_step,ep_info/Goal,seed,method
263647,0,1787866245,Base SO RL
263766,0,1787866245,Base SO RL
263768,1,1787866245,Base SO RL
263964,0,1787866245,Base SO RL
263989,1,1787866245,Base SO RL
264119,1,1787866245,Base SO RL
264349,0,1787866245,Base SO RL
264351,0,1787866245,Base SO RL
264365,-1,1787866245,Base SO RL
264448,0,1787866245,Base SO RL
264532,0,1787866245,Base SO RL
264667,0,1787866245,Base SO RL
264703,0,1787866245,Base SO RL
264912,1,1787866245,Base SO RL
264949,-1,1787866245,Base SO RL
264974,0,1787866245,Base SO RL
265036,0,1787866245,Base SO RL
265100,0,1787866245,Base SO RL
265189,0,1787866245,Base SO RL
265219,0,1787866245,Base SO RL
265269,0,1787866245,Base SO RL
265436,0,1787866245,Base SO RL
265500,0,1787866245,Base SO RL
265549,0,1787866245,Base SO RL
265564,0,1787866245,Base SO RL
265649,0,1787866245,Base SO RL
265781,0,1787866245,Base SO RL
265863,0,1787866245,Base SO RL
265951,0,1787866245,Base SO RL
266049,0,1787866245,Base SO RL
266069,0,1787866245,Base SO RL
266149,0,1787866245,Base SO RL
266349,1,1787866245,Base SO RL
266453,0,1787866245,Base SO RL
266912,0,1787866245,Base SO RL
266949,0,1787866245,Base SO RL
267063,0,1787866245,Base SO RL
267484,1,1787866245,Base SO RL
267551,0,1787866245,Base SO RL
267592,1,1787866245,Base SO RL
267682,0,1787866245,Base SO RL
267712,0,1787866245,Base SO RL
267781,0,1787866245,Base SO RL
267858,0,1787866245,Base SO RL
267862,0,1787866245,Base SO RL
267880,0,1787866245,Base SO RL
268142,0,1787866245,Base SO RL
268181,0,1787866245,Base SO RL
268236,0,1787866245,Base SO RL
268284,0,1787866245,Base SO RL
268351,0,1787866245,Base SO RL
268392,0,1787866245,Base SO RL
268789,0,1787866245,Base SO RL
268942,0,1787866245,Base SO RL
269062,0,1787866245,Base SO RL
269182,0,1787866245,Base SO RL
269213,0,1787866245,Base SO RL
269282,0,1787866245,Base SO RL
269342,0,1787866245,Base SO RL
269381,0,1787866245,Base SO RL
269549,0,1787866245,Base SO RL
269624,0,1787866245,Base SO RL
269679,0,1787866245,Base SO RL
269836,0,1787866245,Base SO RL
270069,0,1787866245,Base SO RL
270075,0,1787866245,Base SO RL
270189,0,1787866245,Base SO RL
270258,0,1787866245,Base SO RL
270335,0,1787866245,Base SO RL
270542,0,1787866245,Base SO RL
270792,0,1787866245,Base SO RL
270824,0,1787866245,Base SO RL
270912,0,1787866245,Base SO RL
271127,1,1787866245,Base SO RL
271213,0,1787866245,Base SO RL
271312,0,1787866245,Base SO RL
271393,0,1787866245,Base SO RL
271458,0,1787866245,Base SO RL
271551,0,1787866245,Base SO RL
271643,1,1787866245,Base SO RL
271669,0,1787866245,Base SO RL
271712,0,1787866245,Base SO RL
271786,0,1787866245,Base SO RL
271794,1,1787866245,Base SO RL
271935,0,1787866245,Base SO RL
271989,0,1787866245,Base SO RL
272013,0,1787866245,Base SO RL
272043,0,1787866245,Base SO RL
272211,0,1787866245,Base SO RL
272327,0,1787866245,Base SO RL
272413,0,1787866245,Base SO RL
272706,1,1787866245,Base SO RL
272912,0,1787866245,Base SO RL
273059,0,1787866245,Base SO RL
273103,0,1787866245,Base SO RL
273286,0,1787866245,Base SO RL
273350,0,1787866245,Base SO RL
273429,0,1787866245,Base SO RL
273432,0,1787866245,Base SO RL
273534,1,1787866245,Base SO RL
273613,0,1787866245,Base SO RL
273764,0,1787866245,Base SO RL
273794,0,1787866245,Base SO RL
273934,0,1787866245,Base SO RL
274142,0,1787866245,Base SO RL
274177,0,1787866245,Base SO RL
274334,0,1787866245,Base SO RL
274392,0,1787866245,Base SO RL
274517,0,1787866245,Base SO RL
274581,0,1787866245,Base SO RL
274629,0,1787866245,Base SO RL
274813,0,1787866245,Base SO RL
274912,0,1787866245,Base SO RL
274942,0,1787866245,Base SO RL
275029,0,1787866245,Base SO RL
275032,0,1787866245,Base SO RL
275134,0,1787866245,Base SO RL
275151,0,1787866245,Base SO RL
275401,0,1787866245,Base SO RL
275639,1,1787866245,Base SO RL
275699,0,1787866245,Base SO RL
275801,0,1787866245,Base SO RL
275927,0,1787866245,Base SO RL
275940,0,1787866245,Base SO RL
275951,0,1787866245,Base SO RL
276201,0,1787866245,Base SO RL
276306,0,1787866245,Base SO RL
276314,1,1787866245,Base SO RL
276351,0,1787866245,Base SO RL
276813,0,1787866245,Base SO RL
276899,0,1787866245,Base SO RL
276942,0,1787866245,Base SO RL
276973,1,1787866245,Base SO RL
276981,0,1787866245,Base SO RL
277001,0,1787866245,Base SO RL
277032,0,1787866245,Base SO RL
277062,0,1787866245,Base SO RL
277230,0,1787866245,Base SO RL
277323,1,1787866245,Base SO RL
277361,0,1787866245,Base SO RL
277364,0,1787866245,Base SO RL
277377,0,1787866245,Base SO RL
277514,0,1787866245,Base SO RL
277656,0,1787866245,Base SO RL
277764,0,1787866245,Base SO RL
277777,0,1787866245,Base SO RL
277914,0,1787866245,Base SO RL
277927,0,1787866245,Base SO RL
278161,0,1787866245,Base SO RL
278229,0,1787866245,Base SO RL
278262,0,1787866245,Base SO RL
278629,0,1787866245,Base SO RL
278714,0,1787866245,Base SO RL
278822,0,1787866245,Base SO RL
278852,0,1787866245,Base SO RL
278899,0,1787866245,Base SO RL
279002,0,1787866245,Base SO RL
279230,0,1787866245,Base SO RL
279252,0,1787866245,Base SO RL
279342,0,1787866245,Base SO RL
279361,0,1787866245,Base SO RL
279462,0,1787866245,Base SO RL
279652,0,1787866245,Base SO RL
279764,0,1787866245,Base SO RL
279927,0,1787866245,Base SO RL
280128,0,1787866245,Base SO RL
280161,0,1787866245,Base SO RL
280164,0,1787866245,Base SO RL
280202,0,1787866245,Base SO RL
280314,0,1787866245,Base SO RL
280401,1,1787866245,Base SO RL
280499,0,1787866245,Base SO RL
280542,0,1787866245,Base SO RL
280564,0,1787866245,Base SO RL
280928,0,1787866245,Base SO RL
280961,0,1787866245,Base SO RL
281032,0,1787866245,Base SO RL
281045,0,1787866245,Base SO RL
281062,0,1787866245,Base SO RL
281104,0,1787866245,Base SO RL
281432,0,1787866245,Base SO RL
281504,0,1787866245,Base SO RL
281534,0,1787866245,Base SO RL
281656,0,1787866245,Base SO RL
281699,0,1787866245,Base SO RL
281967,0,1787866245,Base SO RL
281989,-1,1787866245,Base SO RL
282052,0,1787866245,Base SO RL
282099,0,1787866245,Base SO RL
282262,0,1787866245,Base SO RL
282297,0,1787866245,Base SO RL
282899,0,1787866245,Base SO RL
282966,1,1787866245,Base SO RL
283002,0,1787866245,Base SO RL
283029,0,1787866245,Base SO RL
283045,0,1787866245,Base SO RL
283062,0,1787866245,Base SO RL
283104,0,1787866245,Base SO RL
283299,0,1787866245,Base SO RL
283323,1,1787866245,Base SO RL
283342,0,1787866245,Base SO RL
283429,0,1787866245,Base SO RL
283504,0,1787866245,Base SO RL
283567,0,1787866245,Base SO RL
283601,0,1787866245,Base SO RL
283699,0,1787866245,Base SO RL
283742,0,1787866245,Base SO RL
283845,0,1787866245,Base SO RL
283862,0,1787866245,Base SO RL
283934,0,1787866245,Base SO RL
284056,0,1787866245,Base SO RL
284128,0,1787866245,Base SO RL
284142,0,1787866245,Base SO RL
284334,0,1787866245,Base SO RL
284367,0,1787866245,Base SO RL
284542,0,1787866245,Base SO RL
284632,0,1787866245,Base SO RL
284942,0,1787866245,Base SO RL
285002,0,1787866245,Base SO RL
285045,0,1787866245,Base SO RL
285049,0,1787866245,Base SO RL
285097,0,1787866245,Base SO RL
285449,0,1787866245,Base SO RL
285461,0,1787866245,Base SO RL
285534,0,1787866245,Base SO RL
285656,0,1787866245,Base SO RL
285832,0,1787866245,Base SO RL
285845,0,1787866245,Base SO RL
285863,0,1787866245,Base SO RL
286056,0,1787866245,Base SO RL
286128,0,1787866245,Base SO RL
286142,0,1787866245,Base SO RL
286263,0,1787866245,Base SO RL
286528,0,1787866245,Base SO RL
286545,0,1787866245,Base SO RL
286763,0,1787866245,Base SO RL
286876,1,1787866245,Base SO RL
287045,0,1787866245,Base SO RL
287061,0,1787866245,Base SO RL
287328,0,1787866245,Base SO RL
287445,0,1787866245,Base SO RL
287504,0,1787866245,Base SO RL
287567,0,1787866245,Base SO RL
287728,0,1787866245,Base SO RL
287955,0,1787866245,Base SO RL
287967,0,1787866245,Base SO RL
287982,0,1787866245,Base SO RL
288001,0,1787866245,Base SO RL
288062,0,1787866245,Base SO RL
288142,0,1787866245,Base SO RL
288261,0,1787866245,Base SO RL
288334,0,1787866245,Base SO RL
288441,0,1787866245,Base SO RL
288545,0,1787866245,Base SO RL
288548,0,1787866245,Base SO RL
288645,0,1787866245,Base SO RL
288670,0,1787866245,Base SO RL
288800,0,1787866245,Base SO RL
288834,0,1787866245,Base SO RL
288841,0,1787866245,Base SO RL
288862,0,1787866245,Base SO RL
288945,0,1787866245,Base SO RL
289061,0,1787866245,Base SO RL
289070,0,1787866245,Base SO RL
289167,0,1787866245,Base SO RL
289255,0,1787866245,Base SO RL
289345,0,1787866245,Base SO RL
289517,0,1787866245,Base SO RL
289601,0,1787866245,Base SO RL
289719,0,1787866245,Base SO RL
289745,0,1787866245,Base SO RL
289861,0,1787866245,Base SO RL
289915,0,1787866245,Base SO RL
289955,0,1787866245,Base SO RL
289967,0,1787866245,Base SO RL
290034,0,1787866245,Base SO RL
290055,0,1787866245,Base SO RL
290339,1,1787866245,Base SO RL
290363,0,1787866245,Base SO RL
290715,0,1787866245,Base SO RL
290800,0,1787866245,Base SO RL
291045,0,1787866245,Base SO RL
291134,0,1787866245,Base SO RL
291163,0,1787866245,Base SO RL
291186,0,1787866245,Base SO RL
291200,0,1787866245,Base SO RL
291201,0,1787866245,Base SO RL
291234,0,1787866245,Base SO RL
291425,0,1787866245,Base SO RL
291513,0,1787866245,Base SO RL
291555,0,1787866245,Base SO RL
291563,0,1787866245,Base SO RL
291586,0,1787866245,Base SO RL
291634,0,1787866245,Base SO RL
291703,1,1787866245,Base SO RL
291745,0,1787866245,Base SO RL
291825,0,1787866245,Base SO RL
291913,0,1787866245,Base SO RL
292146,0,1787866245,Base SO RL
292171,0,1787866245,Base SO RL
292261,0,1787866245,Base SO RL
292545,0,1787866245,Base SO RL
292625,0,1787866245,Base SO RL
292919,0,1787866245,Base SO RL
293025,0,1787866245,Base SO RL
293040,0,1787866245,Base SO RL
293098,0,1787866245,Base SO RL
293134,0,1787866245,Base SO RL
293234,0,1787866245,Base SO RL
293319,0,1787866245,Base SO RL
293599,-1,1787866245,Base SO RL
293703,0,1787866245,Base SO RL
293719,0,1787866245,Base SO RL
293742,0,1787866245,Base SO RL
294000,0,1787866245,Base SO RL
294145,0,1787866245,Base SO RL
294264,0,1787866245,Base SO RL
294315,0,1787866245,Base SO RL
294545,0,1787866245,Base SO RL
294734,0,1787866245,Base SO RL
295025,0,1787866245,Base SO RL
295079,0,1787866245,Base SO RL
295362,0,1787866245,Base SO RL
295443,0,1787866245,Base SO RL
295461,0,1787866245,Base SO RL
295479,0,1787866245,Base SO RL
295480,1,1787866245,Base SO RL
295513,0,1787866245,Base SO RL
295667,0,1787866245,Base SO RL
295719,0,1787866245,Base SO RL
295762,0,1787866245,Base SO RL
295861,0,1787866245,Base SO RL
295915,0,1787866245,Base SO RL
296142,0,1787866245,Base SO RL
296176,1,1787866245,Base SO RL
296178,0,1787866245,Base SO RL
296242,0,1787866245,Base SO RL
296294,0,1787866245,Base SO RL
296313,0,1787866245,Base SO RL
296680,0,1787866245,Base SO RL
296683,0,1787866245,Base SO RL
296694,0,1787866245,Base SO RL
296867,0,1787866245,Base SO RL
296958,0,1787866245,Base SO RL
296976,0,1787866245,Base SO RL
296978,0,1787866245,Base SO RL
297025,0,1787866245,Base SO RL
297094,0,1787866245,Base SO RL
297362,0,1787866245,Base SO RL
297494,0,1787866245,Base SO RL
297498,0,1787866245,Base SO RL
297599,0,1787866245,Base SO RL
297630,-1,1787866245,Base SO RL
297649,-1,1787866245,Base SO RL
297913,0,1787866245,Base SO RL
297955,0,1787866245,Base SO RL
298049,0,1787866245,Base SO RL
298100,0,1787866245,Base SO RL
298390,0,1787866245,Base SO RL
298663,0,1787866245,Base SO RL
298679,0,1787866245,Base SO RL
298680,0,1787866245,Base SO RL
298706,0,1787866245,Base SO RL
298830,0,1787866245,Base SO RL
299230,0,1787866245,Base SO RL
299494,0,1787866245,Base SO RL
299567,-1,1787866245,Base SO RL
299700,0,1787866245,Base SO RL
299758,0,1787866245,Base SO RL
299803,0,1787866245,Base SO RL
299857,0,1787866245,Base SO RL
299967,0,1787866245,Base SO RL
299990,0,1787866245,Base SO RL
300052,1,1787866245,Base SO RL
300127,1,1787866245,Base SO RL
300368,0,1787866245,Base SO RL
300500,0,1787866245,Base SO RL
300527,0,1787866245,Base SO RL
300578,0,1787866245,Base SO RL
300663,0,1787866245,Base SO RL
300768,0,1787866245,Base SO RL
300790,0,1787866245,Base SO RL
300873,1,1787866245,Base SO RL
300927,0,1787866245,Base SO RL
301168,0,1787866245,Base SO RL
301199,0,1787866245,Base SO RL
301274,0,1787866245,Base SO RL
301327,0,1787866245,Base SO RL
301358,0,1787866245,Base SO RL
301378,0,1787866245,Base SO RL
301705,-1,1787866245,Base SO RL
301803,0,1787866245,Base SO RL
301863,0,1787866245,Base SO RL
302178,0,1787866245,Base SO RL
302255,1,1787866245,Base SO RL
302315,0,1787866245,Base SO RL
302399,0,1787866245,Base SO RL
302663,0,1787866245,Base SO RL
302715,0,1787866245,Base SO RL
302958,0,1787866245,Base SO RL
303055,0,1787866245,Base SO RL
303361,1,1787866245,Base SO RL
303457,0,1787866245,Base SO RL
303459,0,1787866245,Base SO RL
303584,1,1787866245,Base SO RL
303700,0,1787866245,Base SO RL
303758,0,1787866245,Base SO RL
303998,0,1787866245,Base SO RL
304064,1,1787866245,Base SO RL
304066,0,1787866245,Base SO RL
304105,0,1787866245,Base SO RL
304158,0,1787866245,Base SO RL
304398,0,1787866245,Base SO RL
304399,0,1787866245,Base SO RL
304403,-1,1787866245,Base SO RL
304452,0,1787866245,Base SO RL
304457,0,1787866245,Base SO RL
304466,0,1787866245,Base SO RL
304798,0,1787866245,Base SO RL
304852,0,1787866245,Base SO RL
305003,0,1787866245,Base SO RL
305035,0,1787866245,Base SO RL
305166,0,1787866245,Base SO RL
305187,0,1787866245,Base SO RL
305227,0,1787866245,Base SO RL
305252,0,1787866245,Base SO RL
305266,0,1787866245,Base SO RL
305435,0,1787866245,Base SO RL
305543,0,1787866245,Base SO RL
305627,0,1787866245,Base SO RL
305652,0,1787866245,Base SO RL
305744,0,1787866245,Base SO RL
305762,1,1787866245,Base SO RL
305833,0,1787866245,Base SO RL
306027,0,1787866245,Base SO RL
306101,0,1787866245,Base SO RL
306225,-1,1787866245,Base SO RL
306235,0,1787866245,Base SO RL
306276,0,1787866245,Base SO RL
306326,0,1787866245,Base SO RL
306387,0,1787866245,Base SO RL
306427,0,1787866245,Base SO RL
306544,0,1787866245,Base SO RL
306545,0,1787866245,Base SO RL
306715,0,1787866245,Base SO RL
306787,0,1787866245,Base SO RL
306944,0,1787866245,Base SO RL
307076,0,1787866245,Base SO RL
307112,0,1787866245,Base SO RL
307211,1,1787866245,Base SO RL
307227,0,1787866245,Base SO RL
307264,0,1787866245,Base SO RL
307358,0,1787866245,Base SO RL
307397,0,1787866245,Base SO RL
307605,1,1787866245,Base SO RL
307611,0,1787866245,Base SO RL
307745,0,1787866245,Base SO RL
307750,1,1787866245,Base SO RL
307762,0,1787866245,Base SO RL
307943,0,1787866245,Base SO RL
308052,0,1787866245,Base SO RL
308101,0,1787866245,Base SO RL
308210,0,1787866245,Base SO RL
308447,1,1787866245,Base SO RL
308545,0,1787866245,Base SO RL
308558,0,1787866245,Base SO RL
308867,0,1787866245,Base SO RL
309035,0,1787866245,Base SO RL
309207,0,1787866245,Base SO RL
309247,0,1787866245,Base SO RL
309252,0,1787866245,Base SO RL
309530,1,1787866245,Base SO RL
309589,0,1787866245,Base SO RL
309605,0,1787866245,Base SO RL
309672,0,1787866245,Base SO RL
309750,0,1787866245,Base SO RL
309892,1,1787866245,Base SO RL
309943,0,1787866245,Base SO RL
310064,0,1787866245,Base SO RL
310075,1,1787866245,Base SO RL
310145,0,1787866245,Base SO RL
310168,0,1787866245,Base SO RL
310330,0,1787866245,Base SO RL
310333,0,1787866245,Base SO RL
310390,1,1787866245,Base SO RL
310464,0,1787866245,Base SO RL
310475,0,1787866245,Base SO RL
310620,0,1787866245,Base SO RL
310679,0,1787866245,Base SO RL
310692,0,1787866245,Base SO RL
310743,0,1787866245,Base SO RL
310864,0,1787866245,Base SO RL
311010,0,1787866245,Base SO RL
311033,0,1787866245,Base SO RL
311079,0,1787866245,Base SO RL
311092,0,1787866245,Base SO RL
311275,0,1787866245,Base SO RL
311283,0,1787866245,Base SO RL
311340,0,1787866245,Base SO RL
311492,0,1787866245,Base SO RL
311664,0,1787866245,Base SO RL
311797,0,1787866245,Base SO RL
311802,0,1787866245,Base SO RL
311942,1,1787866245,Base SO RL
312105,0,1787866245,Base SO RL
312140,0,1787866245,Base SO RL
312160,0,1787866245,Base SO RL
312197,0,1787866245,Base SO RL
312233,0,1787866245,Base SO RL
312560,0,1787866245,Base SO RL
312663,0,1787866245,Base SO RL
312692,0,1787866245,Base SO RL
312881,0,1787866245,Base SO RL
312883,0,1787866245,Base SO RL
312960,0,1787866245,Base SO RL
312994,1,1787866245,Base SO RL
313063,0,1787866245,Base SO RL
313074,0,1787866245,Base SO RL
313264,0,1787866245,Base SO RL
313275,0,1787866245,Base SO RL
313492,0,1787866245,Base SO RL
313496,0,1787866245,Base SO RL
313524,0,1787866245,Base SO RL
313530,0,1787866245,Base SO RL
313537,0,1787866245,Base SO RL
313590,0,1787866245,Base SO RL
313639,0,1787866245,Base SO RL
313640,1,1787866245,Base SO RL
313760,0,1787866245,Base SO RL
313794,0,1787866245,Base SO RL
313874,0,1787866245,Base SO RL
314040,0,1787866245,Base SO RL
314075,0,1787866245,Base SO RL
314163,0,1787866245,Base SO RL
314233,0,1787866245,Base SO RL
314274,0,1787866245,Base SO RL
314337,0,1787866245,Base SO RL
314357,0,1787866245,Base SO RL
314674,0,1787866245,Base SO RL
314757,0,1787866245,Base SO RL
314847,0,1787866245,Base SO RL
314866,0,1787866245,Base SO RL
315263,0,1787866245,Base SO RL
315361,0,1787866245,Base SO RL
315571,1,1787866245,Base SO RL
315639,0,1787866245,Base SO RL
315647,0,1787866245,Base SO RL
315793,0,1787866245,Base SO RL
315886,0,1787866245,Base SO RL
315922,0,1787866245,Base SO RL
315957,0,1787866245,Base SO RL
315971,0,1787866245,Base SO RL
316041,0,1787866245,Base SO RL
316075,0,1787866245,Base SO RL
316163,0,1787866245,Base SO RL
316188,0,1787866245,Base SO RL
316286,0,1787866245,Base SO RL
316290,1,1787866245,Base SO RL
316323,-1,1787866245,Base SO RL
316439,0,1787866245,Base SO RL
316614,0,1787866245,Base SO RL
316723,0,1787866245,Base SO RL
316839,0,1787866245,Base SO RL
317014,0,1787866245,Base SO RL
317137,0,1787866245,Base SO RL
317171,0,1787866245,Base SO RL
317241,0,1787866245,Base SO RL
317300,1,1787866245,Base SO RL
317395,0,1787866245,Base SO RL
317454,0,1787866245,Base SO RL
317522,0,1787866245,Base SO RL
317641,0,1787866245,Base SO RL
317676,0,1787866245,Base SO RL
317726,0,1787866245,Base SO RL
317795,0,1787866245,Base SO RL
317814,0,1787866245,Base SO RL
317886,0,1787866245,Base SO RL
317937,0,1787866245,Base SO RL
317982,0,1787866245,Base SO RL
318163,0,1787866245,Base SO RL
318288,0,1787866245,Base SO RL
318523,0,1787866245,Base SO RL
318563,0,1787866245,Base SO RL
318595,0,1787866245,Base SO RL
318688,0,1787866245,Base SO RL
318961,0,1787866245,Base SO RL
318995,0,1787866245,Base SO RL
319087,0,1787866245,Base SO RL
319155,0,1787866245,Base SO RL
319276,0,1787866245,Base SO RL
319326,0,1787866245,Base SO RL
319395,0,1787866245,Base SO RL
319700,0,1787866245,Base SO RL
319711,1,1787866245,Base SO RL
319862,0,1787866245,Base SO RL
319886,0,1787866245,Base SO RL
319957,0,1787866245,Base SO RL
320076,0,1787866245,Base SO RL
320123,0,1787866245,Base SO RL
320152,0,1787866245,Base SO RL
320163,0,1787866245,Base SO RL
320286,0,1787866245,Base SO RL
320523,0,1787866245,Base SO RL
320552,0,1787866245,Base SO RL
320757,0,1787866245,Base SO RL
320826,-1,1787866245,Base SO RL
320913,0,1787866245,Base SO RL
320963,0,1787866245,Base SO RL
321062,0,1787866245,Base SO RL
321086,0,1787866245,Base SO RL
321313,0,1787866245,Base SO RL
321323,0,1787866245,Base SO RL
321361,0,1787866245,Base SO RL
321407,0,1787866245,Base SO RL
321474,0,1787866245,Base SO RL
321488,0,1787866245,Base SO RL
321523,0,1787866245,Base SO RL
321580,1,1787866245,Base SO RL
321602,0,1787866245,Base SO RL
321763,0,1787866245,Base SO RL
321886,0,1787866245,Base SO RL
321982,0,1787866245,Base SO RL
322152,0,1787866245,Base SO RL
322161,0,1787866245,Base SO RL
322207,0,1787866245,Base SO RL
322426,0,1787866245,Base SO RL
322662,0,1787866245,Base SO RL
322686,0,1787866245,Base SO RL
322723,0,1787866245,Base SO RL
323074,0,1787866245,Base SO RL
