"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"18047","0","0","0"
"18051","0","0","0"
"18061","0","0","0"
"18067","0","0","0"
"18071","0","0","0"
"18073","0","0","0"
"18074","0","0","0"
"18082","0","0","0"
"18087","0","0","0"
"18091","0","0","0"
"18098","0","0","0"
"18102","0","0","0"
"18109","0","0","0"
"18119","0","0","0"
"18122","0","0","0"
"18130","0","0","0"
"18132","0","0","0"
"18133","0","0","0"
"18138","0","0","0"
"18141","0","0","0"
"18143","0","0","0"
"18145","0","0","0"
"18149","0","0","0"
"18153","0","0","0"
"18157","0","0","0"
"18165","0","0","0"
"18176","0","0","0"
"18177","0","0","0"
"18182","0","0","0"
"18191","0","0","0"
"18200","0","0","0"
"18210","0","0","0"
"18211","0","0","0"
"18218","0","0","0"
"18219","0","0","0"
"18225","0","0","0"
"18232","0","0","0"
"18238","0","0","0"
"18279","0","0","0"
"18286","0","0","0"
"18304","0","0","0"
"18307","0","0","0"
"18321","0","0","0"
"18327","0","0","0"
"18346","0","0","0"
"18381","0","0","0"
"18387","0","0","0"
"18393","0","0","0"
"18399","0","0","0"
"18405","0","0","0"
"18432","0","0","0"
"18447","0","0","0"
"18461","0","0","0"
"18467","0","0","0"
"18468","0","0","0"
"18471","0","0","0"
"18474","0","0","0"
"18478","0","0","0"
"18481","0","0","0"
"18482","0","0","0"
"18497","0","0","0"
"18498","0","0","0"
"18513","0","0","0"
"18519","0","0","0"
"18530","0","0","0"
"18533","0","0","0"
"18538","0","0","0"
"18541","0","0","0"
"18543","0","0","0"
"18553","0","0","0"
"18557","0","0","0"
"18560","0","0","0"
"18572","1","1","1"
"18591","0","0","0"
"18596","0","0","0"
"18625","0","0","0"
"18655","0","0","0"
"18677","0","0","0"
"18679","0","0","0"
"18686","0","0","0"
"18705","1","1","1"
"18707","0","0","0"
"18717","0","0","0"
"18721","0","0","0"
"18727","0","0","0"
"18743","0","0","0"
"18755","0","0","0"
"18781","0","0","0"
"18785","1","1","1"
"18787","0","0","0"
"18793","0","0","0"
"18799","0","0","0"
"18805","0","0","0"
"18810","-1","-1","-1"
"18823","0","0","0"
"18832","0","0","0"
"18844","0","0","0"
"18851","0","0","0"
"18861","0","0","0"
"18868","0","0","0"
"18871","0","0","0"
"18881","0","0","0"
"18898","0","0","0"
"18902","0","0","0"
"18919","0","0","0"
"18920","0","0","0"
"18930","0","0","0"
"18933","0","0","0"
"18949","0","0","0"
"18957","0","0","0"
"18960","0","0","0"
"18969","0","0","0"
"18972","0","0","0"
"18991","0","0","0"
"19002","1","1","1"
"19011","0","0","0"
"19019","0","0","0"
"19038","0","0","0"
"19069","0","0","0"
"19104","0","0","0"
"19105","0","0","0"
"19107","0","0","0"
"19117","0","0","0"
"19121","0","0","0"
"19129","0","0","0"
