"Step","env: VSS_TUNED - ep_info/Goal","env: VSS_TUNED - ep_info/Goal__MIN","env: VSS_TUNED - ep_info/Goal__MAX"
"281024","1","1","1"
"281027","1","1","1"
"281030","-1","-1","-1"
"281032","1","1","1"
"281044","0","0","0"
"281054","0","0","0"
"281077","0","0","0"
"281082","0","0","0"
"281085","1","1","1"
"281095","-1","-1","-1"
"281097","1","1","1"
"281109","0","0","0"
"281111","0","0","0"
"281113","-1","-1","-1"
"281137","0","0","0"
"281144","0","0","0"
"281147","1","1","1"
"281148","1","1","1"
"281165","0","0","0"
"281166","1","1","1"
"281173","1","1","1"
"281174","1","1","1"
"281184","0","0","0"
"281190","1","1","1"
"281195","0","0","0"
"281198","1","1","1"
"281201","1","1","1"
"281206","0","0","0"
"281209","0","0","0"
"281219","0","0","0"
"281223","1","1","1"
"281224","1","1","1"
"281229","0","0","0"
"281259","1","1","1"
"281270","1","1","1"
"281271","1","1","1"
"281276","0","0","0"
"281289","0","0","0"
"281292","1","1","1"
"281293","0","0","0"
"281303","0","0","0"
"281336","0","0","0"
"281343","0","0","0"
"281349","1","1","1"
"281350","0","0","0"
"281353","1","1","1"
"281356","0","0","0"
"281361","-1","-1","-1"
"281367","0","0","0"
"281368","-1","-1","-1"
"281375","0","0","0"
"281377","0","0","0"
"281385","1","1","1"
"281391","0","0","0"
"281401","-1","-1","-1"
"281411","0","0","0"
"281417","1","1","1"
"281423","1","1","1"
"281426","1","1","1"
"281447","0","0","0"
"281451","1","1","1"
"281463","0","0","0"
"281470","1","1","1"
"281471","1","1","1"
"281481","1","1","1"
"281491","1","1","1"
"281494","-1","-1","-1"
"281498","1","1","1"
"281503","-1","-1","-1"
"281533","1","1","1"
"281537","1","1","1"
"281547","1","1","1"
"281551","0","0","0"
"281561","0","0","0"
"281568","0","0","0"
"281574","0","0","0"
"281582","1","1","1"
"281601","0","0","0"
"281622","1","1","1"
"281634","0","0","0"
"281636","0","0","0"
"281639","1","1","1"
"281641","1","1","1"
"281652","-1","-1","-1"
"281665","1","1","1"
"281671","0","0","0"
"281678","0","0","0"
"281686","1","1","1"
"281692","1","1","1"
"281701","0","0","0"
"281712","0","0","0"
"281716","1","1","1"
"281723","0","0","0"
"281725","0","0","0"
"281740","0","0","0"
"281741","-1","-1","-1"
"281743","0","0","0"
"281746","0","0","0"
"281747","1","1","1"
"281750","0","0","0"
"281777","0","0","0"
"281778","0","0","0"
"281801","0","0","0"
"281811","0","0","0"
"281813","0","0","0"
"281814","1","1","1"
"281821","0","0","0"
"281841","1","1","1"
"281844","1","1","1"
"281850","0","0","0"
"281851","0","0","0"
"281852","1","1","1"
"281853","1","1","1"
"281858","1","1","1"
"281871","0","0","0"
"281882","0","0","0"
"281883","1","1","1"
"281891","0","0","0"
"281900","0.5","0","1"
"281903","0","0","0"
"281911","0","0","0"
"281925","1","1","1"
"281927","1","1","1"
"281930","1","1","1"
"281932","1","1","1"
"281935","0","0","0"
"281950","1","1","1"
"281957","1","1","1"
"281979","1","1","1"
"281992","0","0","0"
"281994","1","1","1"
"282005","-1","-1","-1"
"282021","1","1","1"
"282026","1","1","1"
"282027","0","0","0"
"282029","1","1","1"
"282034","1","1","1"
"282036","0","0","0"
"282045","1","1","1"
"282048","0","0","0"
"282052","0","0","0"
"282055","1","1","1"
"282061","0","0","0"
"282071","1","1","1"
"282080","0","0","0"
"282092","1","1","1"
"282101","0","0","0"
"282104","0","0","0"
"282116","0","0","0"
"282127","0","0","0"
"282133","0.5","0","1"
"282143","0","0","0"
"282146","0","0","0"
"282147","1","1","1"
"282161","0","0","0"
"282165","1","1","1"
"282166","0","0","0"
"282182","0","0","0"
"282191","1","1","1"
"282192","1","1","1"
"282211","0","0","0"
"282213","1","1","1"
"282215","1","1","1"
"282225","0","0","0"
"282248","1","1","1"
"282255","0","0","0"
"282262","0.5","0","1"
"282264","0","0","0"
"282265","1","1","1"
"282282","1","1","1"
"282283","1","1","1"
"282291","0","0","0"
"282307","1","1","1"
"282318","1","1","1"
"282319","1","1","1"
"282337","1","1","1"
"282342","1","1","1"
"282349","-1","-1","-1"
"282350","0","0","0"
"282351","0","0","0"
"282359","1","1","1"
"282368","0","0","0"
"282374","1","1","1"
"282377","-1","-1","-1"
"282379","0","0","0"
"282394","1","1","1"
"282401","1","1","1"
"282403","0","0","0"
"282414","1","1","1"
"282424","1","1","1"
"282425","1","1","1"
"282450","1","1","1"
"282466","1","1","1"
"282468","0","0","0"
"282476","1","1","1"
"282477","1","1","1"
"282480","0","0","0"
"282482","1","1","1"
"282485","-1","-1","-1"
"282491","0","0","0"
"282496","0","0","0"
"282500","1","1","1"
"282501","1","1","1"
"282502","0","0","0"
"282507","1","1","1"
"282527","0","0","0"
"282530","1","1","1"
"282533","0","0","0"
"282537","1","1","1"
"282538","1","1","1"
"282543","0","0","0"
"282546","0","0","0"
"282547","0","0","0"
"282553","1","1","1"
"282556","1","1","1"
"282557","0","0","0"
"282560","0","0","0"
"282568","0.6666666666666666","0","1"
"282571","0","0","0"
"282575","0","0","0"
"282577","1","1","1"
"282591","0","0","0"
"282605","-1","-1","-1"
"282608","-1","-1","-1"
"282611","1","1","1"
"282617","1","1","1"
"282652","1","1","1"
"282654","1","1","1"
"282655","0","0","0"
"282656","1","1","1"
"282664","0.5","0","1"
"282675","1","1","1"
"282686","0","0","0"
"282691","0","0","0"
"282708","1","1","1"
"282716","0","0","0"
"282728","1","1","1"
"282729","1","1","1"
"282730","1","1","1"
"282732","-1","-1","-1"
"282750","0","0","0"
"282751","1","1","1"
"282754","1","1","1"
"282755","1","1","1"
"282757","1","1","1"
"282762","1","1","1"
"282765","1","1","1"
"282777","0","0","0"
"282784","1","1","1"
"282794","1","1","1"
"282800","0","0","0"
"282813","1","1","1"
"282818","0","0","0"
"282824","0","0","0"
"282826","0","0","0"
"282829","0","0","0"
"282831","0","0","0"
"282836","0","0","0"
"282844","1","1","1"
"282845","1","1","1"
"282847","0","0","0"
"282851","0","0","0"
"282864","-1","-1","-1"
"282867","1","1","1"
"282881","1","1","1"
"282882","0","0","0"
"282889","1","1","1"
"282896","1","1","1"
"282897","0","0","0"
"282898","1","1","1"
"282900","0","0","0"
"282915","1","1","1"
"282937","0","0","0"
"282938","0","0","0"
"282940","1","1","1"
"282949","1","1","1"
"282955","0","0","0"
"282959","1","1","1"
"282961","-1","-1","-1"
"282968","0","0","0"
"282970","-1","-1","-1"
"282973","0","0","0"
"282975","0","0","0"
"282977","0","0","0"
"282978","-1","-1","-1"
"282993","0","0","0"
"283003","0","0","0"
"283006","1","1","1"
"283011","0","0","0"
"283013","0","0","0"
"283016","0","0","0"
"283025","-1","-1","-1"
"283033","0","0","0"
"283035","1","1","1"
"283037","1","1","1"
"283052","0","0","0"
"283055","0","0","0"
"283091","0","0","0"
"283092","1","1","1"
"283098","1","1","1"
"283107","1","1","1"
"283108","0","0","0"
"283113","1","1","1"
"283119","0","0","0"
"283122","0","0","0"
"283129","0","0","0"
"283130","0","0","0"
"283142","1","1","1"
"283149","-1","-1","-1"
"283155","0","0","0"
"283173","0","0","0"
"283174","0","0","0"
"283193","-1","-1","-1"
"283198","1","1","1"
"283200","0","0","0"
"283212","0","0","0"
"283214","1","1","1"
"283218","0","0","0"
"283223","1","1","1"
"283231","0","0","0"
"283241","1","1","1"
"283247","0","0","0"
"283248","1","1","1"
"283251","0","0","0"
"283261","1","1","1"
"283266","0","0","0"
"283271","1","1","1"
"283275","1","1","1"
"283280","0","0","0"
"283281","-1","-1","-1"
"283282","-1","-1","-1"
"283285","0","0","0"
"283297","0","0","0"
"283307","0","0","0"
"283314","0","0","0"
"283318","0","0","0"
"283337","0","0","0"
"283343","0","0","0"
"283344","0","-1","1"
"283352","1","1","1"
"283358","1","1","1"
"283363","0","0","0"
"283370","1","1","1"
"283371","0","0","0"
"283372","-1","-1","-1"
"283374","1","1","1"
"283377","0","0","0"
"283383","1","1","1"
"283388","1","1","1"
"283391","-1","-1","-1"
"283414","0.5","0","1"
"283416","0","0","0"
"283422","1","1","1"
"283432","0","0","0"
"283433","0","0","0"
"283435","1","1","1"
"283439","0","0","0"
"283451","1","1","1"
"283459","1","1","1"
"283481","-1","-1","-1"
"283486","0","0","0"
"283498","1","1","1"
"283510","-1","-1","-1"
"283519","1","1","1"
"283529","0","0","0"
"283530","0","0","0"
"283538","0","0","0"
"283546","1","1","1"
"283547","1","1","1"
"283552","1","1","1"
"283555","1","1","1"
"283557","0","0","0"
"283559","0","0","0"
"283566","1","1","1"
"283583","0","-1","1"
"283593","0","0","0"
"283594","1","1","1"
"283598","0","0","0"
"283599","-1","-1","-1"
"283606","1","1","1"
"283624","0","0","0"
"283635","1","1","1"
"283637","1","1","1"
"283644","0","0","0"
"283647","0","0","0"
"283648","0","0","0"
"283650","1","1","1"
"283656","1","1","1"
"283675","0","0","0"
"283677","0","0","0"
"283689","1","1","1"
"283705","1","1","1"
"283715","0","0","0"
"283718","0","0","0"
"283719","1","1","1"
"283720","1","1","1"
"283723","0","0","0"
"283731","1","1","1"
"283733","0","0","0"
"283737","1","1","1"
"283740","-0.5","-1","0"
"283751","1","1","1"
"283761","-1","-1","-1"
"283763","0","0","0"
"283764","0","0","0"
"283766","1","1","1"
"283773","0","0","0"
"283780","0","0","0"
"283787","1","1","1"
"283788","1","1","1"
"283791","1","1","1"
"283796","1","1","1"
"283801","1","1","1"
"283809","0","0","0"
"283814","0","0","0"
"283819","0","0","0"
"283823","1","1","1"
"283839","1","1","1"
"283842","0","0","0"
"283845","1","1","1"
"283856","1","1","1"
"283859","1","1","1"
"283861","0","0","0"
"283874","0","0","0"
"283886","0","0","0"
"283895","0","0","0"
"283898","0","0","0"
"283905","0","0","0"
"283906","1","1","1"
"283908","1","1","1"
"283911","0","0","0"
"283924","1","1","1"
"283925","1","1","1"
"283926","1","1","1"
"283933","0","0","0"
"283938","1","1","1"
"283946","0","0","0"
"283957","1","1","1"
"283975","1","1","1"
"283999","0","0","0"
"284007","1","1","1"
"284009","0","0","0"
"284014","0","0","0"
"284018","0","0","0"
"284024","0","0","0"
"284026","1","1","1"
"284035","0","0","0"
"284048","0","0","0"
"284049","1","1","1"
"284083","1","1","1"
"284087","1","1","1"
"284095","1","1","1"
"284118","1","1","1"
"284119","-1","-1","-1"
"284133","-1","-1","-1"
"284144","1","1","1"
"284148","1","1","1"
"284151","0","0","0"
"284159","1","1","1"
"284162","0.5","0","1"
"284172","0","0","0"
"284175","0","0","0"
"284179","0","0","0"
"284200","1","1","1"
"284219","0","0","0"
"284221","1","1","1"
"284226","-0.5","-1","0"
"284232","0","0","0"
"284238","1","1","1"
"284250","0","0","0"
"284258","0","0","0"
"284262","1","1","1"
"284263","1","1","1"
"284275","1","1","1"
"284281","0","0","0"
"284287","1","1","1"
"284305","0","0","0"
"284306","0","0","0"
"284311","1","1","1"
"284314","-1","-1","-1"
"284319","1","1","1"
"284323","1","1","1"
"284335","1","1","1"
"284338","0","0","0"
"284340","1","1","1"
"284341","0","0","0"
"284345","0","0","0"
"284352","1","1","1"
"284357","1","1","1"
"284373","0","0","0"
"284375","0","0","0"
"284378","1","1","1"
"284382","1","1","1"
"284383","1","1","1"
"284390","-1","-1","-1"
"284405","0","0","0"
"284411","1","1","1"
"284417","0","0","0"
"284418","0","0","0"
"284426","0","0","0"
"284435","0","0","0"
"284438","0","0","0"
"284441","1","1","1"
"284451","1","1","1"
"284455","1","1","1"
"284458","1","1","1"
"284464","1","1","1"
"284475","1","1","1"
"284483","0","0","0"
"284490","1","1","1"
"284502","0","0","0"
"284519","-1","-1","-1"
"284522","0","0","0"
"284523","0","0","0"
"284525","0","0","0"
"284532","0","0","0"
"284538","0","0","0"
"284551","-1","-1","-1"
"284552","0","0","0"
"284563","1","1","1"
"284566","0.5","0","1"
"284575","0","0","0"
"284582","-1","-1","-1"
"284591","0","0","0"
"284600","1","1","1"
"284601","0","0","0"
"284614","0.5","0","1"
"284615","1","1","1"
"284619","1","1","1"
"284635","-0.5","-1","0"
"284650","0","0","0"
"284655","1","1","1"
"284657","1","1","1"
"284672","1","1","1"
"284679","0","0","0"
"284712","1","1","1"
"284713","1","1","1"
"284720","1","1","1"
"284727","1","1","1"
"284734","-1","-1","-1"
"284735","0","0","0"
"284746","1","1","1"
"284754","1","1","1"
"284757","0.5","0","1"
"284775","0","0","0"
"284785","1","1","1"
"284786","0","0","0"
"284795","0","0","0"
"284808","0.5","0","1"
"284811","1","1","1"
"284812","0","0","0"
"284815","1","1","1"
"284817","1","1","1"
"284826","1","1","1"
"284828","1","1","1"
"284838","1","1","1"
"284844","1","1","1"
"284854","0","0","0"
"284863","0","0","0"
"284878","0","0","0"
"284883","0","0","0"
"284890","1","1","1"
"284895","0","0","0"
"284897","0","0","0"
"284902","0","0","0"
"284903","0","0","0"
"284917","-1","-1","-1"
"284922","1","1","1"
"284923","0.5","0","1"
"284932","1","1","1"
"284940","1","1","1"
"284944","0","0","0"
"284962","0","0","0"
"284964","1","1","1"
"284966","0","0","0"
"284978","1","1","1"
"284988","1","1","1"
"284999","1","1","1"
"285002","1","1","1"
"285008","1","1","1"
"285014","0","0","0"
"285035","0","0","0"
"285048","1","1","1"
"285056","1","1","1"
"285059","0","0","0"
"285068","1","1","1"
"285074","0","0","0"
"285085","1","1","1"
"285087","0","0","0"
"285091","0","0","0"
"285120","0","0","0"
"285127","0","0","0"
"285132","1","1","1"
"285134","1","1","1"
"285135","0","0","0"
"285140","0","0","0"
"285145","1","1","1"
"285148","1","1","1"
"285166","1","1","1"
"285185","0","0","0"
"285188","1","1","1"
"285200","1","1","1"
"285202","1","1","1"
"285203","1","1","1"
"285208","0","0","0"
"285212","0","0","0"
"285225","1","1","1"
"285229","1","1","1"
"285230","1","1","1"
"285238","1","1","1"
"285241","0","0","0"
"285242","0","0","0"
"285266","1","1","1"
"285268","0","0","0"
"285274","0","0","0"
"285275","0","0","0"
"285290","0","0","0"
"285295","0.5","0","1"
"285303","0","0","0"
"285321","0","0","0"
"285332","0","0","0"
"285334","0","0","0"
"285342","0","0","0"
"285348","0","0","0"
"285349","0","0","0"
"285356","1","1","1"
"285367","0.5","0","1"
"285370","1","1","1"
"285372","0","0","0"
"285377","0","0","0"
"285381","1","1","1"
"285395","1","1","1"
"285399","0","0","0"
"285401","1","1","1"
"285418","1","1","1"
"285426","0.5","0","1"
"285429","0","0","0"
"285455","0","0","0"
"285459","0","0","0"
"285463","1","1","1"
"285465","1","1","1"
"285467","0","0","0"
"285477","0","0","0"
"285479","0","0","0"
"285487","0","0","0"
"285491","0","0","0"
"285512","0","0","0"
"285514","0","0","0"
"285515","0","0","0"
"285532","1","1","1"
"285536","1","1","1"
"285539","1","1","1"
"285559","1","1","1"
"285569","0","0","0"
"285574","1","1","1"
"285577","0","0","0"
"285583","0","0","0"
"285585","0","0","0"
"285600","0","0","0"
"285607","0","0","0"
"285618","0","0","0"
"285620","-1","-1","-1"
"285627","0","0","0"
"285630","0","0","0"
"285641","0","0","0"
"285663","1","1","1"
"285670","0","0","0"
"285680","0","0","0"
"285681","1","1","1"
"285705","1","1","1"
"285709","1","1","1"
"285715","0","0","0"
"285718","0","0","0"
"285725","1","1","1"
"285735","1","1","1"
"285761","0","0","0"
"285766","0","0","0"
"285767","0","0","0"
"285779","0","0","0"
"285793","1","1","1"
"285799","1","1","1"
"285801","0","0","0"
"285808","0","0","0"
"285823","1","1","1"
"285832","0","0","0"
"285836","0","0","0"
"285848","0","0","0"
"285852","0","0","0"
"285853","0","0","0"
"285869","0","0","0"
"285875","1","1","1"
"285879","0","0","0"
"285891","0","0","0"
"285893","1","1","1"
"285900","1","1","1"
"285905","0","0","0"
"285914","0","0","0"
"285948","1","1","1"
"285955","1","1","1"
"285965","1","1","1"
"285974","1","1","1"
"285983","0","0","0"
"285990","0","0","0"
"286002","-1","-1","-1"
"286007","0","0","0"
"286023","1","1","1"
"286025","0","0","0"
"286030","0","0","0"
"286031","1","1","1"
"286035","1","1","1"
"286037","0","0","0"
"286044","0","0","0"
"286052","-1","-1","-1"
"286060","0","0","0"
"286074","-1","-1","-1"
"286075","1","1","1"
"286078","0","0","0"
"286081","0","0","0"
"286083","0","0","0"
"286092","1","1","1"
"286093","0","0","0"
"286109","0","0","0"
"286115","0.5","0","1"
"286116","0","0","0"
"286118","0","0","0"
"286119","1","1","1"
"286122","1","1","1"
"286129","1","1","1"
"286134","0","0","0"
"286141","1","1","1"
"286142","1","1","1"
"286144","0","0","0"
"286158","0","0","0"
"286168","0","0","0"
"286170","0.5","0","1"
"286181","0.5","0","1"
"286188","0","0","0"
"286197","0","0","0"
"286210","1","1","1"
"286224","0.5","0","1"
"286226","0","0","0"
"286232","0","0","0"
"286238","0","0","0"
"286260","0.5","0","1"
"286263","0","0","0"
"286277","0","0","0"
"286285","0.5","0","1"
"286293","0","0","0"
"286295","1","1","1"
"286300","0","0","0"
"286328","0","0","0"
"286336","0","0","0"
"286339","1","1","1"
"286347","1","1","1"
"286348","0","0","0"
"286374","0","0","0"
"286381","1","1","1"
"286400","0","0","0"
"286409","0","0","0"
"286422","1","1","1"
"286427","0.5","0","1"
"286430","0","0","0"
"286452","-1","-1","-1"
"286460","0","0","0"
"286465","0","0","0"
"286492","0","0","0"
"286493","1","1","1"
"286497","1","1","1"
"286509","1","1","1"
"286511","1","1","1"
"286518","0","0","0"
"286524","1","1","1"
"286525","1","1","1"
"286536","0","0","0"
"286541","0","0","0"
"286542","0","0","0"
"286545","1","1","1"
"286547","0","0","0"
"286560","0","0","0"
"286561","-0.5","-1","0"
"286563","1","1","1"
"286567","1","1","1"
"286581","0","0","0"
"286582","0","0","0"
"286588","0","0","0"
"286604","1","1","1"
"286610","0","0","0"
"286616","1","1","1"
"286619","1","1","1"
"286624","0","0","0"
"286625","1","1","1"
"286632","0","0","0"
"286659","0","0","0"
"286660","0","0","0"
"286675","0","0","0"
"286677","0","0","0"
"286678","0","0","0"
"286680","1","1","1"
"286685","1","1","1"
"286688","1","1","1"
"286693","0","0","0"
"286695","0","0","0"
"286700","0","0","0"
"286707","-1","-1","-1"
"286710","1","1","1"
"286718","0","0","0"
"286721","0","0","0"
"286733","0","0","0"
"286734","1","1","1"
"286745","1","1","1"
"286755","0","0","0"
"286769","1","1","1"
"286770","-1","-1","-1"
"286778","1","1","1"
"286792","1","1","1"
"286808","0","0","0"
"286811","0","0","0"
"286822","1","1","1"
"286823","0","0","0"
"286826","1","1","1"
"286827","0","0","0"
"286830","1","1","1"
"286852","0","0","0"
"286859","1","1","1"
"286863","1","1","1"
"286899","0","0","0"
"286902","1","1","1"
"286908","1","1","1"
"286916","0","0","0"
"286917","1","1","1"
"286922","0","0","0"
"286924","-0.5","-1","0"
"286925","0","0","0"
"286932","1","1","1"
"286934","0","0","0"
"286945","0","0","0"
"286953","0","0","0"
"286958","1","1","1"
"286959","0","0","0"
"286968","0","0","0"
"286983","0","0","0"
"286984","1","1","1"
"286987","0","0","0"
"286989","1","1","1"
"286997","0","0","0"
"287001","0.5","0","1"
"287002","0","0","0"
"287010","0","0","0"
"287016","0","0","0"
"287022","0","0","0"
"287032","0","0","0"
"287038","0","0","0"
"287064","0","0","0"
"287072","1","1","1"
"287077","1","1","1"
"287093","0","0","0"
"287096","1","1","1"
"287111","0","0","0"
"287121","-1","-1","-1"
"287124","0","0","0"
"287129","0","0","0"
"287131","1","1","1"
"287141","0","0","0"
"287155","1","1","1"
"287173","1","1","1"
"287175","0","0","0"
"287179","1","1","1"
"287194","1","1","1"
"287202","0","0","0"
"287211","0","0","0"
"287225","1","1","1"
"287230","1","1","1"
"287231","1","1","1"
"287246","1","1","1"
"287259","0.5","0","1"
"287276","1","1","1"
"287283","0","0","0"
"287289","0","0","0"
"287290","1","1","1"
"287291","1","1","1"
