"Step","env: VSS - ep_info/Energy","env: VSS - ep_info/Energy__MIN","env: VSS - ep_info/Energy__MAX"
"27176","-181.59122257389487","-181.59122257389487","-181.59122257389487"
"27192","-182.3469934192867","-182.3469934192867","-182.3469934192867"
"27230","-183.49698884240973","-183.49698884240973","-183.49698884240973"
"27274","-184.15030447165725","-184.15030447165725","-184.15030447165725"
"27385","-183.62743139773147","-183.62743139773147","-183.62743139773147"
"27479","-184.17276730093712","-184.17276730093712","-184.17276730093712"
"27501","-187.48934287818986","-187.48934287818986","-187.48934287818986"
"27504","-177.70667520459426","-177.70667520459426","-177.70667520459426"
"27561","-181.09658110881128","-181.09658110881128","-181.09658110881128"
"27576","-179.00727716317417","-179.00727716317417","-179.00727716317417"
"27599","-180.6149834923399","-180.64286076529237","-180.58710621938744"
"27619","-179.39272846853183","-179.39272846853183","-179.39272846853183"
"27642","-195.12442787133864","-195.12442787133864","-195.12442787133864"
"27716","-178.19915655588142","-178.19915655588142","-178.19915655588142"
"27753","-186.60623073371076","-186.60623073371076","-186.60623073371076"
"27905","-184.98386922841908","-184.98386922841908","-184.98386922841908"
"27946","-177.14913578497863","-177.14913578497863","-177.14913578497863"
"27961","-185.2074552644269","-185.2074552644269","-185.2074552644269"
"28042","-179.9260865850287","-179.9260865850287","-179.9260865850287"
"28067","-182.01597916564933","-182.01597916564933","-182.01597916564933"
"28074","-181.77464062841742","-181.77464062841742","-181.77464062841742"
"28136","-180.74924607684935","-180.74924607684935","-180.74924607684935"
"28137","-129.7037191201482","-129.7037191201482","-129.7037191201482"
"28182","-177.770536852892","-177.770536852892","-177.770536852892"
"28185","-183.8286985918959","-183.8286985918959","-183.8286985918959"
"28279","-175.53589545670806","-175.53589545670806","-175.53589545670806"
"28288","-183.18587006500792","-183.18587006500792","-183.18587006500792"
"28298","-183.31494126005984","-183.31494126005984","-183.31494126005984"
"28305","-180.27164754564967","-180.27164754564967","-180.27164754564967"
"28323","-116.51710959204009","-116.51710959204009","-116.51710959204009"
"28373","-177.09513097729527","-177.09513097729527","-177.09513097729527"
"28472","-183.97396637158417","-183.97396637158417","-183.97396637158417"
"28507","-187.7098868824845","-187.7098868824845","-187.7098868824845"
"28553","-177.9905616952924","-177.9905616952924","-177.9905616952924"
"28561","-180.64600145043397","-180.64600145043397","-180.64600145043397"
"28605","-181.69446507148837","-181.69446507148837","-181.69446507148837"
"28670","-182.58278888053704","-182.58278888053704","-182.58278888053704"
"28704","-186.31803969145608","-186.31803969145608","-186.31803969145608"
"28761","-184.07603487920028","-184.07603487920028","-184.07603487920028"
"28872","-177.4996003262362","-177.4996003262362","-177.4996003262362"
"28916","-180.496864432386","-180.496864432386","-180.496864432386"
"29044","-178.45581574142963","-178.45581574142963","-178.45581574142963"
"29100","-181.29761657115478","-181.29761657115478","-181.29761657115478"
"29123","-172.1035809164877","-172.1035809164877","-172.1035809164877"
"29199","-182.56047507248837","-182.56047507248837","-182.56047507248837"
"29272","-183.61343745667594","-183.61343745667594","-183.61343745667594"
"29276","-175.8726095224368","-175.8726095224368","-175.8726095224368"
"29311","-174.8253199380039","-174.8253199380039","-174.8253199380039"
"29316","-178.4750448984242","-178.4750448984242","-178.4750448984242"
"29337","-184.76464304668102","-184.76464304668102","-184.76464304668102"
"29398","-86.95516084057797","-86.95516084057797","-86.95516084057797"
"29428","-185.3453802016754","-185.3453802016754","-185.3453802016754"
"29505","-177.1863349691928","-177.1863349691928","-177.1863349691928"
"29546","-181.6127475836387","-181.6127475836387","-181.6127475836387"
"29619","-168.66359464677583","-168.66359464677583","-168.66359464677583"
"29667","-178.00231538669746","-178.00231538669746","-178.00231538669746"
"29731","-176.27323162835216","-176.27323162835216","-176.27323162835216"
"29785","-181.56338565899324","-181.56338565899324","-181.56338565899324"
"29805","-172.804338137253","-172.804338137253","-172.804338137253"
"29888","-173.63652157623395","-173.63652157623395","-173.63652157623395"
"29904","-179.55197356170643","-179.55197356170643","-179.55197356170643"
"29946","-185.02291931744978","-185.02291931744978","-185.02291931744978"
"30059","-177.74840945011957","-177.74840945011957","-177.74840945011957"
"30062","-178.0176835314267","-178.0176835314267","-178.0176835314267"
"30131","-183.63771395412198","-183.63771395412198","-183.63771395412198"
"30146","-174.87692423179212","-174.87692423179212","-174.87692423179212"
"30166","-174.76656446287117","-174.76656446287117","-174.76656446287117"
"30182","-174.87523833395846","-174.87523833395846","-174.87523833395846"
"30198","-171.3828719559119","-171.3828719559119","-171.3828719559119"
"30215","-177.32590221660982","-177.32590221660982","-177.32590221660982"
"30270","-165.87390489534394","-165.87390489534394","-165.87390489534394"
"30279","-184.79907767547624","-184.79907767547624","-184.79907767547624"
"30304","-175.09754355830427","-175.09754355830427","-175.09754355830427"
"30346","-177.91518961961512","-177.91518961961512","-177.91518961961512"
"30373","-185.68865843137107","-185.68865843137107","-185.68865843137107"
"30506","-175.0264713604781","-175.0264713604781","-175.0264713604781"
"30553","-179.25480299394732","-179.25480299394732","-179.25480299394732"
"30561","-178.1218818343922","-178.1218818343922","-178.1218818343922"
"30566","-179.89138013876115","-179.89138013876115","-179.89138013876115"
"30688","-173.64647417090043","-173.64647417090043","-173.64647417090043"
"30704","-167.84818998684418","-167.84818998684418","-167.84818998684418"
"30723","-172.10330123114477","-172.10330123114477","-172.10330123114477"
"30862","-173.46823810618372","-173.46823810618372","-173.46823810618372"
"30867","-177.03753807374653","-177.03753807374653","-177.03753807374653"
"30872","-175.71657764545841","-175.71657764545841","-175.71657764545841"
"30937","-174.33125028256507","-174.33125028256507","-174.33125028256507"
"31058","-177.3669255813068","-177.3669255813068","-177.3669255813068"
"31072","-166.7245666927571","-166.7245666927571","-166.7245666927571"
"31105","-179.87720366759348","-179.87720366759348","-179.87720366759348"
"31125","-172.737959389903","-172.737959389903","-172.737959389903"
"31183","-167.65870715142722","-167.65870715142722","-167.65870715142722"
"31242","-172.66698353757192","-172.66698353757192","-172.66698353757192"
"31276","-184.73379863884114","-184.73379863884114","-184.73379863884114"
"31311","-180.92899407494843","-180.92899407494843","-180.92899407494843"
"31324","-171.81479815516383","-171.81479815516383","-171.81479815516383"
"31331","-172.57421985280797","-172.57421985280797","-172.57421985280797"
"31353","-164.2399890988763","-164.2399890988763","-164.2399890988763"
"31361","-177.05886697817715","-177.05886697817715","-177.05886697817715"
"31458","-178.25756043404624","-178.25756043404624","-178.25756043404624"
"31659","-185.47365579776184","-185.47365579776184","-185.47365579776184"
"31662","-175.43688848349618","-175.43688848349618","-175.43688848349618"
"31707","-164.9741352232152","-164.9741352232152","-164.9741352232152"
"31716","-164.28312108265342","-164.28312108265342","-164.28312108265342"
"31746","-172.85132366096425","-172.85132366096425","-172.85132366096425"
"31761","-173.90667950464356","-173.90667950464356","-173.90667950464356"
"31766","-169.11320522683138","-169.11320522683138","-169.11320522683138"
"31858","-168.84544241283436","-168.84544241283436","-168.84544241283436"
"31870","-176.05446020466385","-176.05446020466385","-176.05446020466385"
"31905","-169.8409567391549","-169.8409567391549","-169.8409567391549"
"31925","-174.6330862865552","-174.6330862865552","-174.6330862865552"
"31983","-165.3566731273028","-165.3566731273028","-165.3566731273028"
"32047","-135.87229621064895","-135.87229621064895","-135.87229621064895"
"32106","-175.4056004654663","-175.4056004654663","-175.4056004654663"
"32107","-164.19877739038813","-164.19877739038813","-164.19877739038813"
"32215","-171.42727131794703","-171.42727131794703","-171.42727131794703"
"32258","-165.253850108281","-165.253850108281","-165.253850108281"
"32270","-169.34728883206012","-169.34728883206012","-169.34728883206012"
"32325","-175.40218373692733","-175.40218373692733","-175.40218373692733"
"32361","-160.16911375713957","-160.16911375713957","-160.16911375713957"
"32462","-171.36853331183693","-171.36853331183693","-171.36853331183693"
"32485","-160.8637875973433","-160.8637875973433","-160.8637875973433"
"32511","-176.33747071612888","-176.33747071612888","-176.33747071612888"
"32516","-168.26099913832323","-168.26099913832323","-168.26099913832323"
"32524","-167.69677291708842","-167.69677291708842","-167.69677291708842"
"32585","-166.50139686279434","-166.50139686279434","-166.50139686279434"
"32615","-167.19651998133807","-167.19651998133807","-167.19651998133807"
"32672","-167.41519126832625","-167.41519126832625","-167.41519126832625"
"32679","-165.78892467054595","-165.78892467054595","-165.78892467054595"
"32688","-179.4176156709252","-179.4176156709252","-179.4176156709252"
"32750","-166.3274909813161","-166.3274909813161","-166.3274909813161"
"32783","-170.39720225700245","-170.39720225700245","-170.39720225700245"
"32862","-169.45782843694948","-169.45782843694948","-169.45782843694948"
"32907","-173.7157666702813","-173.7157666702813","-173.7157666702813"
"33073","-161.94189202679786","-161.94189202679786","-161.94189202679786"
"33088","-164.7411908882116","-164.7411908882116","-164.7411908882116"
"33105","-168.95051707937697","-168.95051707937697","-168.95051707937697"
"33176","-165.01181559197087","-165.01181559197087","-165.01181559197087"
"33239","-166.31740753782879","-166.31740753782879","-166.31740753782879"
"33262","-166.22249079180546","-166.22249079180546","-166.22249079180546"
"33306","-160.30904368221715","-160.30904368221715","-160.30904368221715"
"33518","-162.91805514245155","-162.91805514245155","-162.91805514245155"
"33547","-102.45658033456316","-102.45658033456316","-102.45658033456316"
"33576","-164.3699168450996","-164.3699168450996","-164.3699168450996"
"33641","-87.55640158895923","-87.55640158895923","-87.55640158895923"
"33695","-164.5514348397407","-164.5514348397407","-164.5514348397407"
"33761","-169.62917244882416","-169.62917244882416","-169.62917244882416"
"33785","-164.7398444431749","-164.7398444431749","-164.7398444431749"
"33888","-159.28969724106145","-159.28969724106145","-159.28969724106145"
"33905","-164.9478519953291","-164.9478519953291","-164.9478519953291"
"33912","-163.649341774518","-163.649341774518","-163.649341774518"
"33923","-160.74997628684258","-160.74997628684258","-160.74997628684258"
"33950","-158.91405099987338","-158.91405099987338","-158.91405099987338"
"33973","-160.20394615463255","-160.20394615463255","-160.20394615463255"
"33983","-165.70453174671997","-165.70453174671997","-165.70453174671997"
"34041","-165.72406427849242","-165.72406427849242","-165.72406427849242"
"34067","-156.08252284552387","-156.08252284552387","-156.08252284552387"
"34133","-159.18846927087955","-159.18846927087955","-159.18846927087955"
"34215","-161.80034919951237","-161.80034919951237","-161.80034919951237"
"34254","-52.15149601491629","-52.15149601491629","-52.15149601491629"
"34288","-162.74919019070566","-162.74919019070566","-162.74919019070566"
"34318","-161.26477633071286","-161.26477633071286","-161.26477633071286"
"34350","-149.02558958266488","-149.02558958266488","-149.02558958266488"
"34373","-161.76820399968733","-161.76820399968733","-161.76820399968733"
"34441","-158.28864523637557","-158.28864523637557","-158.28864523637557"
"34455","-164.75394354912822","-164.75394354912822","-164.75394354912822"
"34462","-153.6991152249675","-153.6991152249675","-153.6991152249675"
"34605","-151.6559658294449","-151.6559658294449","-151.6559658294449"
"34615","-156.29514994763872","-156.29514994763872","-156.29514994763872"
"34670","-152.66489247146228","-152.66489247146228","-152.66489247146228"
"34672","-162.45297159606653","-162.45297159606653","-162.45297159606653"
"34776","-154.42573180493622","-154.42573180493622","-154.42573180493622"
"34839","-163.1937189213869","-163.1937189213869","-163.1937189213869"
"34862","-159.84845180724724","-159.84845180724724","-159.84845180724724"
"34867","-155.27450957486272","-155.27450957486272","-155.27450957486272"
"34872","-160.4867320968935","-160.4867320968935","-160.4867320968935"
"34924","-156.9451545897618","-156.9451545897618","-156.9451545897618"
"34933","-169.49208434549507","-169.49208434549507","-169.49208434549507"
"34985","-153.08321142512685","-153.08321142512685","-153.08321142512685"
"35038","-155.69668983184937","-155.69668983184937","-155.69668983184937"
"35111","-160.44123885834543","-160.44123885834543","-160.44123885834543"
"35147","-150.99961875102156","-150.99961875102156","-150.99961875102156"
"35173","-161.9196225527148","-161.9196225527148","-161.9196225527148"
"35241","-163.30759327000294","-163.30759327000294","-163.30759327000294"
