"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"15473","0","0","0"
"15476","-1","-1","-1"
"15477","0","0","0"
"15499","0","0","0"
"15524","1","1","1"
"15537","0","0","0"
"15566","0","0","0"
"15568","0","0","0"
"15599","0","0","0"
"15614","0","0","0"
"15624","0","0","0"
"15640","0","0","0"
"15659","0","0","0"
"15660","0","0","0"
"15667","0","0","0"
"15679","0","0","0"
"15697","0","0","0"
"15705","0","0","0"
"15719","0","0","0"
"15733","0","0","0"
"15735","0","0","0"
"15736","0","0","0"
"15738","0","0","0"
"15748","0","0","0"
"15751","0","0","0"
"15752","0","0","0"
"15764","0","0","0"
"15771","0","0","0"
"15777","0","0","0"
"15791","0","0","0"
"15848","0","0","0"
"15859","0","0","0"
"15873","0","0","0"
"15876","0","0","0"
"15899","0","0","0"
"15905","1","1","1"
"15906","0","0","0"
"15961","0","0","0"
"15965","0","0","0"
"15966","0","0","0"
"15982","-1","-1","-1"
"15999","0.5","0","1"
"16014","0","0","0"
"16048","0","0","0"
"16059","0","0","0"
"16064","0","0","0"
"16067","0","0","0"
"16075","0","0","0"
"16079","0","0","0"
"16095","0","0","0"
"16105","0","0","0"
"16112","-1","-1","-1"
"16115","0","0","0"
"16135","0","0","0"
"16143","1","1","1"
"16144","0","0","0"
"16156","0","0","0"
"16172","0","0","0"
"16222","0","0","0"
"16248","0","0","0"
"16250","0","0","0"
"16284","1","1","1"
"16290","0","0","0"
"16299","0","0","0"
"16305","0","0","0"
"16316","0","0","0"
"16317","0","0","0"
"16333","0","0","0"
"16337","0","0","0"
"16368","0","0","0"
"16405","0","0","0"
"16407","0","0","0"
"16414","0","0","0"
"16448","0","0","0"
"16459","0","0","0"
"16467","0","0","0"
"16475","-1","-1","-1"
"16479","0","0","0"
"16490","-1","-1","-1"
"16495","0","0","0"
"16512","0","0","0"
"16535","0","0","0"
"16543","0","0","0"
"16544","0","0","0"
"16590","0","0","0"
"16591","0","0","0"
"16599","1","1","1"
"16648","0","0","0"
"16650","0","0","0"
"16677","0","0","0"
"16679","0","0","0"
"16684","0","0","0"
"16699","0","0","0"
"16705","0","0","0"
"16717","0","0","0"
"16733","0","0","0"
"16761","0","0","0"
"16765","0","0","0"
"16766","0","0","0"
"16768","0","0","0"
"16769","0","0","0"
"16782","0","0","0"
"16799","0","0","0"
"16805","0","0","0"
"16807","0","0","0"
"16814","0","0","0"
"16849","0","0","0"
"16859","0","0","0"
"16860","0","0","0"
"16896","1","1","1"
"16897","0","0","0"
"16902","0","0","0"
"16912","0","0","0"
"16926","-1","-1","-1"
"16933","0","0","0"
"16935","0","0","0"
"16936","0","0","0"
"16948","0","0","0"
"16952","0","0","0"
"16956","0","0","0"
"16964","0","0","0"
"16990","0","0","0"
"16991","0","0","0"
"17043","0","0","0"
"17077","0","0","0"
"17079","0","0","0"
"17084","0","0","0"
"17099","0","0","0"
"17105","0","0","0"
"17114","0","0","0"
"17117","0","0","0"
"17133","0","0","0"
"17134","0","0","0"
"17165","0","0","0"
"17168","0","0","0"
"17174","0","0","0"
"17182","0","0","0"
"17199","0","0","0"
"17205","0","0","0"
"17207","0","0","0"
"17214","0","0","0"
"17224","0","0","0"
"17260","0","0","0"
"17264","0","0","0"
"17267","0","0","0"
"17279","0","0","0"
"17297","0","0","0"
"17301","0","0","0"
"17305","0","0","0"
"17312","0","0","0"
"17333","0","0","0"
"17335","0","0","0"
"17344","0","0","0"
"17356","0","0","0"
"17387","0","0","0"
"17399","0","0","0"
"17443","0","0","0"
"17448","0","0","0"
"17450","0","0","0"
"17473","0","0","0"
"17517","0","0","0"
"17528","1","1","1"
"17566","0","0","0"
"17568","0","0","0"
"17570","0","0","0"
"17574","0","0","0"
"17599","0","0","0"
"17603","0","0","0"
