"Step","env: QLUNARLANDER - ep_info/Goal","env: QLUNARLANDER - ep_info/Goal__MIN","env: QLUNARLANDER - ep_info/Goal__MAX"
"2738","-1","-1","-1"
"2740","-1","-1","-1"
"2742","-1","-1","-1"
"2745","-1","-1","-1"
"2746","-1","-1","-1"
"2749","-1","-1","-1"
"2751","-1","-1","-1"
"2753","-1","-1","-1"
"2756","-1","-1","-1"
"2757","-1","-1","-1"
"2759","-1","-1","-1"
"2761","-1","-1","-1"
"2763","-1","-1","-1"
"2764","-1","-1","-1"
"2774","-1","-1","-1"
"2779","-1","-1","-1"
"2786","-1","-1","-1"
"2788","-1","-1","-1"
"2791","-1","-1","-1"
"2792","-1","-1","-1"
"2797","-1","-1","-1"
"2799","-1","-1","-1"
"2802","-1","-1","-1"
"2804","-1","-1","-1"
"2806","-1","-1","-1"
"2809","-1","-1","-1"
"2810","-1","-1","-1"
"2812","-1","-1","-1"
"2813","-1","-1","-1"
"2814","-1","-1","-1"
"2815","-1","-1","-1"
"2816","-1","-1","-1"
"2819","-1","-1","-1"
"2820","-1","-1","-1"
"2823","-1","-1","-1"
"2824","-1","-1","-1"
"2825","-1","-1","-1"
"2826","-1","-1","-1"
"2830","-1","-1","-1"
"2836","-1","-1","-1"
"2842","-1","-1","-1"
"2843","-1","-1","-1"
"2849","-1","-1","-1"
"2855","-1","-1","-1"
"2859","-1","-1","-1"
"2865","-1","-1","-1"
"2871","-1","-1","-1"
"2872","-1","-1","-1"
"2873","-1","-1","-1"
"2874","-1","-1","-1"
"2875","-1","-1","-1"
"2876","-1","-1","-1"
"2877","-1","-1","-1"
"2881","-1","-1","-1"
"2882","-1","-1","-1"
"2886","-1","-1","-1"
"2888","-1","-1","-1"
"2891","-1","-1","-1"
"2893","-1","-1","-1"
"2895","-1","-1","-1"
"2902","-1","-1","-1"
"2903","-1","-1","-1"
"2908","-1","-1","-1"
"2911","-1","-1","-1"
"2912","-1","-1","-1"
"2918","-1","-1","-1"
"2923","-1","-1","-1"
"2924","-1","-1","-1"
"2927","-1","-1","-1"
"2932","-1","-1","-1"
"2933","-1","-1","-1"
"2936","-1","-1","-1"
"2937","-1","-1","-1"
"2938","-1","-1","-1"
"2942","-1","-1","-1"
"2944","-1","-1","-1"
"2947","-1","-1","-1"
"2949","-1","-1","-1"
"2950","-1","-1","-1"
"2954","-1","-1","-1"
"2962","-1","-1","-1"
"2963","-1","-1","-1"
"2972","-1","-1","-1"
"2977","-1","-1","-1"
"2979","-1","-1","-1"
"2982","-1","-1","-1"
"2991","-1","-1","-1"
"2992","-1","-1","-1"
"2993","-1","-1","-1"
"2995","-1","-1","-1"
"2997","-1","-1","-1"
"3000","-1","-1","-1"
"3004","-1","-1","-1"
"3006","-1","-1","-1"
"3010","-1","-1","-1"
"3015","-1","-1","-1"
"3017","-1","-1","-1"
"3018","-1","-1","-1"
"3024","-1","-1","-1"
"3025","-1","-1","-1"
"3026","-1","-1","-1"
"3027","-1","-1","-1"
"3031","-1","-1","-1"
"3033","-1","-1","-1"
"3036","-1","-1","-1"
"3039","-1","-1","-1"
"3042","-1","-1","-1"
"3043","-1","-1","-1"
"3044","-1","-1","-1"
"3045","-1","-1","-1"
"3047","-1","-1","-1"
"3056","-1","-1","-1"
"3058","-1","-1","-1"
"3059","-1","-1","-1"
"3062","-1","-1","-1"
"3064","-1","-1","-1"
"3074","-1","-1","-1"
"3077","-1","-1","-1"
"3080","-1","-1","-1"
"3082","-1","-1","-1"
"3083","-1","-1","-1"
"3084","-1","-1","-1"
"3086","-1","-1","-1"
"3087","-1","-1","-1"
"3090","-1","-1","-1"
"3094","-1","-1","-1"
"3096","-1","-1","-1"
"3097","-1","-1","-1"
"3098","-1","-1","-1"
"3099","-1","-1","-1"
"3110","-1","-1","-1"
"3111","-1","-1","-1"
"3112","-1","-1","-1"
"3123","-1","-1","-1"
"3125","-1","-1","-1"
"3127","-1","-1","-1"
"3130","-1","-1","-1"
"3131","-1","-1","-1"
"3135","-1","-1","-1"
"3139","-1","-1","-1"
"3148","-1","-1","-1"
"3150","-1","-1","-1"
"3153","-1","-1","-1"
"3154","-1","-1","-1"
"3156","-1","-1","-1"
"3158","-1","-1","-1"
"3159","-1","-1","-1"
"3161","-1","-1","-1"
"3164","-1","-1","-1"
"3166","-1","-1","-1"
"3173","-1","-1","-1"
"3174","-1","-1","-1"
"3180","-1","-1","-1"
"3181","-1","-1","-1"
"3182","-1","-1","-1"
"3184","-1","-1","-1"
"3185","-1","-1","-1"
"3190","-1","-1","-1"
"3194","-1","-1","-1"
"3195","-1","-1","-1"
"3197","-1","-1","-1"
"3198","-1","-1","-1"
"3203","-1","-1","-1"
"3206","-1","-1","-1"
"3209","-1","-1","-1"
"3213","-1","-1","-1"
"3214","-1","-1","-1"
"3215","-1","-1","-1"
"3217","-1","-1","-1"
"3218","-1","-1","-1"
"3224","-1","-1","-1"
"3225","-1","-1","-1"
"3234","-1","-1","-1"
"3237","-1","-1","-1"
"3238","-1","-1","-1"
"3240","-1","-1","-1"
"3242","-1","-1","-1"
"3247","-1","-1","-1"
"3248","-1","-1","-1"
"3251","-1","-1","-1"
"3253","-1","-1","-1"
"3258","-1","-1","-1"
"3264","-1","-1","-1"
"3265","-1","-1","-1"
"3269","-1","-1","-1"
"3272","-1","-1","-1"
"3274","-1","-1","-1"
"3276","-1","-1","-1"
"3281","-1","-1","-1"
"3285","-1","-1","-1"
"3290","-1","-1","-1"
"3291","-1","-1","-1"
"3295","-1","-1","-1"
"3297","-1","-1","-1"
"3299","-1","-1","-1"
"3300","-1","-1","-1"
"3303","-1","-1","-1"
"3304","-1","-1","-1"
"3306","-1","-1","-1"
"3310","-1","-1","-1"
"3312","-1","-1","-1"
"3313","-1","-1","-1"
"3315","-1","-1","-1"
"3317","-1","-1","-1"
"3318","-1","-1","-1"
"3319","-1","-1","-1"
"3331","-1","-1","-1"
"3333","-1","-1","-1"
"3335","-1","-1","-1"
"3336","-1","-1","-1"
"3338","-1","-1","-1"
"3342","-1","-1","-1"
"3345","-1","-1","-1"
"3348","-1","-1","-1"
"3349","-1","-1","-1"
"3350","-1","-1","-1"
"3353","-1","-1","-1"
"3356","-1","-1","-1"
"3358","-1","-1","-1"
"3360","-1","-1","-1"
"3366","-1","-1","-1"
"3369","-1","-1","-1"
"3370","-1","-1","-1"
"3374","-1","-1","-1"
"3376","-1","-1","-1"
"3378","-1","-1","-1"
"3381","-1","-1","-1"
"3383","-1","-1","-1"
"3384","-1","-1","-1"
"3385","-1","-1","-1"
"3391","-1","-1","-1"
"3392","-1","-1","-1"
"3393","-1","-1","-1"
"3394","-1","-1","-1"
"3404","-1","-1","-1"
"3412","-1","-1","-1"
"3416","-1","-1","-1"
"3422","-1","-1","-1"
"3423","-1","-1","-1"
"3426","-1","-1","-1"
"3429","-1","-1","-1"
"3430","-1","-1","-1"
"3434","-1","-1","-1"
"3435","-1","-1","-1"
"3436","-1","-1","-1"
"3437","-1","-1","-1"
"3438","-1","-1","-1"
"3439","-1","-1","-1"
"3440","-1","-1","-1"
"3443","-1","-1","-1"
"3444","-1","-1","-1"
"3447","-1","-1","-1"
"3450","-1","-1","-1"
"3451","-1","-1","-1"
"3459","-1","-1","-1"
"3460","-1","-1","-1"
"3466","-1","-1","-1"
"3469","-1","-1","-1"
"3470","-1","-1","-1"
"3473","-1","-1","-1"
"3476","-1","-1","-1"
"3477","-1","-1","-1"
"3483","-1","-1","-1"
"3487","-1","-1","-1"
"3488","-1","-1","-1"
"3491","-1","-1","-1"
"3492","-1","-1","-1"
"3494","-1","-1","-1"
"3495","-1","-1","-1"
"3496","-1","-1","-1"
"3499","-1","-1","-1"
"3504","-1","-1","-1"
"3509","-1","-1","-1"
"3511","-1","-1","-1"
"3514","-1","-1","-1"
"3517","-1","-1","-1"
"3518","-1","-1","-1"
"3519","-1","-1","-1"
"3521","-1","-1","-1"
"3522","-1","-1","-1"
"3524","-1","-1","-1"
"3526","-1","-1","-1"
"3527","-1","-1","-1"
"3531","-1","-1","-1"
"3532","-1","-1","-1"
"3535","-1","-1","-1"
"3538","-1","-1","-1"
"3539","-1","-1","-1"
"3540","-1","-1","-1"
"3550","-1","-1","-1"
"3551","-1","-1","-1"
"3552","-1","-1","-1"
"3557","-1","-1","-1"
"3569","-1","-1","-1"
"3570","-1","-1","-1"
"3571","-1","-1","-1"
"3573","-1","-1","-1"
"3574","-1","-1","-1"
"3576","-1","-1","-1"
"3578","-1","-1","-1"
"3580","-1","-1","-1"
"3581","-1","-1","-1"
"3582","-1","-1","-1"
"3583","-1","-1","-1"
"3584","-1","-1","-1"
"3586","-1","-1","-1"
"3587","-1","-1","-1"
"3592","-1","-1","-1"
"3593","-1","-1","-1"
"3594","-1","-1","-1"
"3596","-1","-1","-1"
"3602","-1","-1","-1"
"3603","-1","-1","-1"
"3610","-1","-1","-1"
"3612","-1","-1","-1"
"3616","-1","-1","-1"
"3619","-1","-1","-1"
"3622","-1","-1","-1"
"3623","-1","-1","-1"
"3628","-1","-1","-1"
"3633","-1","-1","-1"
"3634","-1","-1","-1"
"3636","-1","-1","-1"
"3639","-1","-1","-1"
"3641","-1","-1","-1"
"3644","-1","-1","-1"
"3646","-1","-1","-1"
"3650","-1","-1","-1"
"3651","-1","-1","-1"
"3652","-1","-1","-1"
"3655","-1","-1","-1"
"3658","-1","-1","-1"
"3661","-1","-1","-1"
"3662","-1","-1","-1"
"3664","-1","-1","-1"
"3665","-1","-1","-1"
"3666","-1","-1","-1"
"3668","-1","-1","-1"
"3669","-1","-1","-1"
"3670","-1","-1","-1"
"3671","-1","-1","-1"
"3677","-1","-1","-1"
"3681","-1","-1","-1"
"3685","-1","-1","-1"
"3698","-1","-1","-1"
"3700","-1","-1","-1"
"3702","-1","-1","-1"
"3706","-1","-1","-1"
"3708","-1","-1","-1"
"3711","-1","-1","-1"
"3712","-1","-1","-1"
"3715","-1","-1","-1"
"3718","-1","-1","-1"
"3719","-1","-1","-1"
"3726","-1","-1","-1"
"3727","-1","-1","-1"
"3729","-1","-1","-1"
"3730","-1","-1","-1"
"3738","-1","-1","-1"
"3741","-1","-1","-1"
"3743","-1","-1","-1"
"3747","-1","-1","-1"
"3749","-1","-1","-1"
"3751","-1","-1","-1"
"3752","-1","-1","-1"
"3756","-1","-1","-1"
"3757","-1","-1","-1"
"3759","-1","-1","-1"
"3761","-1","-1","-1"
"3762","-1","-1","-1"
"3763","-1","-1","-1"
"3767","-1","-1","-1"
"3770","-1","-1","-1"
"3771","-1","-1","-1"
"3772","-1","-1","-1"
"3778","-1","-1","-1"
"3779","-1","-1","-1"
"3782","-1","-1","-1"
"3788","-1","-1","-1"
"3790","-1","-1","-1"
"3791","-1","-1","-1"
"3794","-1","-1","-1"
"3795","-1","-1","-1"
"3797","-1","-1","-1"
"3798","-1","-1","-1"
"3801","-1","-1","-1"
"3803","-1","-1","-1"
"3805","-1","-1","-1"
"3811","-1","-1","-1"
"3812","-1","-1","-1"
"3816","-1","-1","-1"
"3817","-1","-1","-1"
"3820","-1","-1","-1"
"3822","-1","-1","-1"
"3823","-1","-1","-1"
"3824","-1","-1","-1"
"3827","-1","-1","-1"
"3828","-1","-1","-1"
"3829","-1","-1","-1"
"3831","-1","-1","-1"
"3834","-1","-1","-1"
"3835","-1","-1","-1"
"3837","-1","-1","-1"
"3838","-1","-1","-1"
"3845","-1","-1","-1"
"3850","-1","-1","-1"
"3853","-1","-1","-1"
"3859","-1","-1","-1"
"3860","-1","-1","-1"
"3861","-1","-1","-1"
"3863","-1","-1","-1"
"3866","-1","-1","-1"
"3867","-1","-1","-1"
"3870","-1","-1","-1"
"3871","-1","-1","-1"
"3877","-1","-1","-1"
"3879","-1","-1","-1"
"3880","-1","-1","-1"
"3882","-1","-1","-1"
"3886","-1","-1","-1"
"3889","-1","-1","-1"
"3891","-1","-1","-1"
"3896","-1","-1","-1"
"3904","-1","-1","-1"
"3905","-1","-1","-1"
"3911","-1","-1","-1"
"3917","-1","-1","-1"
"3918","-1","-1","-1"
"3919","-1","-1","-1"
"3920","-1","-1","-1"
"3922","-1","-1","-1"
"3923","-1","-1","-1"
"3929","-1","-1","-1"
"3932","-1","-1","-1"
"3934","-1","-1","-1"
"3938","-1","-1","-1"
"3939","-1","-1","-1"
"3945","-1","-1","-1"
"3946","-1","-1","-1"
"3947","-1","-1","-1"
"3948","-1","-1","-1"
"3950","-1","-1","-1"
"3951","-1","-1","-1"
"3952","-1","-1","-1"
"3953","-1","-1","-1"
"3960","-1","-1","-1"
"3968","-1","-1","-1"
"3972","-1","-1","-1"
"3973","-1","-1","-1"
"3974","-1","-1","-1"
"3983","-1","-1","-1"
"3985","-1","-1","-1"
"3993","-1","-1","-1"
"3994","-1","-1","-1"
"3999","-1","-1","-1"
"4001","-1","-1","-1"
"4003","-1","-1","-1"
"4008","-1","-1","-1"
"4009","-1","-1","-1"
"4010","-1","-1","-1"
"4014","-1","-1","-1"
"4015","-1","-1","-1"
"4016","-1","-1","-1"
"4019","-1","-1","-1"
"4023","-1","-1","-1"
"4025","-1","-1","-1"
"4028","-1","-1","-1"
"4030","-1","-1","-1"
"4032","-1","-1","-1"
"4037","-1","-1","-1"
"4043","-1","-1","-1"
"4045","-1","-1","-1"
"4046","-1","-1","-1"
"4048","-1","-1","-1"
"4049","-1","-1","-1"
"4051","-1","-1","-1"
"4053","-1","-1","-1"
"4060","-1","-1","-1"
"4064","-1","-1","-1"
"4067","-1","-1","-1"
"4069","-1","-1","-1"
"4070","-1","-1","-1"
"4079","-1","-1","-1"
"4082","-1","-1","-1"
"4087","-1","-1","-1"
"4088","-1","-1","-1"
"4091","-1","-1","-1"
"4092","-1","-1","-1"
"4094","-1","-1","-1"
"4101","-1","-1","-1"
"4102","-1","-1","-1"
"4103","-1","-1","-1"
"4105","-1","-1","-1"
"4106","-1","-1","-1"
"4108","-1","-1","-1"
"4109","-1","-1","-1"
"4117","-1","-1","-1"
"4118","-1","-1","-1"
"4121","-1","-1","-1"
"4122","-1","-1","-1"
"4123","-1","-1","-1"
"4131","-1","-1","-1"
"4135","-1","-1","-1"
"4136","-1","-1","-1"
"4138","-1","-1","-1"
"4143","-1","-1","-1"
"4145","-1","-1","-1"
"4151","-1","-1","-1"
"4152","-1","-1","-1"
"4155","-1","-1","-1"
"4158","-1","-1","-1"
"4163","-1","-1","-1"
"4164","-1","-1","-1"
"4167","-1","-1","-1"
"4175","-1","-1","-1"
"4178","-1","-1","-1"
"4179","-1","-1","-1"
"4180","-1","-1","-1"
"4182","-1","-1","-1"
"4183","-1","-1","-1"
"4186","-1","-1","-1"
"4190","-1","-1","-1"
"4191","-1","-1","-1"
"4192","-1","-1","-1"
"4195","-1","-1","-1"
"4207","-1","-1","-1"
"4210","-1","-1","-1"
"4212","-1","-1","-1"
"4219","-1","-1","-1"
"4220","-1","-1","-1"
"4225","-1","-1","-1"
"4227","-1","-1","-1"
"4230","-1","-1","-1"
"4233","-1","-1","-1"
"4235","-1","-1","-1"
"4236","-1","-1","-1"
"4237","-1","-1","-1"
"4238","-1","-1","-1"
"4239","-1","-1","-1"
"4242","-1","-1","-1"
"4243","-1","-1","-1"
"4247","-1","-1","-1"
"4253","-1","-1","-1"
"4258","-1","-1","-1"
"4259","-1","-1","-1"
"4260","-1","-1","-1"
"4261","-1","-1","-1"
"4265","-1","-1","-1"
"4268","-1","-1","-1"
"4270","-1","-1","-1"
"4271","-1","-1","-1"
"4273","-1","-1","-1"
"4280","-1","-1","-1"
"4284","-1","-1","-1"
"4287","-1","-1","-1"
"4288","-1","-1","-1"
"4289","-1","-1","-1"
"4290","-1","-1","-1"
"4294","-1","-1","-1"
"4299","-1","-1","-1"
"4304","-1","-1","-1"
"4308","-1","-1","-1"
"4309","-1","-1","-1"
"4312","-1","-1","-1"
"4313","-1","-1","-1"
"4319","-1","-1","-1"
"4320","-1","-1","-1"
"4321","-1","-1","-1"
"4323","-1","-1","-1"
"4334","-1","-1","-1"
"4336","-1","-1","-1"
"4339","-1","-1","-1"
"4340","-1","-1","-1"
"4342","-1","-1","-1"
"4345","-1","-1","-1"
"4348","-1","-1","-1"
"4349","-1","-1","-1"
"4352","-1","-1","-1"
"4358","-1","-1","-1"
"4359","-1","-1","-1"
"4372","-1","-1","-1"
"4373","-1","-1","-1"
"4374","-1","-1","-1"
"4377","-1","-1","-1"
"4379","-1","-1","-1"
"4381","-1","-1","-1"
"4384","-1","-1","-1"
"4386","-1","-1","-1"
"4388","-1","-1","-1"
"4390","-1","-1","-1"
"4391","-1","-1","-1"
"4392","-1","-1","-1"
"4400","-1","-1","-1"
"4402","-1","-1","-1"
"4404","-1","-1","-1"
"4406","-1","-1","-1"
"4407","-1","-1","-1"
"4411","-1","-1","-1"
"4413","-1","-1","-1"
"4416","-1","-1","-1"
"4418","-1","-1","-1"
"4419","-1","-1","-1"
"4424","-1","-1","-1"
"4426","-1","-1","-1"
"4427","-1","-1","-1"
"4430","-1","-1","-1"
"4432","-1","-1","-1"
"4433","-1","-1","-1"
"4434","-1","-1","-1"
"4444","-1","-1","-1"
"4446","-1","-1","-1"
"4452","-1","-1","-1"
"4453","-1","-1","-1"
"4454","-1","-1","-1"
"4455","-1","-1","-1"
"4459","-1","-1","-1"
"4460","-1","-1","-1"
"4461","-1","-1","-1"
"4463","-1","-1","-1"
"4465","-1","-1","-1"
"4477","-1","-1","-1"
"4479","-1","-1","-1"
"4480","-1","-1","-1"
"4483","-1","-1","-1"
"4489","-1","-1","-1"
"4490","-1","-1","-1"
"4493","-1","-1","-1"
"4494","-1","-1","-1"
"4495","-1","-1","-1"
"4497","-1","-1","-1"
"4507","-1","-1","-1"
"4509","-1","-1","-1"
"4513","-1","-1","-1"
"4514","-1","-1","-1"
"4516","-1","-1","-1"
"4517","-1","-1","-1"
"4519","-1","-1","-1"
"4521","-1","-1","-1"
"4523","-1","-1","-1"
"4524","-1","-1","-1"
"4525","-1","-1","-1"
"4529","-1","-1","-1"
"4532","-1","-1","-1"
"4533","-1","-1","-1"
"4536","-1","-1","-1"
"4543","-1","-1","-1"
"4544","-1","-1","-1"
"4545","-1","-1","-1"
"4550","-1","-1","-1"
"4551","-1","-1","-1"
"4557","-1","-1","-1"
"4559","-1","-1","-1"
"4561","-1","-1","-1"
"4563","-1","-1","-1"
"4565","-1","-1","-1"
"4566","-1","-1","-1"
"4567","-1","-1","-1"
"4577","-1","-1","-1"
"4579","-1","-1","-1"
"4581","-1","-1","-1"
"4583","-1","-1","-1"
"4587","-1","-1","-1"
"4593","-1","-1","-1"
"4594","-1","-1","-1"
"4599","-1","-1","-1"
"4600","-1","-1","-1"
"4602","-1","-1","-1"
"4605","-1","-1","-1"
"4611","-1","-1","-1"
"4612","-1","-1","-1"
"4618","-1","-1","-1"
"4619","-1","-1","-1"
"4621","-1","-1","-1"
"4623","-1","-1","-1"
"4624","-1","-1","-1"
"4627","-1","-1","-1"
"4628","-1","-1","-1"
"4631","-1","-1","-1"
"4634","-1","-1","-1"
"4636","-1","-1","-1"
"4637","-1","-1","-1"
"4639","-1","-1","-1"
"4645","-1","-1","-1"
"4648","-1","-1","-1"
"4650","-1","-1","-1"
"4660","-1","-1","-1"
"4663","-1","-1","-1"
"4664","-1","-1","-1"
"4669","-1","-1","-1"
"4670","-1","-1","-1"
"4673","-1","-1","-1"
"4678","-1","-1","-1"
"4679","-1","-1","-1"
"4680","-1","-1","-1"
"4684","-1","-1","-1"
"4685","-1","-1","-1"
"4687","-1","-1","-1"
"4689","-1","-1","-1"
"4693","-1","-1","-1"
"4695","-1","-1","-1"
"4698","-1","-1","-1"
"4700","-1","-1","-1"
"4701","-1","-1","-1"
"4703","-1","-1","-1"
"4706","-1","-1","-1"
"4707","-1","-1","-1"
"4710","-1","-1","-1"
"4714","-1","-1","-1"
"4724","-1","-1","-1"
"4725","-1","-1","-1"
"4726","-1","-1","-1"
"4728","-1","-1","-1"
"4732","-1","-1","-1"
"4736","-1","-1","-1"
"4738","-1","-1","-1"
"4741","-1","-1","-1"
"4742","-1","-1","-1"
"4745","-1","-1","-1"
"4746","-1","-1","-1"
"4747","-1","-1","-1"
"4749","-1","-1","-1"
"4756","-1","-1","-1"
"4757","-1","-1","-1"
"4760","-1","-1","-1"
"4761","-1","-1","-1"
"4764","-1","-1","-1"
"4770","-1","-1","-1"
"4773","-1","-1","-1"
"4774","-1","-1","-1"
"4780","-1","-1","-1"
"4781","-1","-1","-1"
"4783","-1","-1","-1"
"4786","-1","-1","-1"
"4787","-1","-1","-1"
"4791","-1","-1","-1"
"4792","-1","-1","-1"
"4793","-1","-1","-1"
"4795","-1","-1","-1"
"4797","-1","-1","-1"
"4798","-1","-1","-1"
"4799","-1","-1","-1"
"4804","-1","-1","-1"
"4805","-1","-1","-1"
"4810","-1","-1","-1"
"4813","-1","-1","-1"
"4815","-1","-1","-1"
"4818","-1","-1","-1"
"4825","-1","-1","-1"
"4827","-1","-1","-1"
"4829","-1","-1","-1"
"4835","-1","-1","-1"
"4839","-1","-1","-1"
"4842","-1","-1","-1"
"4843","-1","-1","-1"
"4847","-1","-1","-1"
"4849","-1","-1","-1"
"4851","-1","-1","-1"
"4852","-1","-1","-1"
"4857","-1","-1","-1"
"4860","-1","-1","-1"
"4861","-1","-1","-1"
"4863","-1","-1","-1"
"4867","-1","-1","-1"
"4871","-1","-1","-1"
"4879","-1","-1","-1"
"4883","-1","-1","-1"
"4884","-1","-1","-1"
"4890","-1","-1","-1"
"4892","-1","-1","-1"
"4893","-1","-1","-1"
"4894","-1","-1","-1"
"4897","-1","-1","-1"
"4900","-1","-1","-1"
"4902","-1","-1","-1"
"4905","-1","-1","-1"
"4907","-1","-1","-1"
"4912","-1","-1","-1"
"4915","-1","-1","-1"
"4919","-1","-1","-1"
"4920","0","0","0"
"4922","-1","-1","-1"
"4925","-1","-1","-1"
"4927","-1","-1","-1"
"4928","-1","-1","-1"
"4930","-1","-1","-1"
"4931","-1","-1","-1"
"4933","-1","-1","-1"
"4936","-1","-1","-1"
"4937","-1","-1","-1"
"4939","-1","-1","-1"
"4940","-1","-1","-1"
"4942","-1","-1","-1"
"4948","-1","-1","-1"
"4950","-1","-1","-1"
"4957","-1","-1","-1"
"4958","-1","-1","-1"
"4959","-1","-1","-1"
"4960","-1","-1","-1"
"4961","-1","-1","-1"
"4963","-1","-1","-1"
"4970","-1","-1","-1"
"4971","-1","-1","-1"
"4981","-1","-1","-1"
"4984","-1","-1","-1"
"4985","-1","-1","-1"
"4987","-1","-1","-1"
"4989","-1","-1","-1"
"4991","-1","-1","-1"
"4992","-1","-1","-1"
"4993","-1","-1","-1"
"4995","-1","-1","-1"
"4996","-1","-1","-1"
"4998","-1","-1","-1"
"5001","-1","-1","-1"
"5005","-1","-1","-1"
"5008","-1","-1","-1"
"5009","-1","-1","-1"
"5011","-1","-1","-1"
"5014","-1","-1","-1"
"5015","-1","-1","-1"
"5016","-1","-1","-1"
"5017","-1","-1","-1"
"5038","-1","-1","-1"
"5041","-1","-1","-1"
"5043","-1","-1","-1"
"5052","-1","-1","-1"
"5057","-1","-1","-1"
"5058","-1","-1","-1"
"5059","-1","-1","-1"
"5060","-1","-1","-1"
"5067","-1","-1","-1"
"5071","-1","-1","-1"
"5073","-1","-1","-1"
"5074","-1","-1","-1"
"5075","-1","-1","-1"
"5079","-1","-1","-1"
"5081","-1","-1","-1"
"5083","-1","-1","-1"
"5090","-1","-1","-1"
"5091","-1","-1","-1"
"5094","-1","-1","-1"
"5095","-1","-1","-1"
"5099","-1","-1","-1"
"5101","-1","-1","-1"
"5108","-1","-1","-1"
"5113","-1","-1","-1"
"5122","-1","-1","-1"
"5125","-1","-1","-1"
"5126","-1","-1","-1"
"5132","-1","-1","-1"
"5138","-1","-1","-1"
"5143","-1","-1","-1"
"5144","-1","-1","-1"
"5146","-1","-1","-1"
"5147","-1","-1","-1"
"5151","-1","-1","-1"
"5152","-1","-1","-1"
"5153","-1","-1","-1"
"5163","-1","-1","-1"
"5164","-1","-1","-1"
"5165","-1","-1","-1"
"5168","-1","-1","-1"
"5174","-1","-1","-1"
"5175","-1","-1","-1"
"5177","-1","-1","-1"
"5185","-1","-1","-1"
"5192","-1","-1","-1"
"5196","-1","-1","-1"
"5205","-1","-1","-1"
"5208","-1","-1","-1"
"5210","-1","-1","-1"
"5216","-1","-1","-1"
"5217","-1","-1","-1"
"5219","-1","-1","-1"
"5220","-1","-1","-1"
"5223","-1","-1","-1"
"5226","-1","-1","-1"
"5231","-1","-1","-1"
"5248","-1","-1","-1"
"5252","-1","-1","-1"
"5258","-1","-1","-1"
"5262","-1","-1","-1"
"5267","-1","-1","-1"
"5272","-1","-1","-1"
"5275","-1","-1","-1"
"5280","-1","-1","-1"
"5323","-1","-1","-1"
"5343","-1","-1","-1"
"5348","-1","-1","-1"
"5362","-1","-1","-1"
"5371","-1","-1","-1"
"5372","-1","-1","-1"
"5385","-1","-1","-1"
"5386","-1","-1","-1"
"5405","-1","-1","-1"
"5422","-1","-1","-1"
"5441","-1","-1","-1"
"5455","-1","-1","-1"
"5458","-1","-1","-1"
"5470","-1","-1","-1"
"5480","-1","-1","-1"
"5488","-1","-1","-1"
"5489","-1","-1","-1"
"5491","-1","-1","-1"
"5492","-1","-1","-1"
"5504","-1","-1","-1"
"5520","-1","-1","-1"
"5523","-1","-1","-1"
"5541","-1","-1","-1"
"5548","-1","-1","-1"
"5554","-1","-1","-1"
"5555","-1","-1","-1"
"5568","-1","-1","-1"
"5569","-1","-1","-1"
"5581","-1","-1","-1"
"5585","-1","-1","-1"
"5620","-1","-1","-1"
"5628","-1","-1","-1"
"5656","-1","-1","-1"
"5659","1","1","1"
"5665","-1","-1","-1"
"5666","-1","-1","-1"
"5678","-1","-1","-1"
"5680","-1","-1","-1"
"5683","-1","-1","-1"
"5701","-1","-1","-1"
"5708","-1","-1","-1"
"5729","-1","-1","-1"
"5742","-1","-1","-1"
"5749","-1","-1","-1"
"5755","-1","-1","-1"
"5763","-1","-1","-1"
"5766","-1","-1","-1"
"5796","-1","-1","-1"
"5800","-1","-1","-1"
"5802","-1","-1","-1"
"5805","-1","-1","-1"
"5818","-1","-1","-1"
"5830","-1","-1","-1"
"5856","-1","-1","-1"
"5858","-1","-1","-1"
"5883","-1","-1","-1"
"5896","-1","-1","-1"
"5901","-1","-1","-1"
"5911","-1","-1","-1"
"5920","-1","-1","-1"
"5923","-1","-1","-1"
"5927","-1","-1","-1"
"5931","-1","-1","-1"
"5950","-1","-1","-1"
"5959","-1","-1","-1"
"5981","-1","-1","-1"
"6014","-1","-1","-1"
"6025","-1","-1","-1"
"6027","-1","-1","-1"
"6055","-1","-1","-1"
"6065","-1","-1","-1"
"6074","-1","-1","-1"
"6079","-1","-1","-1"
"6080","-1","-1","-1"
"6088","-1","-1","-1"
"6090","-1","-1","-1"
"6092","-1","-1","-1"
"6100","-1","-1","-1"
"6101","-1","-1","-1"
"6113","-1","-1","-1"
"6115","-1","-1","-1"
"6119","-1","-1","-1"
"6122","-1","-1","-1"
"6123","-1","-1","-1"
"6133","-1","-1","-1"
"6157","-1","-1","-1"
"6177","0","0","0"
"6192","-1","-1","-1"
"6194","-1","-1","-1"
"6201","-1","-1","-1"
"6223","-1","-1","-1"
"6228","-1","-1","-1"
"6258","-1","-1","-1"
"6302","-1","-1","-1"
"6311","-1","-1","-1"
"6328","-1","-1","-1"
"6330","-1","-1","-1"
"6331","-1","-1","-1"
"6334","-1","-1","-1"
"6336","-1","-1","-1"
"6337","-1","-1","-1"
"6340","-1","-1","-1"
"6353","-1","-1","-1"
"6354","-1","-1","-1"
"6356","-1","-1","-1"
"6357","-1","-1","-1"
"6363","-1","-1","-1"
"6373","-1","-1","-1"
"6376","-1","-1","-1"
