"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"22082","-296","-296","-296"
"22102","-59","-59","-59"
"22111","-119","-119","-119"
"22122","-123","-123","-123"
"22132","-206","-206","-206"
"22134","-233","-233","-233"
"22147","-112","-112","-112"
"22156","-216","-216","-216"
"22194","-154","-154","-154"
"22196","-114","-114","-114"
"22206","-101","-101","-101"
"22230","-177","-177","-177"
"22238","-152","-152","-152"
"22246","-140","-140","-140"
"22275","-189","-249","-129"
"22283","-523","-523","-523"
"22284","-215","-215","-215"
"22285","-224","-224","-224"
"22290","-200","-200","-200"
"22294","-230","-230","-230"
"22295","-191","-191","-191"
"22318","-108","-108","-108"
"22320","-173","-173","-173"
"22332","-150","-150","-150"
"22342","-131","-131","-131"
"22343","-127","-127","-127"
"22360","-245","-245","-245"
"22377","-81","-81","-81"
"22379","-35","-35","-35"
"22381","-53","-53","-53"
"22395","-116","-116","-116"
"22398","-263","-263","-263"
"22422","-151","-151","-151"
"22423","-110","-110","-110"
"22430","-89","-89","-89"
"22439","-25","-25","-25"
"22445","-259","-259","-259"
"22446","-33","-33","-33"
"22448","-251","-251","-251"
"22456","-248","-248","-248"
"22466","-305","-305","-305"
"22474","-293","-293","-293"
"22477","-305","-305","-305"
"22479","-136","-136","-136"
"22495","-141","-141","-141"
"22499","-128","-128","-128"
"22507","-250","-250","-250"
"22510","-153","-153","-153"
"22511","-186","-186","-186"
"22514","-213","-213","-213"
"22518","-221","-221","-221"
"22527","-25","-25","-25"
"22538","-94","-94","-94"
"22550","-28","-28","-28"
"22571","-238","-238","-238"
"22583","-206","-206","-206"
"22588","-29","-29","-29"
"22594","-36","-36","-36"
"22626","-249","-249","-249"
"22671","-31","-31","-31"
"22696","-208","-208","-208"
"22698","-66","-66","-66"
"22706","-278","-278","-278"
"22715","-179.5","-332","-27"
"22727","-241","-241","-241"
"22732","-227","-227","-227"
"22743","-277","-277","-277"
"22758","-294","-294","-294"
"22761","-96","-96","-96"
"22773","-161","-298","-24"
"22778","-289","-289","-289"
"22800","-109","-124","-94"
"22806","-198","-198","-198"
"22808","-236","-236","-236"
"22829","-252","-252","-252"
"22842","-220","-220","-220"
"22856","-175","-175","-175"
"22859","-193","-193","-193"
"22863","-122","-122","-122"
"22864","-231","-231","-231"
"22870","-334","-334","-334"
"22878","-41","-41","-41"
"22883","-279","-279","-279"
"22885","-103","-103","-103"
"22896","-233.5","-276","-191"
"22912","-215","-215","-215"
"22917","-103","-103","-103"
"22921","-226","-226","-226"
"22924","-26","-26","-26"
"22928","-115","-115","-115"
"22956","-17","-17","-17"
"22958","-98","-98","-98"
"22962","-206","-206","-206"
"22979","-140","-140","-140"
"22982","-305","-305","-305"
"22987","-193","-193","-193"
"22991","-116","-116","-116"
"22996","-124","-124","-124"
"23003","-130","-130","-130"
"23007","-242","-242","-242"
"23013","-176","-176","-176"
"23029","-213","-213","-213"
"23030","-37","-37","-37"
"23031","-63","-63","-63"
"23039","-237","-237","-237"
"23040","-132","-132","-132"
"23102","-436","-436","-436"
"23105","-13","-13","-13"
"23113","-213","-213","-213"
"23122","-146","-146","-146"
"23132","-233","-233","-233"
"23134","-228","-228","-228"
"23156","-174","-174","-174"
"23192","-104","-104","-104"
"23198","-65","-65","-65"
"23232","-110","-110","-110"
"23236","-413","-413","-413"
"23237","-38","-38","-38"
"23238","-230","-230","-230"
"23246","-126","-126","-126"
"23270","-89","-89","-89"
"23275","-144.5","-158","-131"
"23283","-357","-357","-357"
"23284","-286","-286","-286"
"23285","-243","-243","-243"
"23289","-58","-58","-58"
"23290","-147","-147","-147"
"23295","-273","-273","-273"
"23299","-110","-110","-110"
"23329","-133","-133","-133"
"23332","-141","-141","-141"
"23334","-178","-178","-178"
"23342","-172","-172","-172"
"23343","-151","-151","-151"
"23344","-57","-57","-57"
"23349","-129","-129","-129"
"23351","-457","-457","-457"
"23353","-253","-253","-253"
"23360","-248","-248","-248"
"23418","-30","-30","-30"
"23422","-209","-209","-209"
"23448","-234","-234","-234"
"23456","-274","-274","-274"
"23477","-223","-223","-223"
"23479","-173","-173","-173"
"23499","-229","-229","-229"
"23507","-237","-237","-237"
"23510","-141","-141","-141"
"23511","-267","-267","-267"
"23514","-189","-189","-189"
"23518","-278","-278","-278"
"23567","-64","-64","-64"
"23571","-209","-209","-209"
"23575","-386","-386","-386"
"23578","-47","-47","-47"
"23583","-252","-252","-252"
"23609","-31","-31","-31"
"23626","-291","-291","-291"
"23638","-191","-191","-191"
"23649","-88","-88","-88"
"23654","-142","-142","-142"
"23695","-110","-110","-110"
"23696","-279","-279","-279"
"23698","-175.5","-325","-26"
"23701","-30","-30","-30"
"23706","-235","-235","-235"
"23707","-89","-89","-89"
"23710","-80","-80","-80"
"23712","-149","-149","-149"
"23715","-300","-300","-300"
"23757","-109.5","-175","-44"
"23758","-317","-317","-317"
"23761","-233","-233","-233"
"23773","-317","-317","-317"
"23778","-305","-305","-305"
"23800","-174","-174","-174"
"23806","-247","-247","-247"
"23808","-233","-233","-233"
"23812","-164","-164","-164"
"23839","-185","-185","-185"
"23842","-280","-280","-280"
"23856","-177","-177","-177"
"23864","-249","-249","-249"
"23878","-128","-128","-128"
"23883","-299","-299","-299"
"23885","-146","-146","-146"
"23896","-210","-210","-210"
"23911","-47","-47","-47"
"23912","-224","-224","-224"
"23921","-255","-255","-255"
"23924","-108","-108","-108"
"23958","-162","-162","-162"
"23962","-164","-164","-164"
"23975","-167","-167","-167"
"23979","-172","-172","-172"
"23987","-200","-200","-200"
"23991","-178","-178","-178"
"23993","-73.5","-91","-56"
"23996","-188","-188","-188"
"24003","-306","-306","-306"
"24007","-226","-249","-203"
"24026","-147","-147","-147"
"24036","-36","-36","-36"
"24039","-279","-279","-279"
"24080","-38","-38","-38"
"24102","-246","-246","-246"
"24113","-266","-266","-266"
"24119","-77","-77","-77"
"24132","-261","-261","-261"
"24134","-260","-260","-260"
"24142","-44","-44","-44"
"24153","-59","-59","-59"
"24164","-187","-187","-187"
"24167","-4","-4","-4"
"24192","-231","-231","-231"
"24198","-288","-288","-288"
"24213","-320","-320","-320"
"24218","-154","-154","-154"
"24232","-292","-292","-292"
"24236","-200","-200","-200"
"24238","-181","-181","-181"
"24246","-217","-217","-217"
"24250","-57","-57","-57"
"24265","-49","-49","-49"
"24275","-255.5","-319","-192"
"24276","-199","-199","-199"
"24278","-86","-86","-86"
"24284","-255","-255","-255"
"24290","-283","-283","-283"
"24295","-259","-259","-259"
"24299","-144","-144","-144"
"24312","-55","-55","-55"
"24334","-147","-147","-147"
"24337","-172","-172","-172"
"24343","-163","-163","-163"
"24349","-581","-581","-581"
"24353","-628","-628","-628"
"24360","-262","-262","-262"
"24373","-21","-21","-21"
"24379","-38","-38","-38"
"24381","-44","-44","-44"
"24402","-19","-19","-19"
"24404","-18","-18","-18"
"24416","-219","-219","-219"
"24419","-70","-70","-70"
"24420","-65","-65","-65"
"24422","-285","-285","-285"
"24437","-18","-18","-18"
"24456","-235","-235","-235"
"24477","-229","-229","-229"
"24479","-186","-186","-186"
"24499","-196","-196","-196"
"24507","-218","-218","-218"
"24510","-316","-316","-316"
"24511","-278","-278","-278"
"24518","-233","-233","-233"
"24550","-57","-57","-57"
"24555","-96","-96","-96"
"24557","-72","-72","-72"
"24566","-247","-247","-247"
"24571","-219","-219","-219"
"24573","-37","-37","-37"
"24580","-105","-105","-105"
"24583","-246","-246","-246"
"24612","-165","-165","-165"
"24613","-247","-247","-247"
"24623","-78","-78","-78"
"24626","-392","-392","-392"
"24651","-22","-22","-22"
"24654","-351","-351","-351"
"24657","-121","-121","-121"
"24659","-153","-153","-153"
"24695","-247","-247","-247"
"24696","-235","-235","-235"
"24698","-340","-340","-340"
"24704","-62","-62","-62"
"24706","-290","-290","-290"
"24711","-36","-36","-36"
"24715","-336","-336","-336"
"24719","-148","-148","-148"
"24757","-279","-279","-279"
"24758","-337","-337","-337"
"24773","-328","-328","-328"
"24778","-329","-329","-329"
"24797","-55","-55","-55"
"24800","-151","-151","-151"
"24805","-25","-25","-25"
"24806","-183","-236","-130"
"24842","-252","-254","-250"
"24856","-113","-113","-113"
"24878","-130","-130","-130"
"24883","-226","-226","-226"
"24896","-297","-297","-297"
"24903","-72","-72","-72"
"24912","-112","-112","-112"
"24939","-31","-31","-31"
"24957","-63","-63","-63"
"24973","-378","-378","-378"
"24975","-98","-141","-55"
"24979","-231","-231","-231"
"24983","-64","-64","-64"
"24987","-139.5","-198","-81"
"24991","-129","-129","-129"
"24996","-150","-150","-150"
"25003","-298","-298","-298"
"25007","-237","-237","-237"
"25016","-30","-30","-30"
"25039","-191","-191","-191"
"25076","-17","-17","-17"
"25080","-235","-235","-235"
"25124","-152","-152","-152"
"25132","-202","-202","-202"
"25134","-197","-197","-197"
"25140","-89","-89","-89"
"25142","-321","-321","-321"
"25153","-28","-28","-28"
"25167","-190","-190","-190"
"25169","-54","-54","-54"
"25198","-194","-194","-194"
"25216","-122","-122","-122"
"25233","-116","-116","-116"
"25235","-188","-188","-188"
"25236","-245","-245","-245"
"25238","-123","-123","-123"
"25242","-202","-202","-202"
"25243","-122","-122","-122"
"25250","-160","-160","-160"
"25265","-108","-108","-108"
"25275","-278","-278","-278"
"25278","-331","-331","-331"
"25284","-257","-257","-257"
"25290","-194","-194","-194"
"25295","-197","-197","-197"
"25299","-115","-115","-115"
"25312","-175","-175","-175"
"25313","-109","-109","-109"
"25337","-450","-450","-450"
"25350","-33","-33","-33"
"25360","-231","-231","-231"
"25366","-85","-85","-85"
"25373","-222","-222","-222"
"25381","-190","-190","-190"
"25402","-137","-137","-137"
"25404","-169","-169","-169"
"25422","-283","-283","-283"
"25456","-315","-315","-315"
"25477","-300","-300","-300"
"25479","-173","-173","-173"
"25499","-253","-253","-253"
"25510","-272","-272","-272"
"25511","-207","-207","-207"
"25518","-207","-207","-207"
"25541","-21","-21","-21"
"25552","-74","-74","-74"
"25557","-171","-171","-171"
"25571","-204","-204","-204"
"25579","-134","-134","-134"
"25580","-153","-153","-153"
"25583","-210","-210","-210"
"25612","-170","-170","-170"
"25613","-233","-233","-233"
"25614","-130","-130","-130"
"25626","-308","-308","-308"
"25638","-142","-142","-142"
"25646","-64","-64","-64"
"25651","-225","-225","-225"
"25653","-170","-170","-170"
"25654","-188","-188","-188"
"25669","-90","-90","-90"
"25695","-240","-240","-240"
"25698","-351","-351","-351"
"25701","-95","-95","-95"
"25706","-229","-229","-229"
"25715","-284","-284","-284"
"25717","-195","-195","-195"
"25733","-21","-21","-21"
"25754","-26","-26","-26"
"25757","-250","-250","-250"
"25758","-261","-261","-261"
"25773","-145","-145","-145"
"25778","-155","-155","-155"
"25791","-66","-66","-66"
"25800","-109","-109","-109"
"25805","-246","-246","-246"
"25806","-230","-230","-230"
"25815","-45","-45","-45"
"25833","-54","-54","-54"
"25842","-179","-179","-179"
"25856","-195","-195","-195"
"25862","-72","-72","-72"
"25878","-141","-141","-141"
"25881","-104","-104","-104"
"25891","-42","-42","-42"
"25896","-307","-307","-307"
"25910","-145","-145","-145"
"25912","-111","-111","-111"
"25939","-280","-280","-280"
"25966","-141","-141","-141"
"25975","-112","-112","-112"
"25979","-201","-201","-201"
"25991","-149","-149","-149"
"25996","-121","-121","-121"
"26003","-263","-263","-263"
"26007","-224","-224","-224"
"26016","-156","-156","-156"
"26017","-76","-76","-76"
"26018","-83","-83","-83"
"26020","-51","-51","-51"
"26039","-194","-194","-194"
"26060","-66","-66","-66"
"26076","-299","-299","-299"
"26080","-194","-194","-194"
"26108","-210","-210","-210"
"26122","-21","-21","-21"
"26126","-63","-63","-63"
"26132","-199","-199","-199"
"26134","-243","-243","-243"
"26140","-132","-132","-132"
"26142","-247","-247","-247"
"26153","-60","-60","-60"
"26156","-71","-71","-71"
"26167","-258","-258","-258"
"26198","-157","-157","-157"
"26204","-65","-65","-65"
"26229","-158","-158","-158"
"26236","-283","-283","-283"
"26238","-138","-138","-138"
"26250","-228","-228","-228"
"26265","-146","-146","-146"
"26269","-133","-133","-133"
"26275","-298","-298","-298"
"26278","-149","-149","-149"
"26280","-50","-50","-50"
"26284","-243","-243","-243"
"26290","-307","-307","-307"
"26295","-265","-265","-265"
"26299","-176","-176","-176"
"26300","-155","-155","-155"
"26312","-159","-159","-159"
"26360","-181","-181","-181"
"26362","-88","-88","-88"
"26370","-79","-79","-79"
"26373","-150","-150","-150"
"26381","-234","-234","-234"
"26404","-115","-115","-115"
"26422","-238","-238","-238"
"26423","-19","-19","-19"
"26439","-99","-99","-99"
"26442","-41","-41","-41"
"26456","-227","-227","-227"
"26473","-171","-171","-171"
"26477","-280","-280","-280"
"26485","-142","-142","-142"
"26487","-74","-74","-74"
"26499","-273","-273","-273"
"26511","-210","-210","-210"
"26512","-48","-48","-48"
"26518","-221","-221","-221"
"26541","-143","-143","-143"
"26552","-36","-36","-36"
"26557","-135","-135","-135"
"26571","-203","-203","-203"
"26577","-18","-18","-18"
"26580","-156","-156","-156"
"26583","-219","-219","-219"
"26613","-283","-283","-283"
"26654","-209","-209","-209"
"26672","-35","-35","-35"
"26694","-177","-177","-177"
"26695","-220","-220","-220"
"26696","-75","-75","-75"
"26698","-248","-248","-248"
"26706","-248","-248","-248"
"26715","-152","-152","-152"
"26726","-27","-27","-27"
"26754","-143","-143","-143"
"26757","-315","-315","-315"
"26758","-153.66666666666666","-266","-73"
"26760","-47","-47","-47"
"26773","-144","-144","-144"
"26778","-195","-195","-195"
"26791","-315","-315","-315"
"26794","-34","-34","-34"
"26800","-157","-157","-157"
"26805","-307","-307","-307"
"26815","-204","-204","-204"
"26833","-225","-225","-225"
"26842","-208","-208","-208"
"26846","-99","-99","-99"
"26848","-237","-237","-237"
"26850","-87","-87","-87"
"26856","-145","-145","-145"
"26878","-141","-141","-141"
"26891","-242","-242","-242"
"26896","-233","-233","-233"
"26913","-234","-234","-234"
"26958","-119","-119","-119"
"26975","-120","-120","-120"
"26976","-124","-124","-124"
"26977","-87","-87","-87"
"26979","-340","-340","-340"
"26991","-129","-129","-129"
"26996","-162","-162","-162"
"27003","-194","-194","-194"
"27007","-225","-225","-225"
"27016","-134","-134","-134"
"27039","-211","-211","-211"
"27057","-132","-132","-132"
"27063","-61","-61","-61"
"27066","-105","-105","-105"
"27076","-315","-315","-315"
"27079","-177","-177","-177"
"27080","-195","-195","-195"
"27131","-20","-20","-20"
"27132","-201","-201","-201"
"27134","-90","-90","-90"
"27140","-103.5","-138","-69"
"27141","-122","-122","-122"
"27142","-203","-203","-203"
"27143","-245","-245","-245"
"27167","-131","-131","-131"
"27198","-215","-215","-215"
"27208","-240","-240","-240"
"27231","-77","-77","-77"
"27243","-154","-154","-154"
"27250","-166","-166","-166"
"27275","-284","-284","-284"
"27278","-163","-163","-163"
"27280","-35","-35","-35"
"27284","-336","-336","-336"
"27290","-301","-301","-301"
"27295","-312","-312","-312"
"27299","-115","-115","-115"
"27300","-183","-183","-183"
"27312","-141","-141","-141"
"27316","-46","-46","-46"
"27324","-86","-86","-86"
"27337","-72","-72","-72"
"27360","-232","-232","-232"
"27373","-131","-131","-131"
"27386","-16","-16","-16"
"27404","-161","-161","-161"
"27417","-36","-36","-36"
"27432","-73","-73","-73"
"27456","-237","-237","-237"
"27477","-186","-186","-186"
"27482","-117","-117","-117"
"27496","-176","-176","-176"
"27506","-103","-103","-103"
"27509","-127","-127","-127"
"27511","-226","-226","-226"
"27512","-227","-227","-227"
"27518","-234","-234","-234"
"27525","-120","-120","-120"
"27527","-50","-50","-50"
"27557","-95","-95","-95"
"27571","-242","-242","-242"
"27577","-88","-88","-88"
"27580","-127","-127","-127"
"27583","-215","-215","-215"
"27600","-18","-18","-18"
"27606","-117","-117","-117"
"27611","-194","-194","-194"
"27613","-312","-312","-312"
"27625","-45","-45","-45"
"27643","-137","-189","-85"
"27654","-122","-122","-122"
"27684","-303","-303","-303"
"27695","-177","-177","-177"
"27698","-167","-167","-167"
"27702","-40","-40","-40"
"27706","-339","-339","-339"
"27715","-189.5","-213","-166"
"27753","-85","-85","-85"
"27754","-114","-114","-114"
"27757","-312","-312","-312"
"27758","-149.5","-172","-127"
"27778","-169","-169","-169"
"27779","-131","-131","-131"
"27785","-77","-77","-77"
"27791","-357","-357","-357"
"27794","-136","-136","-136"
"27800","-99","-99","-99"
"27806","-170","-170","-170"
"27815","-211","-211","-211"
"27833","-206","-206","-206"
"27842","-208","-208","-208"
"27861","-74","-74","-74"
"27878","-119","-119","-119"
"27884","-173","-173","-173"
"27889","-85","-85","-85"
"27891","-140","-140","-140"
"27897","-60","-60","-60"
"27913","-29","-29","-29"
"27956","-30","-30","-30"
"27963","-59","-59","-59"
"27975","-141","-141","-141"
"27979","-325","-325","-325"
"27991","-148","-148","-148"
"27994","-151","-151","-151"
"27996","-104","-104","-104"
"28003","-154","-154","-154"
"28043","-359","-359","-359"
"28076","-314","-314","-314"
"28079","-124","-124","-124"
"28080","-221","-221","-221"
"28118","-49","-49","-49"
"28131","-195","-195","-195"
"28132","-228","-228","-228"
"28134","-283","-283","-283"
"28152","-84","-84","-84"
"28160","-115","-115","-115"
"28167","-257","-257","-257"
"28206","-228","-228","-228"
