"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"1474","-40.5","-58","-23"
"1475","-32.5","-62","-3"
"1476","-0.5","-1","0"
"1477","-3","-3","-3"
"1478","-2","-2","-2"
"1479","-34","-34","-34"
"1480","-26.5","-65","0"
"1481","-67","-67","-67"
"1485","-48","-48","-48"
"1486","-42.5","-75","-10"
"1488","-4","-4","-4"
"1489","-50","-50","-50"
"1490","-71","-71","-71"
"1492","-4","-4","-4"
"1493","-21","-21","-21"
"1495","-33","-33","-33"
"1497","-40.5","-78","-3"
"1498","-3","-3","-3"
"1499","-40.75","-67","-2"
"1500","-45","-45","-45"
"1505","-27.5","-50","-5"
"1506","-1","-1","-1"
"1507","-4","-4","-4"
"1508","-63","-63","-63"
"1509","-30","-58","-2"
"1511","-61","-61","-61"
"1512","-49","-49","-49"
"1514","-81","-81","-81"
"1515","-31.5","-62","-1"
"1516","-39","-39","-39"
"1517","-49","-58","-40"
"1518","-30","-30","-30"
"1520","-20","-20","-20"
"1521","-48","-48","-48"
"1522","-31.666666666666668","-78","-6"
"1523","-15","-64","0"
"1524","-70","-70","-70"
"1525","-64","-64","-64"
"1526","-50","-50","-50"
"1527","-41.5","-56","-27"
"1529","-36","-36","-36"
"1531","-25","-25","-25"
"1533","-44.5","-59","-30"
"1534","-2","-2","-2"
"1535","-6.666666666666667","-14","0"
"1536","-29.5","-55","-4"
"1538","-22.5","-44","-1"
"1539","-2","-2","-2"
"1540","-15","-15","-15"
"1541","-6","-6","-6"
"1543","-3","-3","-3"
"1545","-2","-2","-2"
"1547","-4","-4","-4"
"1548","-3","-4","-2"
"1550","-50","-50","-50"
"1552","-19","-35","-3"
"1554","-40","-40","-40"
"1556","-16.5","-31","-2"
"1557","-21.333333333333332","-48","-2"
"1558","-72","-72","-72"
"1560","-27","-46","-8"
"1562","-5","-5","-5"
"1564","-30","-57","-3"
"1565","-72","-72","-72"
"1567","-4.5","-5","-4"
"1570","-26.5","-52","-1"
"1571","-55.5","-58","-53"
"1572","-48","-56","-40"
"1574","-51.5","-58","-45"
"1576","-62","-62","-62"
"1579","-32.5","-40","-25"
"1581","-40","-54","-13"
"1582","-4","-4","-4"
"1583","-41.5","-82","-1"
"1585","-10.5","-19","-2"
"1586","-33.5","-60","-7"
"1587","-3","-3","-3"
"1589","0","0","0"
"1590","-64","-64","-64"
"1591","-4","-4","-4"
"1592","-2.5","-5","0"
"1597","-38","-68","-8"
"1598","-30.5","-58","-3"
"1599","-1","-1","-1"
"1600","-29","-29","-29"
"1601","-1","-1","-1"
"1603","-78","-78","-78"
"1605","-52.5","-80","-25"
"1607","-50.6","-137","-4"
"1608","-34","-34","-34"
"1609","-30.5","-58","-3"
"1610","-9.5","-19","0"
"1611","-1","-1","-1"
"1612","-53","-53","-53"
"1615","-1","-1","-1"
"1616","-1","-1","-1"
"1617","-2","-3","-1"
"1618","-30","-30","-30"
"1621","-4","-4","-4"
"1624","-1","-1","-1"
"1625","-2","-2","-2"
"1627","-77","-77","-77"
"1632","-7","-7","-7"
"1633","-2.3333333333333335","-5","-1"
"1634","0","0","0"
"1636","-60","-60","-60"
"1637","-30.5","-58","-3"
"1638","-69","-69","-69"
"1639","-2","-2","-2"
"1640","-10.5","-21","0"
"1641","-37","-73","-1"
"1642","-12","-12","-12"
"1643","-34.666666666666664","-65","-1"
"1645","-31","-31","-31"
"1646","-29","-29","-29"
"1648","-29","-29","-29"
"1650","-41.5","-59","-24"
"1651","-35.5","-71","0"
"1652","-28","-78","-1"
"1653","-35.5","-68","-3"
"1654","-25.666666666666668","-48","-1"
"1659","-40.5","-59","-22"
"1661","-20.666666666666668","-62","0"
"1662","-29","-29","-29"
"1664","-1","-1","-1"
"1666","-38.333333333333336","-59","0"
"1669","-36.666666666666664","-60","-2"
"1671","-58","-58","-58"
"1673","-6.5","-11","-2"
"1674","-8.5","-17","0"
"1676","-3","-3","-3"
"1677","-2","-2","-2"
"1678","-72","-72","-72"
"1679","-2","-3","-1"
"1680","-3","-3","-3"
"1681","-17","-28","-3"
"1683","-1","-1","-1"
"1686","-44","-66","-22"
"1687","-2","-3","-1"
"1689","-9","-25","-1"
"1690","-39.5","-50","-29"
"1691","-22","-43","-1"
"1692","-54","-54","-54"
"1694","-29","-29","-29"
"1696","-32.666666666666664","-56","-1"
"1697","-59","-59","-59"
"1698","-32","-41","-23"
"1700","0","0","0"
"1701","-1","-1","-1"
"1702","-17","-33","-1"
"1703","-20","-20","-20"
"1704","-39.5","-59","-20"
"1705","-27.5","-53","-2"
"1708","-37","-37","-37"
"1710","-55","-55","-55"
"1712","-70","-73","-67"
"1713","-1.5","-2","-1"
"1714","-15.5","-29","-2"
"1715","0","0","0"
"1719","-13","-13","-13"
"1720","-22.666666666666668","-66","-1"
"1721","-40.5","-79","-2"
"1722","-27","-27","-27"
"1724","-38","-38","-38"
"1725","-24.25","-49","0"
"1728","-11","-11","-11"
"1729","-2","-3","-1"
"1731","-34.5","-69","0"
"1732","-8","-8","-8"
"1733","-31","-31","-31"
"1734","-93","-93","-93"
"1735","-1","-1","-1"
"1736","-3","-3","-3"
"1740","-39.5","-53","-26"
"1741","-1","-1","-1"
"1743","-10.5","-20","-1"
"1744","-50.5","-75","-26"
"1745","-21","-40","-2"
"1746","-49","-98","0"
"1747","-2","-2","-2"
"1748","0","0","0"
"1750","-34","-34","-34"
"1751","-27","-27","-27"
"1753","0","0","0"
"1755","-62","-62","-62"
"1756","-27","-54","0"
"1757","-61","-61","-61"
"1758","-26","-52","0"
"1759","-42","-42","-42"
"1760","-50.5","-54","-47"
"1761","-41","-41","-41"
"1762","0","0","0"
"1763","-33.5","-55","-12"
"1765","-18.666666666666668","-56","0"
"1766","-31.333333333333332","-58","0"
"1767","-34.5","-68","-1"
"1768","-24","-24","-24"
"1769","-1","-1","-1"
"1770","-1","-1","-1"
"1771","-14.5","-28","-1"
"1772","-1","-1","-1"
"1773","-38.5","-50","-27"
"1774","-49","-49","-49"
"1775","-49","-49","-49"
"1777","-26","-26","-26"
"1779","-2","-2","-2"
"1780","-19","-26","-12"
"1781","-26","-51","-1"
"1782","-34","-59","-9"
"1784","-1","-1","-1"
"1785","-2","-2","-2"
"1786","-68","-68","-68"
"1788","-8","-22","-1"
"1789","-51","-51","-51"
"1790","-3","-3","-3"
"1791","-46","-46","-46"
"1792","-1","-1","-1"
"1793","-10.5","-12","-9"
"1796","-47","-47","-47"
"1798","-19.333333333333332","-31","-2"
"1799","-61","-61","-61"
"1804","-62","-62","-62"
"1806","-55","-55","-55"
"1807","-89","-89","-89"
"1808","-1","-1","-1"
"1810","-47","-47","-47"
"1811","-27","-27","-27"
"1812","-1","-1","-1"
"1814","-23.5","-47","0"
"1815","-9","-9","-9"
"1816","-47","-47","-47"
"1817","-5","-5","-5"
"1818","0","0","0"
"1819","-43","-58","-28"
"1820","0","0","0"
"1821","-11.5","-20","-3"
"1822","-35","-35","-35"
"1824","-3","-3","-3"
"1825","-78","-78","-78"
"1826","-28.4","-75","0"
"1827","-2","-2","-2"
"1828","-30","-59","-1"
"1829","-27.5","-52","-3"
"1830","-60","-60","-60"
"1831","-1","-1","-1"
"1832","-37.5","-73","-2"
"1833","-29","-57","-1"
"1835","-39","-39","-39"
"1836","-44","-67","-21"
"1837","-22.5","-45","0"
"1839","-1","-1","-1"
"1840","-11","-11","-11"
"1841","-15","-30","0"
"1842","-5","-8","-2"
"1843","-28","-28","-28"
"1845","-2","-2","-2"
"1846","-6","-10","-2"
"1849","-34","-62","-3"
"1850","-43","-43","-43"
"1853","-18.666666666666668","-53","-1"
"1855","-15","-28","-2"
"1856","-28.5","-55","-2"
"1857","-56","-56","-56"
"1858","-42.5","-80","-5"
"1860","-4","-4","-4"
"1862","-20","-57","-1"
"1865","-1","-1","-1"
"1866","-1","-1","-1"
"1867","-41.333333333333336","-72","-2"
"1868","-84","-84","-84"
"1869","-48.5","-61","-36"
"1870","-2","-2","-2"
"1871","-51","-51","-51"
"1872","0","0","0"
"1874","-52","-52","-52"
"1876","-39","-50","-25"
"1878","-43.5","-51","-36"
"1880","-2","-2","-2"
"1881","-27","-27","-27"
"1883","-84","-84","-84"
"1885","-70","-70","-70"
"1886","-14.5","-29","0"
"1887","-36","-53","-3"
"1889","-48","-48","-48"
"1890","-3","-3","-3"
"1893","-3","-3","-3"
"1894","-22","-22","-22"
"1897","-2","-3","-1"
"1898","-3","-3","-3"
"1899","-3","-3","-3"
"1900","-20","-20","-20"
"1903","-26","-26","-26"
"1904","-35","-35","-35"
"1905","-2","-2","-2"
"1906","-76","-76","-76"
"1909","-18.5","-35","-2"
"1910","-78","-78","-78"
"1913","-37","-37","-37"
"1915","-43","-84","-2"
"1916","-2","-3","-1"
"1917","-28","-28","-28"
"1919","-23","-38","-8"
"1920","-24","-24","-24"
"1923","-3","-3","-3"
"1925","-19.666666666666668","-55","-1"
"1926","-1","-1","-1"
"1927","0","0","0"
"1928","-48","-69","-27"
"1929","-6","-6","-6"
"1930","-9","-9","-9"
"1931","-30.5","-63","-3"
"1932","-58","-58","-58"
"1933","-42","-42","-42"
"1935","-2","-2","-2"
"1936","-31","-31","-31"
"1937","-44.5","-50","-39"
"1938","-27","-51","-3"
"1939","-51","-68","-34"
"1940","-43","-81","-5"
"1941","-26.666666666666668","-72","-2"
"1943","-3","-3","-3"
"1944","-54","-54","-54"
"1945","-2","-2","-2"
"1946","-19.5","-37","-2"
"1947","-19","-28","-7"
"1948","-69","-69","-69"
"1950","-77.5","-85","-70"
"1952","-42","-68","-16"
"1953","-51","-51","-51"
"1955","-56","-56","-56"
"1956","-26","-26","-26"
"1960","-82","-82","-82"
"1964","-39","-39","-39"
"1965","-4","-4","-4"
"1966","-16","-29","-3"
"1967","-84","-84","-84"
"1969","-62","-63","-61"
"1973","-10","-13","-7"
"1974","-73","-85","-61"
"1978","-9","-9","-9"
"1979","-3","-5","-1"
"1980","-4.5","-5","-4"
"1982","-36","-71","-1"
"1984","-27.5","-55","0"
"1986","-29.5","-53","-6"
"1989","-49","-49","-49"
"1990","-2","-2","-2"
"1991","-3","-3","-3"
"1993","-8","-14","-2"
"1994","-52","-52","-52"
"1996","-60","-60","-60"
"1997","-17.5","-32","-3"
"1998","-15.5","-30","-1"
"1999","-61","-82","-40"
"2000","-55.333333333333336","-102","-4"
"2001","-21","-21","-21"
"2002","-47.5","-64","-31"
"2003","-2","-2","-2"
"2004","-3.5","-4","-3"
"2005","-2","-2","-2"
"2006","-4","-4","-4"
"2007","-3","-3","-3"
"2009","-59","-59","-59"
"2010","-28","-69","-3"
"2011","-7","-7","-7"
"2013","-3","-3","-3"
"2014","-63","-63","-63"
"2016","-32","-32","-32"
"2017","-63","-63","-63"
"2018","-3","-3","-3"
"2019","-12.5","-25","0"
"2020","-26","-51","-1"
"2021","-9","-9","-9"
"2023","-17.5","-32","-3"
"2024","-64","-79","-49"
"2025","-59","-59","-59"
"2026","-15","-15","-15"
"2028","-26.5","-53","0"
"2029","-57","-57","-57"
"2030","-42","-76","-8"
"2032","-26","-48","-4"
"2034","-5","-5","-5"
"2035","-6","-6","-6"
"2036","-27","-49","-5"
"2037","-16","-30","-2"
"2042","-45","-45","-45"
"2043","-50","-50","-50"
"2046","-58","-58","-58"
"2047","-3","-3","-3"
"2048","-50","-50","-50"
"2049","-3","-3","-3"
"2050","-3","-3","-3"
"2051","-30.5","-55","-6"
"2052","-25","-25","-25"
"2053","-51","-51","-51"
"2054","-2","-2","-2"
"2055","-41","-49","-33"
"2056","0","0","0"
"2058","-30","-55","-5"
"2060","-49","-49","-49"
"2061","-32","-32","-32"
"2062","-49","-49","-49"
"2064","-29","-33","-25"
"2065","-28","-28","-28"
"2066","-5","-5","-5"
"2067","-66","-66","-66"
"2069","-65","-65","-65"
"2070","-26","-26","-26"
"2072","-19","-31","-7"
"2074","-61","-61","-61"
"2077","-31.5","-59","-4"
"2078","-30","-30","-30"
"2079","-67","-67","-67"
"2080","-3","-3","-3"
"2081","-27.5","-52","-3"
"2082","-17","-43","-2"
"2083","-52","-52","-52"
"2084","-48","-48","-48"
"2085","-52","-52","-52"
"2087","-52.5","-70","-35"
"2088","-58","-58","-58"
"2089","-29","-55","-3"
"2090","-7.5","-11","-4"
"2091","-7","-7","-7"
"2092","-14","-25","-3"
"2093","-4.5","-8","-1"
"2094","-43.5","-84","-3"
"2095","-33.333333333333336","-91","-3"
"2096","-43.5","-59","-28"
"2097","-8","-8","-8"
"2098","-2.5","-5","0"
"2099","-22.5","-42","-3"
"2101","-68","-68","-68"
"2102","0","0","0"
"2104","-4","-4","-4"
"2105","-46.5","-82","-11"
"2107","-41.5","-81","-2"
"2109","-3.5","-5","-2"
"2111","-53","-53","-53"
"2113","-26","-26","-26"
"2114","-42.5","-49","-36"
"2116","-65","-65","-65"
"2117","-35","-35","-35"
"2118","-3","-3","-3"
"2120","-40","-71","-1"
"2121","-51","-51","-51"
"2122","-2.5","-5","0"
"2124","-34","-65","-3"
"2125","-2","-2","-2"
"2128","-1","-1","-1"
"2129","-1","-1","-1"
"2131","-26","-50","-2"
"2132","-36.5","-73","0"
"2133","-5","-5","-5"
"2134","-0.5","-1","0"
"2136","-41.5","-53","-30"
"2137","-2","-2","-2"
"2138","-83","-83","-83"
"2139","0","0","0"
"2140","-76","-76","-76"
"2144","-29.5","-59","0"
"2146","-48.5","-49","-48"
"2147","0","0","0"
"2148","-4","-4","-4"
"2149","-49","-73","-25"
"2150","-60","-60","-60"
"2151","-33.5","-67","0"
"2153","-29","-29","-29"
"2154","-25","-25","-25"
"2155","-52","-52","-52"
"2156","-26.666666666666668","-68","-3"
"2157","-43","-43","-43"
"2158","-20","-59","0"
"2159","-60","-60","-60"
"2160","-2","-2","-2"
"2163","-17","-17","-17"
"2165","-2","-2","-2"
"2166","-66.5","-74","-59"
"2168","-1","-1","-1"
"2169","-27","-27","-27"
"2170","-3","-3","-3"
"2171","-5","-5","-5"
"2172","-48","-48","-48"
"2173","-57","-57","-57"
"2174","-30","-30","-30"
"2175","-44","-44","-44"
"2176","-5","-5","-5"
"2177","-45","-45","-45"
"2178","-28.75","-69","-1"
"2181","-9","-9","-9"
"2182","0","0","0"
"2184","-1","-1","-1"
"2185","-28","-50","-6"
"2186","-12.5","-25","0"
"2187","-3","-3","-3"
"2188","-13","-13","-13"
"2191","-0.5","-1","0"
"2192","-42.333333333333336","-71","-28"
"2194","-2","-2","-2"
"2195","-36","-72","0"
"2196","-35.5","-70","-1"
"2198","-2","-2","-2"
"2199","-2","-3","-1"
"2200","-46.666666666666664","-62","-29"
"2202","-14","-28","0"
"2203","-13.5","-25","-2"
"2205","-49","-49","-49"
"2207","-77","-77","-77"
"2209","-51","-51","-51"
"2210","-30","-30","-30"
"2211","-37","-72","-2"
"2213","-40.5","-80","-1"
"2214","-54","-54","-54"
"2215","-2","-2","-2"
"2216","-14","-14","-14"
"2217","-31","-58","-4"
"2219","-1","-1","-1"
"2221","-9","-9","-9"
"2222","-64.66666666666667","-80","-46"
"2223","-49","-49","-49"
"2224","-2","-2","-2"
"2226","-2","-2","-2"
"2227","-80","-80","-80"
"2230","-44","-44","-44"
"2232","-2","-2","-2"
"2234","-18.5","-36","-1"
"2236","-11","-28","-2"
"2237","-70","-70","-70"
"2239","-41.5","-54","-29"
"2240","-45","-45","-45"
"2241","-37.666666666666664","-81","-3"
"2242","-27","-27","-27"
"2244","-31.5","-36","-27"
"2245","-46","-46","-46"
"2246","-19.666666666666668","-57","0"
"2247","-53","-53","-53"
"2248","-5.666666666666667","-11","-2"
"2250","-7.5","-15","0"
"2252","-64","-64","-64"
"2253","-3","-3","-3"
"2256","-30","-59","-1"
"2257","-54","-54","-54"
"2258","-1","-1","-1"
"2259","-33","-44","-22"
"2260","-28.666666666666668","-54","-3"
"2261","-1","-1","-1"
"2262","-67","-82","-52"
"2263","-57","-57","-57"
"2264","-27","-27","-27"
"2265","-18.333333333333332","-48","-1"
"2266","-63","-63","-63"
"2268","-43.666666666666664","-68","-22"
"2271","-67","-67","-67"
"2272","-23","-26","-20"
"2274","-4","-4","-4"
"2275","-38","-38","-38"
"2276","-2","-2","-2"
"2277","-25","-55","-2"
"2280","-67","-67","-67"
"2281","-17.5","-31","-4"
"2282","-2.5","-3","-2"
"2283","-6","-6","-6"
"2284","-2","-2","-2"
"2285","-39","-39","-39"
"2288","-15.5","-25","-6"
"2290","-64","-64","-64"
"2291","-36.5","-66","-7"
"2292","0","0","0"
"2293","-63","-63","-63"
"2295","-42","-80","-4"
"2297","-30","-30","-30"
"2298","-1","-1","-1"
"2299","-26.333333333333332","-72","-3"
"2301","-5","-5","-5"
"2302","-13.5","-25","-2"
"2304","-17.5","-28","-7"
"2305","-42.5","-82","-3"
"2306","-5","-7","-3"
"2308","-4","-4","-4"
"2313","-19.666666666666668","-52","-1"
"2314","-49.5","-69","-30"
"2315","-73","-73","-73"
"2316","-27","-27","-27"
"2317","-54","-77","-31"
"2320","-50","-53","-47"
"2321","-15.666666666666666","-25","-5"
"2322","-7","-7","-7"
"2323","-31","-31","-31"
"2324","-39","-62","-16"
"2325","-28.5","-57","0"
"2326","-59","-59","-59"
"2328","-5","-5","-5"
"2329","-3.5","-5","-2"
"2330","-38","-70","-4"
"2331","-33.5","-61","-6"
"2332","-66","-66","-66"
"2333","-48","-48","-48"
"2334","-35","-66","-4"
"2336","-24.25","-55","-5"
"2338","-66.5","-72","-61"
"2339","-10.333333333333334","-21","-3"
"2340","-19","-31","-7"
"2341","-41","-79","-3"
"2342","-66","-66","-66"
"2344","-52","-52","-52"
"2346","-36","-36","-36"
"2348","-6","-6","-6"
"2351","-47","-47","-47"
"2354","-52","-52","-52"
"2355","-2","-2","-2"
"2358","-61","-61","-61"
"2359","-24","-65","-2"
"2362","-50","-50","-50"
"2365","-22","-22","-22"
"2366","-28.5","-50","-7"
"2367","-3","-3","-3"
"2368","-47","-47","-47"
"2370","-2","-2","-2"
"2371","-7","-7","-7"
"2374","-16","-26","-6"
"2376","-7.5","-12","-3"
"2377","-8","-11","-5"
"2380","-10.5","-17","-4"
"2381","0","0","0"
"2382","-1","-1","-1"
"2383","-52","-52","-52"
"2387","-3","-3","-3"
"2389","-52","-52","-52"
"2391","-16.25","-51","-2"
"2392","-43.666666666666664","-63","-11"
"2393","-11","-11","-11"
"2394","-44.5","-55","-34"
"2395","-47","-67","-27"
"2396","-19.5","-39","0"
"2397","-13.666666666666666","-32","-1"
"2398","-28","-28","-28"
"2399","-3","-3","-3"
"2400","-3","-3","-3"
"2401","-31.5","-58","-5"
"2403","-38","-38","-38"
"2405","-11","-19","-3"
"2406","-23","-44","-2"
"2407","-76","-76","-76"
"2408","-28","-28","-28"
"2409","-16.5","-32","-1"
"2410","-10","-10","-10"
"2411","-6","-6","-6"
"2412","-52","-52","-52"
"2413","-39.5","-76","-3"
"2414","-4.5","-5","-4"
"2415","-5","-5","-5"
"2416","-4","-4","-4"
"2419","-42","-81","-3"
"2421","-65","-65","-65"
"2422","-20.5","-74","0"
"2424","-2","-2","-2"
"2425","-65","-65","-65"
"2426","-11.5","-20","-3"
"2427","-1","-2","0"
"2429","-20","-23","-17"
"2430","-60","-60","-60"
"2435","-27","-49","-5"
"2436","-4","-4","-4"
"2437","-22","-22","-22"
"2439","-3.6666666666666665","-6","0"
"2440","-79","-79","-79"
"2442","-48","-48","-48"
"2443","-67","-67","-67"
"2445","-51","-51","-51"
"2446","-77","-77","-77"
"2447","-32","-32","-32"
"2448","-3.5","-4","-3"
"2450","-63","-67","-59"
"2451","-4","-4","-4"
"2452","-42.666666666666664","-49","-34"
"2453","-7","-7","-7"
"2455","-5","-5","-5"
"2456","-2","-2","-2"
"2457","-56","-56","-56"
"2459","-16.333333333333332","-23","-4"
"2460","-2","-2","-2"
"2461","-57.5","-65","-50"
"2462","-20.5","-36","-5"
"2463","-68","-68","-68"
"2466","-57","-57","-57"
"2467","-46","-81","-3"
"2468","-27","-27","-27"
"2469","-99","-99","-99"
"2472","-1","-1","-1"
"2473","-7","-11","-3"
"2477","-41","-82","0"
"2478","-39.666666666666664","-54","-19"
"2479","-10.333333333333334","-29","0"
"2480","-2.5","-3","-2"
"2481","-30","-58","-2"
"2482","-67","-67","-67"
"2484","-58","-58","-58"
"2485","-37","-55","-19"
"2487","-38","-38","-38"
"2489","-24.666666666666668","-62","-2"
"2490","-31","-31","-31"
"2491","-17","-17","-17"
"2494","-14","-27","-1"
"2495","-26","-51","-1"
"2496","-47.5","-75","-20"
"2497","-14","-27","-1"
"2498","-2","-2","-2"
"2500","-2","-2","-2"
"2501","-45","-61","-29"
"2502","-47.5","-77","-18"
"2503","-3","-3","-3"
"2504","-55","-55","-55"
"2505","-61","-61","-61"
"2506","-32.5","-62","-3"
"2507","-80","-80","-80"
"2508","-1","-1","-1"
"2509","-12","-12","-12"
"2511","0","0","0"
"2513","-1","-1","-1"
"2516","-35","-58","-12"
"2518","-64","-64","-64"
"2519","-48","-48","-48"
"2520","-27.25","-55","-2"
"2522","-41.5","-53","-30"
"2523","-2","-2","-2"
"2524","-19","-19","-19"
"2527","-30.5","-61","0"
"2531","-48","-67","-29"
"2532","-2","-2","-2"
"2533","-17.333333333333332","-48","0"
"2535","-47","-47","-47"
"2536","-85","-85","-85"
"2538","-3","-3","-3"
"2540","-29","-54","-4"
"2541","-32","-60","-4"
"2542","-37.666666666666664","-60","0"
"2544","-1","-1","-1"
"2547","-14.5","-22","-7"
"2549","-20","-40","0"
"2550","-8","-16","0"
"2552","-2.5","-5","0"
"2553","-1","-1","-1"
"2554","-4","-4","-4"
"2556","-4","-4","-4"
"2557","-32","-32","-32"
"2559","-40.25","-80","-2"
"2560","-26","-44","-4"
"2562","-47.333333333333336","-67","-18"
"2566","-82","-82","-82"
"2567","-20","-20","-20"
"2568","-18","-31","-5"
"2570","-4","-4","-4"
"2571","-27","-51","-3"
"2573","-35","-70","0"
"2575","-57","-57","-57"
"2578","-26.5","-49","-4"
"2579","-78","-78","-78"
"2580","-45.5","-67","-27"
"2581","-37","-73","-1"
"2582","-2","-2","-2"
"2583","-25.333333333333332","-45","-5"
"2585","-5","-5","-5"
"2586","-7","-7","-7"
"2588","-3","-3","-3"
"2589","-16","-28","-4"
"2590","-55","-59","-51"
"2591","-18.333333333333332","-50","-2"
"2592","-42","-82","-2"
"2596","-68","-110","-26"
"2598","-22","-22","-22"
"2601","-80","-80","-80"
"2604","-83","-83","-83"
"2606","-30","-30","-30"
"2607","-20.5","-39","-2"
"2608","-44","-86","-2"
"2609","-7","-7","-7"
"2610","-49","-49","-49"
"2611","-3","-3","-3"
"2612","-35.666666666666664","-68","-2"
"2613","-2","-2","-2"
"2615","-30","-30","-30"
"2616","-6","-6","-6"
"2617","-28.666666666666668","-50","0"
"2618","-1","-1","-1"
"2619","-30","-30","-30"
"2622","-4","-7","-1"
"2626","-2.5","-3","-2"
"2627","-6.5","-8","-5"
"2628","-46","-64","-28"
"2629","-36.5","-67","-6"
"2633","-4","-4","-4"
"2634","-9","-9","-9"
"2635","-33","-33","-33"
"2637","-72","-72","-72"
"2639","-20","-35","-5"
"2641","-76","-76","-76"
"2643","-58","-58","-58"
"2645","-28","-55","-1"
"2647","-4","-4","-4"
"2651","-28.666666666666668","-68","-2"
"2652","-61","-142","-2"
"2653","-57.5","-80","-35"
"2654","-3","-3","-3"
"2655","-42.5","-62","-23"
"2657","-3","-3","-3"
"2658","-2","-2","-2"
"2659","-15.5","-27","-4"
"2660","-19","-19","-19"
"2661","-7.333333333333333","-15","-1"
"2662","-3","-3","-3"
"2663","-58","-58","-58"
"2664","-21","-21","-21"
"2668","-58","-58","-58"
"2669","-40","-77","-2"
"2670","-2","-2","-2"
"2671","-78","-78","-78"
"2672","-29","-78","-1"
"2673","-49","-49","-49"
"2675","-18","-29","-7"
"2678","-33.5","-64","-3"
"2679","-6","-6","-6"
"2680","-24","-26","-22"
"2681","-42.333333333333336","-83","-14"
"2682","-45","-45","-45"
"2683","-30.333333333333332","-87","0"
"2686","-37.333333333333336","-81","-1"
"2689","0","0","0"
"2690","-71","-71","-71"
"2691","-3","-3","-3"
"2693","-4","-4","-4"
"2694","-51","-51","-51"
