"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"1723","1","1","1","-0.2","-1","0","-14","-18","-10"
"1724","1","1","1","-0.2","-1","0","-13.8","-18","-11"
"1725","1","1","1","-0.2","-1","0","-12.2","-14","-11"
"1726","1","1","1","-0.8","-3","0","-14","-21","-12"
"1727","1","1","1","-0.6","-2","0","-14.4","-18","-13"
"1728","1","1","1","-0.4","-1","0","-13.6","-16","-10"
"1729","1","1","1","-0.2","-1","0","-12.6","-16","-10"
"1730","1","1","1","-0.2","-1","0","-12.4","-14","-11"
"1731","1","1","1","-0.2","-1","0","-12.4","-18","-6"
"1732","1","1","1","-0.4","-2","0","-14.4","-16","-12"
"1733","1","1","1","-0.2","-1","0","-10.6","-16","-7"
"1734","1","1","1","-0.2","-1","0","-12","-15","-8"
"1735","1","1","1","-0.4","-2","0","-14.2","-17","-12"
"1736","1","1","1","0","0","0","-12.8","-18","-9"
"1737","1","1","1","0","0","0","-12.4","-13","-10"
"1738","1","1","1","-1.4","-4","0","-15.6","-24","-9"
"1739","1","1","1","-0.4","-2","0","-12.6","-19","-10"
"1740","1","1","1","-0.2","-1","0","-13","-18","-11"
"1741","1","1","1","0","0","0","-10.8","-14","-8"
"1742","1","1","1","0","0","0","-12.2","-17","-9"
"1743","1","1","1","-0.6","-3","0","-13.6","-19","-10"
"1744","1","1","1","-0.4","-1","0","-14.4","-16","-12"
"1745","1","1","1","0","0","0","-11.2","-14","-7"
"1746","1","1","1","0","0","0","-9.2","-16","-5"
"1747","1","1","1","-1.2","-3","0","-15.4","-23","-9"
"1748","1","1","1","0","0","0","-11.8","-16","-6"
"1749","1","1","1","0","0","0","-11.6","-16","-5"
"1750","1","1","1","-0.6","-2","0","-12.6","-21","-8"
"1751","1","1","1","-0.4","-1","0","-12","-15","-10"
"1752","1","1","1","-0.4","-1","0","-10.6","-13","-7"
"1753","1","1","1","0","0","0","-12.4","-16","-9"
"1754","1","1","1","0","0","0","-11.6","-15","-6"
"1755","1","1","1","-0.6","-3","0","-13.8","-15","-11"
"1756","1","1","1","-0.6","-2","0","-15.2","-19","-10"
"1757","1","1","1","-1","-4","0","-13.2","-22","-9"
"1758","1","1","1","0","0","0","-13.4","-15","-10"
"1759","1","1","1","0","0","0","-13.6","-15","-12"
"1760","1","1","1","0","0","0","-13.6","-18","-11"
"1761","1","1","1","0","0","0","-12.6","-15","-10"
"1762","1","1","1","-0.2","-1","0","-11","-14","-8"
"1763","1","1","1","-0.2","-1","0","-13.8","-16","-11"
"1764","1","1","1","-0.2","-1","0","-10.6","-15","-7"
"1765","1","1","1","0","0","0","-12.4","-16","-9"
"1766","1","1","1","-0.4","-1","0","-11.8","-20","-8"
"1767","1","1","1","-0.4","-1","0","-13.6","-19","-9"
"1768","1","1","1","-0.2","-1","0","-12.4","-17","-10"
"1769","1","1","1","-0.2","-1","0","-11.8","-14","-8"
"1770","1","1","1","-0.4","-1","0","-13.2","-18","-9"
"1771","1","1","1","-0.4","-2","0","-13.4","-18","-7"
"1772","1","1","1","-0.6","-3","0","-14","-16","-12"
"1773","1","1","1","-0.6","-2","0","-13.8","-16","-10"
"1774","1","1","1","0","0","0","-13.2","-20","-10"
"1775","1","1","1","-0.2","-1","0","-13.8","-16","-11"
"1776","1","1","1","-0.8","-2","0","-14.4","-19","-9"
"1777","1","1","1","-0.8","-2","0","-14","-20","-11"
"1778","1","1","1","-0.8","-4","0","-15.6","-21","-12"
"1779","1","1","1","-0.8","-4","0","-16","-22","-9"
"1780","1","1","1","-1","-2","0","-12.8","-18","-9"
"1781","1","1","1","-0.8","-4","0","-12.6","-20","-9"
"1782","1","1","1","-0.2","-1","0","-11.4","-16","-6"
"1783","1","1","1","0","0","0","-12.8","-15","-10"
"1784","1","1","1","-0.2","-1","0","-11.4","-14","-8"
"1785","1","1","1","-0.8","-2","0","-12.8","-16","-10"
"1786","1","1","1","-0.8","-3","0","-14.8","-16","-13"
"1787","1","1","1","0","0","0","-13.2","-16","-11"
"1788","1","1","1","-0.4","-2","0","-11","-14","-8"
"1789","1","1","1","0","0","0","-11.4","-14","-6"
"1790","1","1","1","0","0","0","-12.8","-18","-9"
"1791","1","1","1","-0.8","-2","0","-9.8","-13","-6"
"1792","1","1","1","-0.6","-1","0","-10.8","-15","-7"
"1793","1","1","1","-0.2","-1","0","-9.8","-13","-7"
"1794","1","1","1","0","0","0","-13.8","-16","-8"
"1795","1","1","1","-0.4","-2","0","-13.8","-16","-10"
"1796","1","1","1","-0.2","-1","0","-10.4","-16","-7"
"1797","1","1","1","0","0","0","-10.6","-13","-7"
"1798","1","1","1","-0.2","-1","0","-11","-19","-7"
"1799","1","1","1","-0.2","-1","0","-13.6","-17","-10"
"1800","1","1","1","-0.2","-1","0","-13.6","-17","-10"
"1801","1","1","1","-0.4","-1","0","-12.2","-14","-9"
"1802","1","1","1","-1","-2","0","-11.8","-14","-9"
"1803","1","1","1","-0.4","-1","0","-12","-15","-10"
"1804","1","1","1","-0.6","-2","0","-12","-16","-6"
"1805","1","1","1","-0.8","-4","0","-14","-22","-8"
"1806","1","1","1","-0.2","-1","0","-13.2","-16","-11"
"1807","1","1","1","0","0","0","-13.2","-19","-10"
"1808","1","1","1","0","0","0","-11.6","-14","-10"
"1809","1","1","1","0","0","0","-11.2","-16","-8"
"1810","1","1","1","-0.4","-2","0","-13.4","-20","-9"
"1811","1","1","1","-0.4","-1","0","-15.2","-17","-11"
"1812","1","1","1","-0.4","-1","0","-13.8","-15","-11"
"1813","1","1","1","-0.6","-2","0","-13.2","-18","-10"
"1814","1","1","1","0","0","0","-10.6","-14","-8"
"1815","1","1","1","-0.6","-1","0","-13.4","-16","-9"
"1816","1","1","1","-0.2","-1","0","-12","-14","-9"
"1817","1","1","1","-0.2","-1","0","-11.8","-16","-10"
"1818","1","1","1","-0.2","-1","0","-14","-16","-11"
"1819","1","1","1","0","0","0","-12.6","-14","-10"
"1820","1","1","1","-0.4","-2","0","-13.8","-19","-11"
"1821","1","1","1","-0.2","-1","0","-15.4","-18","-12"
"1822","1","1","1","-0.2","-1","0","-13.4","-15","-11"
"1823","1","1","1","-0.2","-1","0","-9","-12","-6"
"1824","1","1","1","-0.6","-2","0","-13.4","-17","-8"
"1825","1","1","1","0","0","0","-12.6","-14","-10"
"1826","1","1","1","-0.4","-2","0","-15.4","-21","-9"
"1827","1","1","1","-0.6","-1","0","-14.8","-20","-11"
"1828","1","1","1","-0.4","-1","0","-12.2","-16","-11"
"1829","1","1","1","-0.2","-1","0","-12.2","-14","-9"
"1830","1","1","1","-0.4","-1","0","-13.4","-17","-9"
"1831","1","1","1","-0.6","-2","0","-14","-19","-10"
"1832","1","1","1","-0.4","-1","0","-12.8","-15","-11"
"1833","1","1","1","-0.4","-1","0","-11.6","-14","-9"
"1834","1","1","1","-0.8","-2","0","-13.8","-16","-12"
"1835","1","1","1","-0.2","-1","0","-12","-15","-8"
"1836","1","1","1","0","0","0","-11.4","-17","-7"
"1837","1","1","1","-0.4","-1","0","-14.4","-17","-8"
"1838","1","1","1","-0.4","-2","0","-14.2","-19","-8"
"1839","1","1","1","-0.2","-1","0","-15.2","-19","-10"
"1840","1","1","1","-0.4","-1","0","-10.8","-13","-8"
"1841","1","1","1","-0.4","-2","0","-10","-13","-8"
"1842","1","1","1","-0.2","-1","0","-12.6","-15","-11"
"1843","1","1","1","-0.2","-1","0","-13.2","-16","-10"
"1844","1","1","1","0","0","0","-12.8","-15","-10"
"1845","1","1","1","-0.8","-2","0","-13.6","-19","-9"
"1846","1","1","1","0","0","0","-11","-12","-10"
"1847","1","1","1","-0.4","-1","0","-13.6","-18","-8"
"1848","1","1","1","-0.2","-1","0","-10.4","-12","-8"
"1849","1","1","1","-0.4","-2","0","-13.4","-20","-8"
"1850","1","1","1","-0.6","-3","0","-14.4","-23","-8"
"1851","1","1","1","-0.4","-2","0","-16","-30","-12"
"1852","1","1","1","-0.2","-1","0","-13.2","-18","-9"
"1853","1","1","1","-0.6","-2","0","-14","-20","-11"
"1854","1","1","1","-0.2","-1","0","-10.2","-14","-7"
"1855","1","1","1","-0.8","-4","0","-14.4","-21","-8"
"1856","1","1","1","-0.2","-1","0","-14.4","-19","-11"
"1857","1","1","1","-0.8","-3","0","-13","-18","-8"
"1858","1","1","1","0","0","0","-13","-16","-10"
"1859","1","1","1","-0.6","-2","0","-16.6","-22","-11"
"1860","1","1","1","-0.8","-2","0","-13.4","-18","-5"
"1861","1","1","1","-0.2","-1","0","-11.6","-14","-6"
"1862","1","1","1","0","0","0","-11.4","-15","-7"
"1863","1","1","1","0","0","0","-13","-17","-11"
"1864","1","1","1","0","0","0","-12.6","-15","-9"
"1865","1","1","1","-0.2","-1","0","-14.2","-17","-11"
"1866","1","1","1","0","0","0","-11","-14","-6"
"1867","1","1","1","-0.2","-1","0","-12.2","-14","-11"
"1868","1","1","1","-0.2","-1","0","-11.8","-17","-6"
"1869","1","1","1","-1","-4","0","-15.2","-23","-11"
"1870","1","1","1","-0.4","-1","0","-14","-20","-9"
"1871","1","1","1","-0.6","-2","0","-13","-15","-11"
"1872","1","1","1","-2.8","-11","0","-17","-33","-9"
"1873","1","1","1","-0.4","-1","0","-13","-18","-7"
"1874","1","1","1","-0.2","-1","0","-11.4","-13","-11"
"1875","1","1","1","-1","-2","0","-14.4","-19","-11"
"1876","1","1","1","-0.6","-1","0","-13.6","-17","-9"
"1877","1","1","1","-0.2","-1","0","-14","-17","-12"
"1878","1","1","1","-0.4","-2","0","-13","-18","-7"
"1879","1","1","1","0","0","0","-11.4","-13","-9"
"1880","1","1","1","0","0","0","-14","-16","-12"
"1881","1","1","1","-0.2","-1","0","-9.2","-11","-6"
"1882","1","1","1","-0.4","-1","0","-14.4","-16","-10"
"1883","1","1","1","-0.6","-2","0","-16","-19","-11"
"1884","1","1","1","-0.2","-1","0","-10.4","-14","-6"
"1885","1","1","1","-0.2","-1","0","-12.4","-15","-10"
"1886","1","1","1","-0.2","-1","0","-12","-15","-10"
"1887","1","1","1","0","0","0","-11.2","-15","-7"
"1888","1","1","1","-0.4","-1","0","-13","-17","-11"
"1889","1","1","1","-0.2","-1","0","-13.8","-17","-9"
"1890","1","1","1","-0.2","-1","0","-10.8","-14","-8"
"1891","1","1","1","-0.4","-2","0","-14.6","-22","-11"
"1892","1","1","1","0","0","0","-10.6","-18","-5"
"1893","1","1","1","0","0","0","-11.8","-16","-9"
"1894","1","1","1","-0.2","-1","0","-13","-15","-10"
"1895","1","1","1","0","0","0","-15.2","-19","-10"
"1896","1","1","1","-0.6","-1","0","-13","-14","-11"
"1897","1","1","1","0","0","0","-14.2","-16","-13"
"1898","1","1","1","-0.6","-2","0","-13","-17","-6"
"1899","1","1","1","0","0","0","-10.8","-14","-6"
"1900","1","1","1","-0.2","-1","0","-13.4","-16","-10"
"1901","1","1","1","-0.2","-1","0","-11.2","-16","-8"
"1902","1","1","1","0","0","0","-13.4","-17","-11"
"1903","1","1","1","-0.4","-1","0","-13.2","-16","-8"
"1904","1","1","1","0","0","0","-13.2","-15","-12"
"1905","1","1","1","-0.2","-1","0","-14.8","-18","-14"
"1906","1","1","1","0","0","0","-12.6","-15","-11"
"1907","1","1","1","-0.4","-2","0","-12.6","-16","-8"
"1908","1","1","1","-0.4","-2","0","-12.6","-16","-7"
"1909","1","1","1","0","0","0","-11.8","-14","-10"
"1910","1","1","1","-0.2","-1","0","-12.8","-17","-8"
"1911","1","1","1","0","0","0","-14.6","-17","-11"
"1912","1","1","1","0","0","0","-11.4","-17","-7"
"1913","1","1","1","-0.4","-1","0","-12.8","-15","-9"
"1914","1","1","1","0","0","0","-11.4","-13","-8"
"1915","1","1","1","-0.6","-2","0","-13.4","-17","-10"
"1916","1","1","1","-0.4","-1","0","-13.2","-15","-10"
"1917","1","1","1","-0.2","-1","0","-12","-14","-10"
"1918","1","1","1","-0.2","-1","0","-13.4","-15","-12"
"1919","1","1","1","0","0","0","-13.8","-18","-9"
"1920","1","1","1","0","0","0","-13","-16","-9"
"1921","1","1","1","0","0","0","-12.4","-14","-9"
"1922","1","1","1","-0.8","-2","0","-14.6","-16","-13"
"1923","1","1","1","-0.2","-1","0","-12.6","-16","-9"
"1924","1","1","1","0","0","0","-13.2","-17","-10"
"1925","1","1","1","-0.2","-1","0","-13","-16","-11"
"1926","1","1","1","-0.2","-1","0","-8.6","-11","-7"
"1927","1","1","1","0","0","0","-12.8","-15","-10"
"1928","1","1","1","-0.4","-1","0","-10.6","-14","-7"
"1929","1","1","1","0","0","0","-13","-17","-9"
"1930","1","1","1","-0.4","-1","0","-12.6","-16","-10"
"1931","1","1","1","-1.4","-6","0","-17.4","-27","-12"
"1932","1","1","1","-0.2","-1","0","-12.4","-16","-9"
"1933","1","1","1","0","0","0","-10.4","-14","-9"
"1934","1","1","1","-0.4","-1","0","-12.2","-14","-10"
"1935","1","1","1","-0.4","-1","0","-13.6","-17","-10"
"1936","1","1","1","-0.4","-1","0","-13.6","-16","-6"
"1937","1","1","1","-0.6","-1","0","-13.4","-16","-9"
"1938","1","1","1","-0.2","-1","0","-12.8","-15","-10"
"1939","1","1","1","-0.8","-3","0","-12.2","-15","-10"
"1940","1","1","1","-0.2","-1","0","-13.2","-17","-9"
"1941","1","1","1","-0.2","-1","0","-13.6","-17","-9"
"1942","1","1","1","-0.4","-1","0","-12","-16","-9"
"1943","1","1","1","-0.2","-1","0","-12.6","-14","-11"
"1944","1","1","1","0","0","0","-13.4","-16","-10"
"1945","1","1","1","-0.2","-1","0","-13.2","-17","-10"
"1946","1","1","1","0","0","0","-13","-16","-9"
"1947","1","1","1","0","0","0","-12.6","-14","-9"
"1948","1","1","1","-0.2","-1","0","-12.2","-15","-9"
"1949","1","1","1","0","0","0","-13.4","-20","-10"
"1950","1","1","1","-0.4","-1","0","-13","-15","-11"
"1951","1","1","1","-0.8","-3","0","-13.4","-19","-9"
"1952","1","1","1","-0.6","-2","0","-13.8","-16","-8"
"1953","1","1","1","-0.4","-1","0","-13.6","-17","-10"
"1954","1","1","1","-0.2","-1","0","-13","-16","-9"
"1955","1","1","1","-0.2","-1","0","-14","-19","-10"
"1956","1","1","1","0","0","0","-14.2","-18","-11"
"1957","1","1","1","-0.8","-1","0","-12","-15","-9"
"1958","1","1","1","-0.2","-1","0","-11.2","-16","-8"
"1959","1","1","1","-0.4","-2","0","-14.2","-19","-7"
"1960","1","1","1","-0.4","-2","0","-13","-17","-7"
"1961","1","1","1","-0.6","-2","0","-13.2","-18","-10"
"1962","1","1","1","-0.2","-1","0","-13.6","-17","-8"
"1963","1","1","1","-0.2","-1","0","-13.6","-17","-9"
"1964","1","1","1","-0.2","-1","0","-13.8","-16","-11"
"1965","1","1","1","-0.6","-3","0","-12.4","-16","-9"
"1966","1","1","1","0","0","0","-13.4","-14","-12"
"1967","1","1","1","-0.2","-1","0","-11.4","-13","-10"
"1968","1","1","1","-0.6","-2","0","-14.8","-20","-11"
"1969","1","1","1","0","0","0","-12.4","-15","-8"
"1970","1","1","1","0","0","0","-10.6","-16","-8"
"1971","1","1","1","0","0","0","-13.6","-16","-11"
"1972","1","1","1","0","0","0","-10.6","-15","-7"
"1973","1","1","1","-0.6","-2","0","-14","-18","-9"
"1974","1","1","1","-0.2","-1","0","-13.6","-16","-12"
"1975","1","1","1","-0.4","-2","0","-13.4","-16","-11"
"1976","1","1","1","-0.2","-1","0","-11.4","-13","-10"
"1977","1","1","1","0","0","0","-14.6","-16","-13"
"1978","1","1","1","-0.2","-1","0","-15.2","-18","-10"
"1979","1","1","1","0","0","0","-12.6","-16","-10"
"1980","1","1","1","-0.6","-1","0","-13.8","-17","-10"
"1981","1","1","1","-0.4","-1","0","-14","-16","-12"
"1982","1","1","1","0","0","0","-11.8","-16","-6"
"1983","1","1","1","-0.2","-1","0","-12","-18","-6"
"1984","1","1","1","-0.2","-1","0","-12.2","-17","-11"
"1985","1","1","1","-0.2","-1","0","-12.8","-16","-11"
"1986","1","1","1","-0.2","-1","0","-11.8","-14","-9"
"1987","1","1","1","-0.2","-1","0","-12.2","-18","-8"
"1988","1","1","1","-0.2","-1","0","-13","-20","-5"
"1989","1","1","1","-0.4","-1","0","-12.6","-17","-9"
"1990","1","1","1","-0.6","-1","0","-11.8","-16","-10"
"1991","1","1","1","-0.2","-1","0","-14","-20","-9"
"1992","1","1","1","-0.6","-2","0","-10.6","-14","-8"
"1993","1","1","1","-0.4","-2","0","-13.6","-16","-11"
"1994","1","1","1","0","0","0","-13.4","-17","-11"
"1995","1","1","1","-0.8","-4","0","-14.8","-24","-11"
"1996","1","1","1","-0.2","-1","0","-11.6","-18","-9"
"1997","1","1","1","0","0","0","-13.4","-15","-11"
"1998","1","1","1","0","0","0","-11.4","-14","-8"
"1999","1","1","1","-0.2","-1","0","-13","-18","-9"
"2000","1","1","1","-0.2","-1","0","-13.6","-16","-11"
