"Step","env: TAXI - losses/qf_update","env: TAXI - losses/qf_update__MIN","env: TAXI - losses/qf_update__MAX"
"1303","2.230966744676266e-10","3.331479536683446e-11","4.639341133483299e-10"
"1304","4.997273705953376e-11","1.9673263018660236e-11","8.598310952123711e-11"
"1305","8.174427801321826e-11","1.7706169863629384e-11","1.6178181017068027e-10"
"1306","1.3247252184100943e-10","2.998357118144668e-11","4.1754544266581206e-10"
"1307","2.2502115726297233e-10","2.998357118144668e-11","7.070775076556401e-10"
"1308","2.236733021021564e-10","1.7706169863629384e-11","6.363768401129732e-10"
"1309","1.704394625434702e-10","1.5935697206259647e-11","4.1754544266581206e-10"
"1310","5.888002974074879e-10","5.077505083050937e-11","2.0276529344442906e-9"
"1311","1.544956163002098e-10","2.6985524925748905e-11","3.7579495071327074e-10"
"1312","4.904041395192848e-10","4.1128656036448774e-11","1.8249078914678307e-9"
"1313","1.0390655003078564e-10","2.4287349909002387e-11","3.044007268471205e-10"
"1314","4.0347565288811894e-10","5.6416205040932255e-11","1.6424354098987237e-9"
"1315","5.140314840446081e-11","2.4287349909002387e-11","6.96480650930198e-11"
"1316","2.388595321534126e-10","1.4342305121317622e-11","5.154765503334602e-10"
"1317","1.0784200199509542e-10","1.9673263018660236e-11","3.044007268471205e-10"
"1318","3.5821714483574853e-10","2.998357118144668e-11","1.4782083335163065e-9"
"1319","6.247269368486741e-11","1.4342305121317622e-11","1.179427666642141e-10"
"1320","3.4557035011317794e-10","1.9673263018660236e-11","1.3304022328242127e-9"
"1321","5.583267181918927e-11","1.2908230040409308e-11","1.061496446297383e-10"
"1322","4.961153710070221e-11","1.5935697206259647e-11","1.179427666642141e-10"
"1323","4.571651945894928e-11","1.1617595774282563e-11","1.061496446297383e-10"
"1324","4.02314404013282e-11","1.0455969423617262e-11","9.553569046971688e-11"
"1325","4.0445629068130983e-10","3.7016056886329807e-11","1.1973753100136264e-9"
"1326","4.74304595599051e-11","9.410472401327752e-12","9.553569046971688e-11"
"1327","8.771281478914262e-11","1.1617595774282563e-11","2.739637405824169e-10"
"1328","1.645107383652089e-10","1.0455969423617262e-11","2.739637405824169e-10"
"1329","7.312355165822737e-11","2.6985524925748905e-11","2.2191570803187233e-10"
"1330","1.117368420011644e-10","8.469558387957932e-12","4.1754544266581206e-10"
"1331","5.7878701831270973e-11","7.622791287076325e-12","1.997263465725041e-10"
"1332","1.0344327616707005e-10","6.860512158368692e-12","3.7579495071327074e-10"
"1333","1.0743941292190584e-10","1.5935697206259647e-11","3.382192304002274e-10"
"1334","7.597988904706199e-11","1.1617595774282563e-11","2.4657020869511825e-10"
"1335","7.397613632775802e-11","1.7706169863629384e-11","1.997263465725041e-10"
"1336","9.316141191817451e-11","6.174505351452808e-12","3.044007268471205e-10"
"1337","5.893596721762151e-11","8.469558387957932e-12","1.7975565480554678e-10"
"1338","3.5979657031504074e-10","4.569800093889853e-11","1.0776497472164692e-9"
"1339","3.529991854378523e-11","5.5571103274587585e-12","6.268385810415111e-11"
"1340","2.151137046269014e-11","7.622791287076325e-12","4.569800093889853e-11"
"1341","5.725340201934159e-11","1.2908230040409308e-11","1.6178181017068027e-10"
"1342","7.356373288303075e-11","1.1617595774282563e-11","1.997263465725041e-10"
"1343","2.7711108963046625e-10","1.7706169863629384e-11","9.698956082715426e-10"
"1344","1.961587781096341e-10","6.860512158368692e-12","8.729157396913934e-10"
"1345","4.617974891374388e-11","9.410472401327752e-12","1.6178181017068027e-10"
"1346","5.512448275624138e-11","6.174505351452808e-12","1.4560519456807697e-10"
"1347","1.9887949065378052e-10","5.5571103274587585e-12","7.8563300309753e-10"
"1348","6.95704605035985e-11","5.001332681331405e-12","1.3104617391235251e-10"
"1349","1.219691014853197e-11","4.501399253342697e-12","2.6985524925748905e-11"
"1350","9.127143485443412e-11","2.185884806493732e-11","2.4657020869511825e-10"
"1351","1.581179631671148e-10","4.051314839159659e-12","7.070775076556401e-10"
"1352","3.125717462637567e-11","5.001332681331405e-12","6.268385810415111e-11"
"1353","4.2968717473002015e-11","8.469558387957932e-12","1.4560519456807697e-10"
"1354","3.173865614769511e-11","3.6460834351714766e-12","1.179427666642141e-10"
"1355","1.6836336769188164e-10","3.2815972161870377e-12","6.363768401129732e-10"
"1356","1.3187475556009076e-10","2.9534152901078414e-12","5.72745517679607e-10"
"1357","4.448288404290679e-11","6.860512158368692e-12","1.061496446297383e-10"
"1358","3.828311001541351e-11","1.2908230040409308e-11","9.553569046971688e-11"
"1359","2.5450708207586104e-11","4.501399253342697e-12","5.077505083050937e-11"
"1360","1.410237482346588e-10","1.5935697206259647e-11","5.154765503334602e-10"
"1361","-0.08708218864603723","-0.43541094360389065","2.2191570803187233e-10"
"1362","6.751892378531466e-11","6.174505351452808e-12","1.997263465725041e-10"
"1363","5.01352070969574e-11","5.5571103274587585e-12","1.7975565480554678e-10"
"1364","5.969500449509724e-11","4.051314839159659e-12","1.6178181017068027e-10"
"1365","1.189861986716778e-10","1.1617595774282563e-11","4.639341133483299e-10"
"1366","3.5420022470589175e-11","3.6460834351714766e-12","1.061496446297383e-10"
"1367","9.862166638896497e-11","2.6580959655575498e-12","4.1754544266581206e-10"
"1368","4.37038849554483e-11","2.3923085734622873e-12","9.553569046971688e-11"
"1369","4.277886933579111e-11","5.5571103274587585e-12","7.738576446314482e-11"
"1370","4.270470643774615e-11","5.001332681331405e-12","1.4560519456807697e-10"
"1371","2.450082359217731e-11","2.153277556260491e-12","6.96480650930198e-11"
"1372","1.3013599087230432e-10","3.2815972161870377e-12","5.273996794841196e-10"
"1373","9.345537677063475e-11","1.9378942894832107e-12","3.7579495071327074e-10"
"1374","3.543503268588211e-11","4.501399253342697e-12","1.3104617391235251e-10"
"1375","9.389646837831833e-11","1.9673263018660236e-11","3.382192304002274e-10"
"1376","2.783333563627366e-11","2.9534152901078414e-12","7.738576446314482e-11"
"1377","1.7497980842051673e-11","4.051314839159659e-12","5.077505083050937e-11"
"1378","1.0679834794302678e-11","1.7440493493836584e-12","1.9673263018660236e-11"
"1379","1.244724323612445e-11","3.6460834351714766e-12","2.6985524925748905e-11"
"1380","3.081257471393428e-11","2.3923085734622873e-12","1.179427666642141e-10"
"1381","4.239331108379929e-11","2.153277556260491e-12","1.061496446297383e-10"
"1382","8.848817234508033e-11","1.0455969423617262e-11","3.044007268471205e-10"
"1383","3.5912717244457326e-11","3.6460834351714766e-12","8.598310952123711e-11"
"1384","1.0361977942352495e-11","1.9378942894832107e-12","1.5935697206259647e-11"
"1385","6.664657714594568e-11","1.0455969423617262e-11","2.739637405824169e-10"
"1386","3.184510433129617e-11","5.5571103274587585e-12","7.738576446314482e-11"
"1387","5.808975522825221e-12","1.5697443345175088e-12","1.0455969423617262e-11"
"1388","5.534741553958611e-11","1.4127587988355117e-12","2.4657020869511825e-10"
"1389","9.401834866196168e-12","2.9534152901078414e-12","1.7706169863629384e-11"
"1390","6.243150441065382e-11","4.501399253342697e-12","2.2191570803187233e-10"
"1391","4.7747095166528195e-11","6.860512158368692e-12","1.997263465725041e-10"
"1392","5.820499637820831e-12","2.6580959655575498e-12","1.0455969423617262e-11"
"1393","4.489977278865354e-11","2.6580959655575498e-12","6.268385810415111e-11"
"1394","1.3846479518520027e-11","2.3923085734622873e-12","4.569800093889853e-11"
"1395","2.3264434823033752e-11","1.7440493493836584e-12","5.6416205040932255e-11"
"1396","5.565947702734775e-12","1.2716494524056543e-12","1.5935697206259647e-11"
"1397","8.856892996789157e-12","2.153277556260491e-12","2.185884806493732e-11"
"1398","4.812321652281071e-11","1.9378942894832107e-12","1.7975565480554678e-10"
"1399","3.3585800807145462e-12","1.1444178937836114e-12","8.469558387957932e-12"
"1400","1.9996404532207635e-11","1.9378942894832107e-12","4.569800093889853e-11"
"1401","1.1065859339964845e-11","1.0300649222472202e-12","3.331479536683446e-11"
"1402","4.5219383792982626e-12","9.270362255620057e-13","1.0455969423617262e-11"
"1403","8.02635735652757e-12","8.342215807033426e-13","2.998357118144668e-11"
"1404","1.4024581496130395e-11","5.5571103274587585e-12","4.1128656036448774e-11"
"1405","4.3389469794874455e-11","1.4127587988355117e-12","1.6178181017068027e-10"
"1406","1.1957901335790666e-11","1.2716494524056543e-12","3.7016056886329807e-11"
"1407","3.6447178608511877e-11","7.507328092515309e-13","1.4560519456807697e-10"
"1408","9.133671596828208e-12","1.4127587988355117e-12","1.9673263018660236e-11"
"1409","3.3624969475454235e-11","6.756817327868703e-13","1.3104617391235251e-10"
"1410","2.938709275923657e-11","1.1444178937836114e-12","1.179427666642141e-10"
"1411","7.615552632955769e-12","1.2716494524056543e-12","1.5935697206259647e-11"
"1412","3.904965240053571e-12","1.0300649222472202e-12","6.174505351452808e-12"
"1413","1.4720424879044457e-11","4.051314839159659e-12","3.7016056886329807e-11"
"1414","3.394284853186491e-12","6.081801728896608e-13","7.622791287076325e-12"
"1415","9.759948405019259e-12","9.270362255620057e-13","3.331479536683446e-11"
"1416","3.3177061098399466e-11","5.473399511402022e-13","1.061496446297383e-10"
"1417","1.1961498458390452e-11","1.7440493493836584e-12","2.998357118144668e-11"
"1418","8.142375662600898e-12","1.5697443345175088e-12","2.6985524925748905e-11"
"1419","4.401212727600523e-12","4.927169783286445e-13","9.410472401327752e-12"
"1420","1.2358380985233452e-11","1.1444178937836114e-12","3.331479536683446e-11"
"1421","3.811040372170283e-12","7.507328092515309e-13","1.2908230040409308e-11"
"1422","2.1398660621230192e-11","6.756817327868703e-13","5.077505083050937e-11"
"1423","5.505507161274181e-12","8.342215807033426e-13","1.1617595774282563e-11"
"1424","1.6698553650940086e-11","7.507328092515309e-13","4.569800093889853e-11"
"1425","9.133938050354118e-12","6.081801728896608e-13","2.4287349909002387e-11"
"1426","1.0671219463631587e-11","4.434230760352875e-13","4.1128656036448774e-11"
"1427","2.4925594921398896e-11","5.473399511402022e-13","9.553569046971688e-11"
"1428","1.8740942131501014e-11","4.501399253342697e-12","3.7016056886329807e-11"
"1429","3.876587939544151e-12","4.927169783286445e-13","9.410472401327752e-12"
"1430","1.4657297597864273e-11","3.9901415505028126e-13","3.331479536683446e-11"
"1431","2.1511326053769152e-11","4.051314839159659e-12","8.598310952123711e-11"
"1432","-0.19999999997200985","-1","7.738576446314482e-11"
"1433","7.415290603773883e-12","3.590461261637756e-13","1.7706169863629384e-11"
"1434","1.1665401977722923e-11","3.2815972161870377e-12","2.6985524925748905e-11"
"1435","2.0324630867207815e-12","3.2307490016592055e-13","4.501399253342697e-12"
"1436","1.5886181259361365e-11","1.0300649222472202e-12","6.96480650930198e-11"
"1437","5.291767024573346e-12","4.927169783286445e-13","1.7706169863629384e-11"
"1438","2.0288881685814884e-12","4.434230760352875e-13","3.6460834351714766e-12"
"1439","1.8282486635712303e-11","3.9901415505028126e-13","6.268385810415111e-11"
"1440","6.093237026050247e-12","1.9378942894832107e-12","1.4342305121317622e-11"
"1441","4.785061236134425e-12","8.342215807033426e-13","1.4342305121317622e-11"
"1442","4.669753472796856e-12","1.7440493493836584e-12","1.2908230040409308e-11"
"1443","8.339773316379251e-12","3.590461261637756e-13","2.4287349909002387e-11"
"1444","5.957700999204007e-12","2.6580959655575498e-12","1.0455969423617262e-11"
"1445","6.341771552342834e-12","3.2307490016592055e-13","2.185884806493732e-11"
"1446","4.692513044801672e-12","7.507328092515309e-13","9.410472401327752e-12"
"1447","2.62394550532008e-12","6.756817327868703e-13","5.001332681331405e-12"
"1448","1.1648459974367142e-12","2.90656387846866e-13","2.153277556260491e-12"
"1449","1.537643345983497e-11","1.9378942894832107e-12","5.6416205040932255e-11"
"1450","1.5272982878400397e-11","1.4127587988355117e-12","5.077505083050937e-11"
"1451","7.480394081937902e-12","3.590461261637756e-13","1.9673263018660236e-11"
"1452","1.8176127269953213e-12","2.615685446016869e-13","4.051314839159659e-12"
"1453","1.2105139113316454e-11","2.353672812205332e-13","4.569800093889853e-11"
"1454","2.1104451519704527e-12","2.1183055309847987e-13","6.860512158368692e-12"
"1455","9.047940174866653e-10","6.756817327868703e-13","4.462889835465944e-9"
"1456","3.5272229581551075e-12","1.907363156306019e-13","9.410472401327752e-12"
"1457","3.768296785722214e-12","2.615685446016869e-13","8.469558387957932e-12"
"1458","7.146083724762775e-12","6.081801728896608e-13","1.5935697206259647e-11"
"1459","1.6791235069035793e-12","4.927169783286445e-13","2.9534152901078414e-12"
"1460","1.1488276996374225e-11","1.2716494524056543e-12","3.7016056886329807e-11"
"1461","7.596301365708768e-12","1.716404796070492e-13","3.331479536683446e-11"
"1462","2.3132384896484836e-12","2.353672812205332e-13","4.501399253342697e-12"
"1463","9.372302933741139e-12","5.473399511402022e-13","2.998357118144668e-11"
"1464","6.420108888960385e-12","2.90656387846866e-13","2.6985524925748905e-11"
"1465","3.802402837038699e-12","1.2716494524056543e-12","8.469558387957932e-12"
"1466","7.097944454415028e-12","8.342215807033426e-13","2.4287349909002387e-11"
"1467","2.4735991033253414e-12","1.546540673302843e-13","7.622791287076325e-12"
"1468","5.135780689613512e-12","2.615685446016869e-13","1.1617595774282563e-11"
"1469","5.106803868670795e-12","1.7440493493836584e-12","1.0455969423617262e-11"
"1470","2.8258728690389035e-12","1.3911094498553211e-13","9.410472401327752e-12"
"1471","4.738565095863123e-12","1.2512213487525514e-13","2.185884806493732e-11"
"1472","1.2919665337562947e-12","3.9901415505028126e-13","2.153277556260491e-12"
"1473","1.8355983399942487e-12","3.590461261637756e-13","6.174505351452808e-12"
"1474","3.3917979536113306e-12","9.270362255620057e-13","5.5571103274587585e-12"
"1475","5.543610015479317e-12","3.590461261637756e-13","1.9673263018660236e-11"
"1476","1.5662804386806783e-12","3.2307490016592055e-13","3.2815972161870377e-12"
"1477","5.862865748440527e-13","2.1183055309847987e-13","1.2716494524056543e-12"
"1478","1.192157483842493e-12","1.1268763699945339e-13","4.051314839159659e-12"
"1479","4.3744119437860715e-12","1.0136336214827679e-13","1.7706169863629384e-11"
"1480","6.194600388198524e-13","9.114931032172535e-14","1.4127587988355117e-12"
"1481","2.1512125414346885e-12","1.907363156306019e-13","8.469558387957932e-12"
"1482","1.6104451106002671e-12","1.907363156306019e-13","4.501399253342697e-12"
"1483","2.454658698525236e-12","8.204548151979907e-14","7.622791287076325e-12"
"1484","1.2323697617944163e-12","2.1183055309847987e-13","4.051314839159659e-12"
"1485","1.426503359880371e-12","1.546540673302843e-13","3.6460834351714766e-12"
"1486","2.0414336887597527e-12","1.716404796070492e-13","5.001332681331405e-12"
"1487","5.8757443355261785e-12","6.756817327868703e-13","1.5935697206259647e-11"
"1488","9.833245329105011e-13","7.382983113757291e-14","3.2815972161870377e-12"
"1489","2.3208102106764272e-12","1.716404796070492e-13","6.174505351452808e-12"
"1490","7.617906305767975e-13","6.650235917504688e-14","2.9534152901078414e-12"
"1491","-0.0031836704378970905","-0.01591835219558191","4.501399253342697e-12"
"1492","3.6371128331325054e-12","3.590461261637756e-13","1.4342305121317622e-11"
"1493","1.0991429988393976e-12","1.3911094498553211e-13","2.6580959655575498e-12"
"1494","9.17954601220572e-13","1.2512213487525514e-13","2.6580959655575498e-12"
"1495","1.411759598113349e-12","5.384581669432009e-14","5.5571103274587585e-12"
"1496","7.655875933210155e-13","1.3911094498553211e-13","2.3923085734622873e-12"
"1497","4.172417966685771e-12","4.851674617611934e-14","1.2908230040409308e-11"
"1498","1.6351364706679306e-12","1.546540673302843e-13","4.051314839159659e-12"
"1499","4.446221169018827e-13","1.0136336214827679e-13","9.270362255620057e-13"
"1500","8.647305094200419e-13","1.2512213487525514e-13","1.9378942894832107e-12"
"1501","2.7461588558708173e-12","2.615685446016869e-13","1.1617595774282563e-11"
"1502","3.5344172033546784e-12","4.363176486776865e-14","1.0455969423617262e-11"
"1503","2.114464159319596e-12","3.9190872769268026e-14","4.051314839159659e-12"
"1504","9.301004411099712e-13","1.1268763699945339e-13","2.153277556260491e-12"
"1505","1.7692514120426495e-12","4.434230760352875e-13","3.2815972161870377e-12"
"1506","2.6601165714623677e-12","1.2512213487525514e-13","9.410472401327752e-12"
"1507","2.6248336837397803e-12","3.519406988061746e-14","8.469558387957932e-12"
"1508","1.9146684238080524e-12","1.2512213487525514e-13","7.622791287076325e-12"
"1509","3.948841253986757e-13","9.114931032172535e-14","9.270362255620057e-13"
"1510","1.6183498985355981e-12","3.590461261637756e-13","2.9534152901078414e-12"
"1511","9.18665143956332e-13","3.164135620181696e-14","2.6580959655575498e-12"
"1512","1.879918443137285e-12","1.0136336214827679e-13","6.860512158368692e-12"
"1513","8.674838625211124e-13","3.2307490016592055e-13","2.3923085734622873e-12"
"1514","1.4054979402544632e-12","9.114931032172535e-14","3.2815972161870377e-12"
"1515","1.1601830607332886e-12","1.716404796070492e-13","1.9378942894832107e-12"
"1516","1.0767831071234467e-12","4.927169783286445e-13","1.7440493493836584e-12"
"1517","5.407008174529437e-13","1.0136336214827679e-13","1.4127587988355117e-12"
"1518","4.516387264175137e-13","9.114931032172535e-14","9.270362255620057e-13"
"1519","2.0462742611471186e-12","1.1268763699945339e-13","6.174505351452808e-12"
"1520","5.417888360170764e-13","8.204548151979907e-14","1.5697443345175088e-12"
"1521","1.3078871319294194e-12","7.382983113757291e-14","5.5571103274587585e-12"
"1522","1.4233725309509282e-12","1.0136336214827679e-13","5.001332681331405e-12"
"1523","4.761968597222221e-13","8.204548151979907e-14","1.2716494524056543e-12"
"1524","1.839350893817482e-12","3.9901415505028126e-13","4.501399253342697e-12"
"1525","3.700151296470722e-13","6.650235917504688e-14","9.270362255620057e-13"
"1526","9.39803790345195e-13","6.650235917504688e-14","2.3923085734622873e-12"
"1527","6.836531341036789e-13","2.853273173286652e-14","1.4127587988355117e-12"
"1528","2.593258940919441e-13","2.5646151868841116e-14","7.507328092515309e-13"
"1529","1.2992940057188207e-12","3.9901415505028126e-13","4.051314839159659e-12"
"1530","9.377609799798848e-13","5.984102102729594e-14","3.6460834351714766e-12"
"1531","2.8730351431249803e-13","2.298161660974074e-14","8.342215807033426e-13"
"1532","1.3032019907655013e-12","3.2307490016592055e-13","3.2815972161870377e-12"
"1533","1.0051515175746318e-12","2.1183055309847987e-13","2.9534152901078414e-12"
"1534","1.234568003383174e-13","4.851674617611934e-14","3.590461261637756e-13"
"1535","7.309930438736955e-13","4.851674617611934e-14","1.9378942894832107e-12"
"1536","1.0164757924258084e-12","6.650235917504688e-14","2.6580959655575498e-12"
"1537","2.757793993168889e-13","5.984102102729594e-14","5.473399511402022e-13"
"1538","7.410516644767995e-13","5.384581669432009e-14","1.5697443345175088e-12"
"1539","5.28399546340097e-13","6.650235917504688e-14","1.0300649222472202e-12"
"1540","3.3595348725157237e-13","2.0761170560490427e-14","9.270362255620057e-13"
"1541","7.237543897531395e-13","5.984102102729594e-14","2.3923085734622873e-12"
"1542","5.245359702144015e-13","1.8762769116165146e-14","2.153277556260491e-12"
"1543","5.302203121004823e-13","3.9190872769268026e-14","1.4127587988355117e-12"
"1544","4.128253294766182e-13","3.519406988061746e-14","8.342215807033426e-13"
"1545","5.589084750567963e-13","4.363176486776865e-14","1.9378942894832107e-12"
"1546","-0.19999999999981355","-1","2.90656387846866e-13"
"1547","2.587707825796315e-13","4.851674617611934e-14","4.927169783286445e-13"
"1548","5.144773496112975e-13","1.6986412276764895e-14","1.7440493493836584e-12"
"1549","7.070788399232697e-13","1.5210055437364645e-14","1.5697443345175088e-12"
"1550","4.714451051768264e-13","3.164135620181696e-14","1.4127587988355117e-12"
"1551","5.677458503328126e-13","3.9190872769268026e-14","1.2716494524056543e-12"
"1552","1.8665069489998132e-13","1.3655743202889425e-14","3.9901415505028126e-13"
"1553","1.8851586958135158e-13","4.363176486776865e-14","3.590461261637756e-13"
"1554","4.282130205979229e-13","5.984102102729594e-14","1.0300649222472202e-12"
"1555","1.9695356456850277e-13","3.519406988061746e-14","4.434230760352875e-13"
"1556","1.3165024626005106e-13","3.519406988061746e-14","1.716404796070492e-13"
"1557","4.39781544514517e-13","1.546540673302843e-13","9.270362255620057e-13"
"1558","1.6200374375330285e-13","1.2323475573339238e-14","3.590461261637756e-13"
"1559","1.099120794378905e-13","1.099120794378905e-14","2.1183055309847987e-13"
"1560","3.714806240395774e-13","3.164135620181696e-14","8.342215807033426e-13"
"1561","2.79931633428987e-13","1.1268763699945339e-13","6.081801728896608e-13"
"1562","1.993516463016931e-13","4.363176486776865e-14","3.590461261637756e-13"
"1563","2.6856294965682537e-13","2.853273173286652e-14","7.507328092515309e-13"
"1564","2.824629419251323e-13","2.853273173286652e-14","1.1444178937836114e-12"
"1565","2.127853448996575e-13","9.880984919163893e-15","6.756817327868703e-13"
"1566","2.0670132272471164e-13","2.5646151868841116e-14","6.081801728896608e-13"
"1567","2.749356298181738e-13","2.5646151868841116e-14","5.473399511402022e-13"
"1568","2.481348460037225e-13","2.298161660974074e-14","5.473399511402022e-13"
"1569","1.993072373807081e-13","2.0761170560490427e-14","4.927169783286445e-13"
"1570","3.2083224965617776e-13","1.8762769116165146e-14","1.0300649222472202e-12"
"1571","1.9897417047332056e-13","8.992806499463768e-15","4.434230760352875e-13"
"1572","1.8756107778017396e-13","3.519406988061746e-14","3.9901415505028126e-13"
"1573","6.401545959988653e-14","1.5210055437364645e-14","1.2512213487525514e-13"
"1574","1.3167245072054357e-13","1.3655743202889425e-14","3.9901415505028126e-13"
"1575","7.793765632868599e-14","8.104628079763643e-15","2.1183055309847987e-13"
"1576","1.8058887718552795e-13","1.0136336214827679e-13","3.590461261637756e-13"
"1577","4.736211423050918e-14","7.216449660063518e-15","1.2512213487525514e-13"
"1578","7.975842208907124e-14","6.5503158452884236e-15","2.615685446016869e-13"
"1579","8.204548151979907e-14","2.298161660974074e-14","1.1268763699945339e-13"
"1580","9.356959651540819e-14","1.099120794378905e-14","3.2307490016592055e-13"
"1581","1.5007994846882866e-13","1.5210055437364645e-14","3.9901415505028126e-13"
"1582","1.6626700016786343e-13","5.984102102729594e-14","2.90656387846866e-13"
"1583","1.8398615964088095e-13","1.3655743202889425e-14","3.590461261637756e-13"
"1584","5.837552663479073e-14","9.880984919163893e-15","1.1268763699945339e-13"
"1585","7.411848912397545e-14","5.88418203051333e-15","1.907363156306019e-13"
"1586","2.4544810628412963e-13","5.218048215738236e-15","9.270362255620057e-13"
"1587","2.220001960040463e-13","1.2323475573339238e-14","8.342215807033426e-13"
"1588","1.56052948341312e-13","1.6986412276764895e-14","3.590461261637756e-13"
"1589","6.328271240363392e-14","4.773959005888173e-15","2.353672812205332e-13"
"1590","9.183764859699295e-14","1.6986412276764895e-14","1.907363156306019e-13"
"1591","1.9393375794152234e-13","8.104628079763643e-15","7.507328092515309e-13"
"1592","1.332489674155113e-13","1.5210055437364645e-14","3.2307490016592055e-13"
"1593","1.922462189440921e-13","1.099120794378905e-14","6.756817327868703e-13"
"1594","9.201528428093297e-14","3.9190872769268026e-14","2.1183055309847987e-13"
"1595","7.742695373735841e-14","1.3655743202889425e-14","1.546540673302843e-13"
"1596","9.690026558928366e-14","7.216449660063518e-15","2.90656387846866e-13"
"1597","8.526512829121202e-14","9.880984919163893e-15","2.615685446016869e-13"
"1598","2.277511512716046e-13","4.3298697960381105e-15","6.081801728896608e-13"
"1599","1.1686207557204397e-13","3.885780586188048e-15","2.90656387846866e-13"
"1600","4.842792833414933e-14","1.099120794378905e-14","8.204548151979907e-14"
"1601","7.966960424710124e-14","8.992806499463768e-15","2.353672812205332e-13"
"1602","8.819611707622243e-14","1.5210055437364645e-14","1.716404796070492e-13"
"1603","1.6853185513809878e-14","6.5503158452884236e-15","4.363176486776865e-14"
"1604","1.503686064552312e-13","7.216449660063518e-15","5.473399511402022e-13"
"1605","1.596500709410975e-13","2.853273173286652e-14","4.927169783286445e-13"
"1606","7.243095012654521e-14","1.099120794378905e-14","2.1183055309847987e-13"
"1607","3.848033003350793e-14","9.880984919163893e-15","6.650235917504688e-14"
"1608","1.0413891970983968e-13","9.880984919163893e-15","2.615685446016869e-13"
"1609","7.394085344003543e-14","8.992806499463768e-15","1.907363156306019e-13"
"1610","3.7814196218732834e-14","6.5503158452884236e-15","8.204548151979907e-14"
"1611","1.155076034820013e-13","1.099120794378905e-14","4.434230760352875e-13"
"1612","1.1732836924238654e-13","1.8762769116165146e-14","3.9901415505028126e-13"
"1613","2.853273173286652e-14","8.104628079763643e-15","5.984102102729594e-14"
"1614","1.4621637234313312e-13","1.6986412276764895e-14","3.590461261637756e-13"
"1615","8.588685318500211e-14","3.4416913763379853e-15","3.2307490016592055e-13"
"1616","9.099387909827783e-14","2.9976021664879227e-15","2.353672812205332e-13"
"1617","4.9760195963699515e-14","7.216449660063518e-15","1.3911094498553211e-13"
"1618","1.0524914273446484e-13","1.3655743202889425e-14","2.90656387846866e-13"
"1619","3.670397319410768e-14","2.7755575615628914e-15","1.1268763699945339e-13"
"1620","2.4225066397320914e-14","6.5503158452884236e-15","4.363176486776865e-14"
"1621","4.456435220845378e-14","5.88418203051333e-15","1.0136336214827679e-13"
"1622","5.921929613350585e-14","5.218048215738236e-15","1.546540673302843e-13"
"1623","8.628653347386717e-14","8.992806499463768e-15","2.615685446016869e-13"
"1624","1.0325074129013956e-13","3.164135620181696e-14","2.1183055309847987e-13"
"1625","6.497025140106417e-14","2.55351295663786e-15","1.907363156306019e-13"
"1626","5.857536677922326e-14","6.5503158452884236e-15","1.716404796070492e-13"
"1627","2.6489921367556234e-14","2.3314683517128287e-15","8.204548151979907e-14"
"1628","7.203126983768015e-14","4.773959005888173e-15","2.353672812205332e-13"
"1629","5.1536552803099765e-14","5.88418203051333e-15","1.546540673302843e-13"
"1630","5.184741524999481e-14","1.8762769116165146e-14","1.2512213487525514e-13"
"1631","6.579181643928678e-14","1.6986412276764895e-14","1.3911094498553211e-13"
"1632","4.6784798257704094e-14","2.1094237467877974e-15","1.2512213487525514e-13"
"1633","4.7051251783614135e-14","7.216449660063518e-15","1.0136336214827679e-13"
"1634","1.538769112130467e-14","3.885780586188048e-15","2.5646151868841116e-14"
"1635","4.04343225568482e-14","5.88418203051333e-15","9.114931032172535e-14"
"1636","2.191580250610059e-14","3.4416913763379853e-15","3.164135620181696e-14"
"1637","7.38076266770804e-14","5.218048215738236e-15","2.1183055309847987e-13"
"1638","7.971401316808624e-15","1.887379141862766e-15","2.0761170560490427e-14"
"1639","3.6437519668197636e-14","2.298161660974074e-14","8.204548151979907e-14"
"1640","1.1612932837579137e-14","4.3298697960381105e-15","2.298161660974074e-14"
"1641","1.099120794378905e-14","2.9976021664879227e-15","2.0761170560490427e-14"
"1642","1.4366285938649526e-14","2.7755575615628914e-15","2.5646151868841116e-14"
"1643","2.2937207688755733e-14","1.6653345369377348e-15","7.382983113757291e-14"
"1644","1.991740106177531e-14","4.3298697960381105e-15","5.384581669432009e-14"
"1645","7.926992395823618e-15","2.55351295663786e-15","1.5210055437364645e-14"
"1646","4.6695980415734087e-14","1.4432899320127035e-15","1.1268763699945339e-13"
"1647","3.3284486278262194e-14","1.2212453270876722e-15","1.0136336214827679e-13"
"1648","1.1568523916594131e-14","3.4416913763379853e-15","2.0761170560490427e-14"
"1649","3.554934124849751e-14","2.9976021664879227e-15","9.114931032172535e-14"
"1650","2.760014439218139e-14","2.9976021664879227e-15","5.984102102729594e-14"
"1651","1.4854784069484596e-14","2.7755575615628914e-15","1.8762769116165146e-14"
"1652","2.0938806244430452e-14","3.4416913763379853e-15","5.384581669432009e-14"
"1653","4.82280881897168e-14","9.992007221626409e-16","1.907363156306019e-13"
"1654","1.0369483049998963e-14","2.55351295663786e-15","1.6986412276764895e-14"
"1655","3.399502901402229e-14","3.885780586188048e-15","8.204548151979907e-14"
"1656","2.4358293160275935e-14","2.3314683517128287e-15","7.382983113757291e-14"
"1657","2.4669155607170977e-14","2.1094237467877974e-15","6.650235917504688e-14"
